iteration,log_likelihood
1,-3036.2570070463944
2,-2860.0859638445318
3,-2826.7726650375503
4,-2815.7846115842062
5,-2810.1313710533777
6,-2806.2906558780605
7,-2803.362472715618
8,-2800.9520614293215
9,-2798.883249152961
10,-2797.085010101114
11,-2795.527537658833
12,-2794.1871034882556
13,-2793.0345737724724
14,-2792.0369883693415
15,-2791.162143006033
16,-2790.381965110685
17,-2789.6742052263758
18,-2789.022908357648
19,-2788.417972212646
20,-2787.853840057393
21,-2787.3273550575564
22,-2786.835024586402
23,-2786.370196233682
24,-2785.920682182712
25,-2785.4671329847806
26,-2784.982233774335
27,-2784.431200678834
28,-2783.775853946592
29,-2782.9864380385943
30,-2782.0597324690825
31,-2781.0277948315206
32,-2779.9469320736384
33,-2778.880324117514
34,-2777.8852966454388
35,-2777.003899913765
36,-2776.257391976907
37,-2775.64662210963
38,-2775.157001831504
39,-2774.7648039657715
40,-2774.4420022873364
41,-2774.158663823284
42,-2773.8853219475445
43,-2773.6019513885476
44,-2773.3143711293774
45,-2773.054648256756
46,-2772.8504612255
47,-2772.7033765263122
48,-2772.599057876835
49,-2772.5227081189882
50,-2772.46430775721
51,-2772.417957763892
52,-2772.3802446347386
53,-2772.3490920642307
54,-2772.323131536491
55,-2772.301385542786
56,-2772.283110705431
57,-2772.267717757254
58,-2772.2547278816064
59,-2772.2437465483968
60,-2772.234446181524
61,-2772.226553643052
62,-2772.219840614802
63,-2772.2141159067955
64,-2772.2092191602314
65,-2772.205015622877
66,-2772.201391781408
67,-2772.1982516937824
68,-2772.1955139000515
69,-2772.193108813608
70,-2772.190976512345
71,-2772.1890648630224
72,-2772.1873279242313
73,-2772.185724584141
74,-2772.1842173995447
75,-2772.1827716132493
76,-2772.1813543375747
77,-2772.179933903282
78,-2772.1784793855013
79,-2772.1769603308144
80,-2772.1753467213866
81,-2772.1736092212195
82,-2772.1717197520998
83,-2772.1696524388462
84,-2772.167384938445
85,-2772.1649001212227
86,-2772.1621880018406
87,-2772.1592477285785
88,-2772.1560893464757
89,-2772.1527349803846
90,-2772.1492190729105
91,-2772.145587391124
92,-2772.1418946951367
93,-2772.1382012157487
94,-2772.1345683541444
95,-2772.131054209763
96,-2772.127709594567
97,-2772.124575080845
98,-2772.12167939374
99,-2772.1190391782948
100,-2772.1166599285816
101,-2772.1145377199414
102,-2772.1126613475176
103,-2772.111014523232
104,-2772.10957788016
105,-2772.1083306402033
106,-2772.1072518929636
107,-2772.1063214989063
108,-2772.105520667627
109,-2772.10483227782
110,-2772.1042410058885
111,-2772.10373332254
112,-2772.1032974051973
113,-2772.102923002282
114,-2772.102601275047
115,-2772.1023246341138
116,-2772.1020865813784
117,-2772.1018815634256
118,-2772.101704839362
119,-2772.1015523639735
120,-2772.101420685853
121,-2772.1013068594466
122,-2772.1012083696596
123,-2772.101123067518
124,-2772.101049115444
125,-2772.1009849408165
126,-2772.100929196563
127,-2772.10088072779
128,-2772.100838543447
129,-2772.100801792337
130,-2772.1007697427226
131,-2772.10074176501
132,-2772.1007173170296
133,-2772.1006959315
134,-2772.1006772053465
135,-2772.1006607905947
136,-2772.1006463866006
137,-2772.1006337333893
138,-2772.1006226059835
139,-2772.1006128095355
140,-2772.1006041751493
141,-2772.1005965563154
142,-2772.1005898258336
143,-2772.100583873182
144,-2772.1005786022492
145,-2772.100573929389
146,-2772.1005697817377
147,-2772.100566095777
148,-2772.1005628160788
149,-2772.100559894237
150,-2772.1005572879485
151,-2772.100554960199
152,-2772.100552878571
153,-2772.100551014665
154,-2772.1005493435523
155,-2772.1005478433544
156,-2772.1005464948353
157,-2772.100545281067
158,-2772.100544187156
159,-2772.100543199958
