iteration,log_likelihood
1,-7638.306490633167
2,-7429.383745530509
3,-7361.521529894164
4,-7337.903885925412
5,-7323.658030321715
6,-7313.996379962864
7,-7305.0017146683995
8,-7296.676506853416
9,-7289.628424068325
10,-7283.113162195757
11,-7276.669259608417
12,-7269.996389302116
13,-7262.820610428038
14,-7254.944736312637
15,-7246.418533090162
16,-7237.463601094981
17,-7227.410424193503
18,-7216.956961997188
19,-7208.812988568212
20,-7202.620596051772
21,-7197.657808722586
22,-7193.686500442271
23,-7190.668016296161
24,-7188.512461746405
25,-7187.044122545854
26,-7186.072497028454
27,-7185.42974309634
28,-7184.992081356765
29,-7184.679974589312
30,-7184.446192622288
31,-7184.263427306929
32,-7184.115648858867
33,-7183.993011269144
34,-7183.8890788117415
35,-7183.799359156628
36,-7183.7205224419295
37,-7183.649971031505
38,-7183.5855895464
39,-7183.525591616491
40,-7183.4684244087
41,-7183.412715758417
42,-7183.357262532679
43,-7183.301066469369
44,-7183.243423218388
45,-7183.184055320051
46,-7183.123246020376
47,-7183.061890960334
48,-7183.0013803435895
49,-7182.9432970814205
50,-7182.889038560779
51,-7182.839531813317
52,-7182.795145377895
53,-7182.755774696145
54,-7182.72100583337
55,-7182.690273105806
56,-7182.662971925674
57,-7182.63852407737
58,-7182.616407630857
59,-7182.596165137934
60,-7182.577400256359
61,-7182.559769053754
62,-7182.542969376812
63,-7182.5267298798935
64,-7182.510799276563
65,-7182.494935802612
66,-7182.47889654625
67,-7182.462426075122
68,-7182.445243586558
69,-7182.427027571921
70,-7182.407396674657
71,-7182.385885002763
72,-7182.361909606047
73,-7182.334727152219
74,-7182.3033761041725
75,-7182.266600121058
76,-7182.222748436851
77,-7182.169650459558
78,-7182.104466111529
79,-7182.023522292018
80,-7181.922161752786
81,-7181.7946589203875
82,-7181.634312582877
83,-7181.4339363412455
84,-7181.187131280918
85,-7180.890737444511
86,-7180.5481811643085
87,-7180.171839495154
88,-7179.78163122541
89,-7179.399337163203
90,-7179.042217746095
91,-7178.72002671331
92,-7178.43586446411
93,-7178.188596153245
94,-7177.974971374193
95,-7177.7909506996375
96,-7177.632422759903
97,-7177.495563439576
98,-7177.376993458488
99,-7177.273820013187
100,-7177.1836144750305
101,-7177.104360019906
102,-7177.034390085013
103,-7176.9723289147805
104,-7176.917039119043
105,-7176.867577573029
106,-7176.823159254522
107,-7176.78312794976
108,-7176.74693263101
109,-7176.7141084100385
110,-7176.684261147108
111,-7176.657054975127
112,-7176.632202155175
113,-7176.6094548068895
114,-7176.588598155649
115,-7176.569445013979
116,-7176.551831271168
117,-7176.535612208288
118,-7176.520659488979
119,-7176.506858702409
120,-7176.494107355923
121,-7176.482313232297
122,-7176.471393041243
123,-7176.46127130714
124,-7176.451879445681
125,-7176.443154991226
126,-7176.435040943951
127,-7176.427485212628
128,-7176.420440133635
129,-7176.413862051364
130,-7176.407710948259
131,-7176.401950115613
132,-7176.396545858135
133,-7176.391467226994
134,-7176.386685777193
135,-7176.382175345995
136,-7176.377911850022
137,-7176.373873098744
138,-7176.3700386228575
139,-7176.366389516145
140,-7176.362908289493
141,-7176.359578736219
142,-7176.356385807637
143,-7176.353315498215
144,-7176.350354739475
145,-7176.34749130208
146,-7176.344713705633
147,-7176.342011135579
148,-7176.339373367015
149,-7176.33679069502
150,-7176.334253871517
151,-7176.3317540484995
152,-7176.329282727914
153,-7176.326831718459
154,-7176.324393099854
155,-7176.321959195306
156,-7176.31952255318
157,-7176.3170759391805
158,-7176.314612340443
159,-7176.312124983478
160,-7176.309607367873
161,-7176.307053317877
162,-7176.304457054117
163,-7176.301813287327
164,-7176.2991173355695
165,-7176.296365265614
166,-7176.293554057668
167,-7176.290681790863
168,-7176.287747844226
169,-7176.284753104887
170,-7176.281700171665
171,-7176.278593538592
172,-7176.275439739555
173,-7176.272247433247
174,-7176.269027406937
175,-7176.265792480078
176,-7176.262557293881
177,-7176.259337981573
178,-7176.256151725436
179,-7176.253016219406
180,-7176.24994906826
181,-7176.246967164436
182,-7176.244086088513
183,-7176.241319579018
184,-7176.238679110334
185,-7176.23617360597
186,-7176.233809299651
187,-7176.2315897413455
188,-7176.229515932297
189,-7176.227586563038
190,-7176.225798323529
191,-7176.224146253582
192,-7176.222624104705
193,-7176.221224689702
194,-7176.219940202747
195,-7176.218762499028
196,-7176.21768332881
197,-7176.216694525174
198,-7176.215788148
199,-7176.214956588832
200,-7176.2141926420445
201,-7176.213489548433
202,-7176.212841016672
203,-7176.2122412277595
204,-7176.211684826905
205,-7176.211166906417
206,-7176.210682982543
207,-7176.210228968583
208,-7176.209801146026
209,-7176.209396134975
210,-7176.209010864861
211,-7176.208642546062
212,-7176.2082886428425
213,-7176.207946847967
214,-7176.207615058986
215,-7176.207291356448
216,-7176.206973983798
217,-7176.206661329117
218,-7176.206351908495
219,-7176.206044350966
220,-7176.205737384943
221,-7176.205429825973
222,-7176.205120565744
223,-7176.204808562234
224,-7176.204492830882
225,-7176.204172436682
226,-7176.203846487163
227,-7176.20351412609
228,-7176.203174527874
229,-7176.202826892587
230,-7176.202470441577
231,-7176.202104413536
232,-7176.201728061049
233,-7176.201340647574
234,-7176.200941444756
235,-7176.200529730126
236,-7176.200104785084
237,-7176.199665893176
238,-7176.199212338647
239,-7176.198743405233
240,-7176.198258375194
241,-7176.1977565285415
242,-7176.197237142524
243,-7176.196699491261
244,-7176.19614284561
245,-7176.195566473199
246,-7176.194969638664
247,-7176.19435160405
248,-7176.193711629423
249,-7176.193048973642
250,-7176.192362895312
251,-7176.191652653958
252,-7176.190917511331
253,-7176.190156732946
254,-7176.189369589794
255,-7176.1885553602415
256,-7176.187713332125
257,-7176.186842805046
258,-7176.185943092852
259,-7176.185013526306
260,-7176.184053455956
261,-7176.183062255209
262,-7176.182039323531
263,-7176.180984089893
264,-7176.179896016342
265,-7176.178774601745
266,-7176.177619385688
267,-7176.176429952481
268,-7176.175205935318
269,-7176.17394702049
270,-7176.172652951702
271,-7176.171323534417
272,-7176.1699586402465
273,-7176.168558211277
274,-7176.167122264421
275,-7176.1656508956185
276,-7176.164144283955
277,-7176.162602695597
278,-7176.161026487547
279,-7176.159416111085
280,-7176.157772114986
281,-7176.1560951483125
282,-7176.1543859628755
283,-7176.152645415196
284,-7176.150874468007
285,-7176.149074191196
286,-7176.147245762199
287,-7176.14539046571
288,-7176.143509692807
289,-7176.141604939347
290,-7176.139677803645
291,-7176.137729983437
292,-7176.135763272106
293,-7176.133779554129
294,-7176.131780799795
295,-7176.129769059226
296,-7176.127746455635
297,-7176.125715177937
298,-7176.123677472708
299,-7176.121635635599
300,-7176.119592002154
