subject_id,session_id,run_id,block_id,trial_index,x_rad,y_rad,coherence,prior_std,p_sensory,p_prior,p_lapse,most_likely_state,viterbi_state
11,1,1,1_1,1,0.0,0.2552542513674432,0.12,10,0.8524115101721241,0.025787523953886008,0.12180096587398982,sensory,sensory
11,1,1,1_1,2,0.0,0.17518533996432417,0.24,10,0.9796290906275827,0.01651549308110199,0.003855416291315335,sensory,sensory
11,1,1,1_1,3,0.17453292519943275,0.7586861013346446,0.24,10,0.9637988051470908,0.0025871777633649524,0.033614017089544326,sensory,sensory
11,1,1,1_1,4,0.0,0.3131792179558195,0.12,10,0.9903032604335255,0.003327422256029412,0.006369317310445194,sensory,sensory
11,1,1,1_1,5,0.3490658503988664,0.2680858029957065,0.24,10,0.9953882382643691,0.0020214682528425206,0.002590293482788401,sensory,sensory
11,1,1,1_1,6,0.17453292519943275,0.5531792179558188,0.06,10,0.9893240886159627,0.000748619185579249,0.009927292198458058,sensory,sensory
11,1,1,1_1,7,0.17453292519943275,0.8270046320526037,0.12,10,0.9848521450910751,0.0005588203344122109,0.014589034574512603,sensory,sensory
11,1,1,1_1,8,0.0,0.09532316277056196,0.12,10,0.9549110696960339,0.039338492996634576,0.005750437307331629,sensory,sensory
11,1,1,1_1,9,-0.17453292519943275,0.019462523840410917,0.06,10,0.9370005647244768,0.05410161851473502,0.00889781676078829,sensory,sensory
11,1,1,1_1,10,0.3490658503988664,0.0965421565199005,0.06,10,0.9425143239993279,0.048365053685261526,0.00912062231541055,sensory,sensory
11,1,1,1_1,11,0.0,0.5796692580497682,0.12,10,0.978989182369085,0.010534494864191063,0.010476322766723807,sensory,sensory
11,1,1,1_1,12,0.0,0.7235727820854025,0.06,10,0.9816062444092286,0.004306957102279382,0.014086798488491994,sensory,sensory
11,1,1,1_1,13,0.17453292519943275,0.5375651218132838,0.12,10,0.9765849758195213,0.014058949735765621,0.009356074444713012,sensory,sensory
11,1,1,1_1,14,0.3490658503988664,0.032500809678028375,0.06,10,0.9245788895862407,0.0654382569986871,0.009982853415072192,sensory,sensory
11,1,1,1_1,15,0.17453292519943275,0.62897094548285,0.24,10,0.9063155697017108,0.07324913108567953,0.020435299212609753,sensory,sensory
