iteration,log_likelihood
1,-2570.047964836565
2,-2382.9028330854467
3,-2339.2463328917293
4,-2328.6307577091225
5,-2324.954190671283
6,-2322.897443303422
7,-2321.28046786931
8,-2319.7930099307705
9,-2318.635063228837
10,-2317.7375375010097
11,-2316.9456165941033
12,-2316.2072258678727
13,-2315.495951344357
14,-2314.777226911986
15,-2313.9927158849555
16,-2313.0593610350475
17,-2311.897552271018
18,-2310.480556966548
19,-2308.8713258731777
20,-2307.242028236334
21,-2305.8196828619643
22,-2304.7191078928026
23,-2303.887945673485
24,-2303.223621841338
25,-2302.6514417390317
26,-2302.13103004735
27,-2301.645727072452
28,-2301.1923383247795
29,-2300.7721010233604
30,-2300.385210508587
31,-2300.029940882518
32,-2299.7038154475285
33,-2299.4045070640254
34,-2299.1300178077477
35,-2298.878490067584
36,-2298.6479874287356
37,-2298.4364012888586
38,-2298.24149314439
39,-2298.060998555124
40,-2297.8926923357753
41,-2297.7343285441457
42,-2297.583399984156
43,-2297.4366930830156
44,-2297.289641894446
45,-2297.1355296579395
46,-2296.9647183197053
47,-2296.764452442616
48,-2296.5204667587464
49,-2296.2219138475907
50,-2295.8686466837053
51,-2295.4744853916113
52,-2295.061685788236
53,-2294.653460171312
54,-2294.271002902101
55,-2293.9306676873384
56,-2293.639931934559
57,-2293.3970679394174
58,-2293.1950122959274
59,-2293.025574082607
60,-2292.88182565676
61,-2292.7588135433552
62,-2292.6533219144026
63,-2292.5632905390976
64,-2292.4872422895883
65,-2292.4238772109898
66,-2292.3718646946277
67,-2292.329794552872
68,-2292.296220687895
69,-2292.2697367068763
70,-2292.249044395081
71,-2292.232998145015
72,-2292.2206236082625
73,-2292.211116163228
74,-2292.2038266238606
75,-2292.1982406486445
76,-2292.193956432335
77,-2292.190663457025
78,-2292.1881237054445
79,-2292.1861558340534
80,-2292.1846222759414
81,-2292.183418978044
82,-2292.182467374919
83,-2292.1817081915447
84,-2292.181096703416
85,-2292.180599136594
86,-2292.1801899474694
87,-2292.179849774795
88,-2292.1795639017323
89,-2292.179321102756
90,-2292.179112779919
91,-2292.1789323160247
92,-2292.1787745901843
93,-2292.178635614742
94,-2292.1785122629076
95,-2292.1784020641617
96,-2292.178303050313
97,-2292.1782136394404
98,-2292.1781325481834
99,-2292.1780587253097
100,-2292.177991301197
101,-2292.17792954932
102,-2292.177872856777
103,-2292.1778207016123
104,-2292.177772635297
105,-2292.177728269123
106,-2292.177687263564
107,-2292.1776493199286
108,-2292.17761417371
109,-2292.177581589322
110,-2292.1775513558387
111,-2292.177523283536
112,-2292.1774972010876
113,-2292.1774729532144
114,-2292.1774503987585
115,-2292.177429409054
116,-2292.1774098665373
117,-2292.1773916635802
118,-2292.1773747014536
119,-2292.1773588894807
120,-2292.177344144231
121,-2292.1773303888754
122,-2292.1773175525645
123,-2292.17730556992
124,-2292.1772943805518
125,-2292.1772839286277
126,-2292.1772741625095
127,-2292.17726503439
128,-2292.1772564999965
129,-2292.177248518303
130,-2292.177241051268
131,-2292.1772340636144
132,-2292.1772275226044
133,-2292.177221397844
134,-2292.1772156611155
135,-2292.1772102861983
136,-2292.177205248732
137,-2292.1772005260705
138,-2292.17719609716
139,-2292.177191942412
140,-2292.177188043614
141,-2292.1771843838087
142,-2292.1771809472143
143,-2292.17717771914
144,-2292.1771746859054
145,-2292.17717183477
146,-2292.1771691538565
147,-2292.1771666321088
148,-2292.177164259213
149,-2292.177162025562
150,-2292.177159922194
151,-2292.1771579407537
152,-2292.1771560734455
153,-2292.1771543130044
154,-2292.1771526526445
155,-2292.177151086033
156,-2292.177149607266
157,-2292.1771482108265
158,-2292.177146891569
159,-2292.1771456446786
160,-2292.177144465667
161,-2292.1771433503386
162,-2292.1771422947722
163,-2292.1771412953067
