iteration,log_likelihood
1,-4825.5908567887345
2,-4716.842921489175
3,-4626.240310462223
4,-4543.118347792656
5,-4493.701590513473
6,-4466.249569738636
7,-4450.207193704886
8,-4440.5126184076735
9,-4434.705550336925
10,-4430.669594145597
11,-4427.631490492435
12,-4425.2019334955
13,-4423.092579830828
14,-4421.1526029218385
15,-4419.508157082156
16,-4418.2193884148755
17,-4417.152131283558
18,-4416.216359346815
19,-4415.376967704193
20,-4414.622186787448
21,-4413.948087544324
22,-4413.351457203924
23,-4412.827021349397
24,-4412.367371398039
25,-4411.963996823231
26,-4411.608084787529
27,-4411.290332940782
28,-4410.999039966482
29,-4410.714069467901
30,-4410.388496268181
31,-4409.907210742385
32,-4409.130171218294
33,-4408.170076463935
34,-4407.121549075298
35,-4406.053203460409
36,-4405.251538656558
37,-4404.694247485554
38,-4404.2682594276175
39,-4403.9210491557
40,-4403.627508090162
41,-4403.37366842678
42,-4403.150860478517
43,-4402.953246380154
44,-4402.776636411485
45,-4402.617869248743
46,-4402.474465292247
47,-4402.344421475749
48,-4402.226083422878
49,-4402.118061896788
50,-4402.019175704505
51,-4401.928411039396
52,-4401.844891435985
53,-4401.767854837697
54,-4401.696635609531
55,-4401.630650110479
56,-4401.569384912371
57,-4401.512387043041
58,-4401.459255816031
59,-4401.409635928537
60,-4401.363211589627
61,-4401.319701495282
62,-4401.27885450598
63,-4401.240445910778
64,-4401.20427418267
65,-4401.1701581459
66,-4401.137934487497
67,-4401.107455554062
68,-4401.078587380767
69,-4401.051207903044
70,-4401.025205302673
71,-4401.000476438848
72,-4400.976925311187
73,-4400.9544614957795
74,-4400.932998487687
75,-4400.912451874918
76,-4400.89273726361
77,-4400.8737678784355
78,-4400.8554517898065
79,-4400.837688794298
80,-4400.820367136753
81,-4400.8033605693945
82,-4400.7865267626175
83,-4400.7697088482055
84,-4400.75274278284
85,-4400.735473817368
86,-4400.717784613437
87,-4400.699633908748
88,-4400.681097071075
89,-4400.662390425304
90,-4400.643857264929
91,-4400.625904645606
92,-4400.608906956352
93,-4400.593117156389
94,-4400.5786256230385
95,-4400.565377419922
96,-4400.553226494507
97,-4400.541994394393
98,-4400.531511966663
99,-4400.521639287046
100,-4400.512269441155
101,-4400.503324027729
102,-4400.494746181824
103,-4400.4864941084
104,-4400.478536136611
105,-4400.47084730696
106,-4400.463407154045
107,-4400.456198313127
108,-4400.449205654958
109,-4400.442415744852
110,-4400.435816495945
111,-4400.429396937719
112,-4400.423147053399
113,-4400.417057659291
114,-4400.41112031067
115,-4400.405327225277
116,-4400.399671219088
117,-4400.3941456512375
118,-4400.388744375952
119,-4400.383461700184
120,-4400.378292345934
121,-4400.373231416528
122,-4400.36827436631
123,-4400.363416973239
124,-4400.3586553140585
125,-4400.353985741697
126,-4400.349404864606
127,-4400.344909527891
128,-4400.340496795915
129,-4400.336163936328
130,-4400.3319084053
131,-4400.327727833842
132,-4400.323620015146
133,-4400.319582892796
134,-4400.3156145498215
135,-4400.311713198467
136,-4400.3078771706505
137,-4400.30410490906
138,-4400.300394958816
139,-4400.296745959655
140,-4400.293156638643
141,-4400.289625803322
142,-4400.286152335296
143,-4400.282735184226
144,-4400.27937336221
145,-4400.276065938524
146,-4400.272812034663
147,-4400.269610819771
148,-4400.266461506318
149,-4400.263363346073
150,-4400.260315626389
151,-4400.257317666682
152,-4400.254368815217
153,-4400.251468446081
154,-4400.248615956411
155,-4400.24581076382
156,-4400.243052304004
157,-4400.2403400285675
158,-4400.237673403024
159,-4400.23505190495
160,-4400.23247502231
161,-4400.229942251937
162,-4400.227453098158
163,-4400.225007071535
164,-4400.222603687778
165,-4400.22024246672
166,-4400.217922931451
167,-4400.215644607532
168,-4400.213407022324
169,-4400.211209704395
170,-4400.20905218302
171,-4400.206933987752
172,-4400.204854648082
173,-4400.202813693159
174,-4400.200810651549
175,-4400.198845051102
176,-4400.196916418815
177,-4400.195024280786
178,-4400.193168162188
179,-4400.191347587281
180,-4400.189562079469
181,-4400.187811161391
182,-4400.186094355022
183,-4400.1844111818
184,-4400.182761162811
185,-4400.181143818923
186,-4400.1795586710095
187,-4400.17800524012
188,-4400.176483047722
189,-4400.1749916158815
190,-4400.173530467531
191,-4400.172099126667
192,-4400.170697118587
193,-4400.16932397014
194,-4400.167979209926
195,-4400.166662368561
196,-4400.165372978879
197,-4400.164110576166
198,-4400.162874698371
199,-4400.161664886325
200,-4400.16048068395
201,-4400.159321638454
202,-4400.158187300508
203,-4400.157077224465
204,-4400.155990968503
205,-4400.15492809481
206,-4400.153888169731
207,-4400.152870763934
208,-4400.151875452526
209,-4400.150901815216
210,-4400.14994943641
211,-4400.1490179053435
212,-4400.148106816169
213,-4400.147215768074
214,-4400.146344365344
215,-4400.14549221746
216,-4400.144658939154
217,-4400.143844150494
218,-4400.143047476911
219,-4400.142268549257
220,-4400.141507003851
221,-4400.1407624825
222,-4400.140034632538
223,-4400.139323106817
224,-4400.138627563756
225,-4400.1379476673155
226,-4400.137283087015
227,-4400.136633497917
228,-4400.135998580625
229,-4400.1353780212585
230,-4400.134771511446
231,-4400.13417874828
