iteration,log_likelihood
1,-7537.697058475922
2,-7233.100435970119
3,-7174.166216266776
4,-7151.800946043588
5,-7140.083629561246
6,-7132.380404395832
7,-7126.361217251308
8,-7121.032686286226
9,-7115.890983890246
10,-7110.6411825218065
11,-7105.090501898121
12,-7099.10530564174
13,-7092.600843704367
14,-7085.515330387895
15,-7077.823201578722
16,-7069.534841487665
17,-7060.700931463786
18,-7051.42407805441
19,-7041.886204080065
20,-7032.390960603091
21,-7023.389118680117
22,-7015.4280331964965
23,-7008.996910941631
24,-7004.327282147507
25,-7001.289702656425
26,-6999.492125879096
27,-6998.49426773445
28,-6997.956158576118
29,-6997.665849935416
30,-6997.5060799001985
31,-6997.415465489922
32,-6997.36229619213
33,-6997.33000151309
34,-6997.309717005135
35,-6997.296565285321
36,-6997.287781898845
37,-6997.281752130658
38,-6997.277504308305
39,-6997.274436711568
40,-6997.272166647215
41,-6997.2704448086215
42,-6997.2691053215285
43,-6997.268035779486
44,-6997.2671587756995
45,-6997.266420231434
46,-6997.26578185435
47,-6997.265216172696
48,-6997.264703214029
49,-6997.2642282552615
50,-6997.263780282449
51,-6997.2633509271745
52,-6997.262933726414
53,-6997.26252360402
54,-6997.262116505063
55,-6997.261709136265
56,-6997.261298780603
57,-6997.260883163967
58,-6997.260460358603
59,-6997.260028712809
60,-6997.259586799327
61,-6997.259133377438
62,-6997.258667364849
63,-6997.258187817011
64,-6997.257693911823
65,-6997.2571849384785
66,-6997.256660289482
67,-6997.256119454988
68,-6997.255562019116
69,-6997.254987657582
70,-6997.25439613653
71,-6997.2537873121255
72,-6997.2531611307695
73,-6997.252517629719
74,-6997.251856937905
75,-6997.251179276854
76,-6997.250484961529
77,-6997.249774400925
78,-6997.249048098413
79,-6997.2483066515915
80,-6997.247550751603
81,-6997.246781181888
82,-6997.245998816139
83,-6997.245204615607
84,-6997.244399625499
85,-6997.2435849706
86,-6997.242761850008
87,-6997.241931531023
88,-6997.241095342254
89,-6997.240254665863
90,-6997.2394109291745
91,-6997.238565595584
92,-6997.237720154962
93,-6997.236876113602
94,-6997.236034983868
95,-6997.23519827368
96,-6997.234367475949
97,-6997.233544058118
98,-6997.232729451992
99,-6997.231925043927
100,-6997.231132165556
101,-6997.230352085197
102,-6997.229585999962
103,-6997.228835028807
104,-6997.228100206445
105,-6997.227382478305
106,-6997.226682696502
107,-6997.226001616876
108,-6997.225339897085
109,-6997.224698095735
110,-6997.224076672522
111,-6997.223475989318
112,-6997.222896312169
113,-6997.222337814053
114,-6997.2218005784525
115,-6997.221284603469
116,-6997.220789806559
117,-6997.220316029663
118,-6997.219863044726
119,-6997.219430559425
120,-6997.219018223102
121,-6997.218625632763
122,-6997.218252339068
123,-6997.217897852275
124,-6997.217561648007
125,-6997.217243172894
126,-6997.216941849924
127,-6997.216657083565
128,-6997.216388264561
129,-6997.216134774392
130,-6997.215895989445
131,-6997.215671284789
132,-6997.215460037593
133,-6997.215261630262
134,-6997.215075453141
135,-6997.214900906944
136,-6997.214737404857
137,-6997.214584374321
138,-6997.214441258527
139,-6997.214307517656
140,-6997.214182629863
141,-6997.214066092059
142,-6997.213957420415
143,-6997.2138561507645
144,-6997.21376183878
145,-6997.213674060015
146,-6997.213592409818
147,-6997.213516503134
148,-6997.213445974196
149,-6997.21338047613
150,-6997.213319680503
151,-6997.213263276833
152,-6997.213210971966
153,-6997.213162489533
154,-6997.213117569298
155,-6997.213075966507
156,-6997.213037451253
157,-6997.213001807786
158,-6997.212968833855
159,-6997.212938340079
160,-6997.2129101492455
161,-6997.212884095721
162,-6997.212860024803
163,-6997.212837792113
164,-6997.212817263027
165,-6997.2127983120945
166,-6997.212780822494
167,-6997.212764685528
168,-6997.2127498001
169,-6997.212736072262
170,-6997.212723414737
171,-6997.2127117465125
172,-6997.212700992408
173,-6997.2126910827
174,-6997.212681952774
175,-6997.212673542733
176,-6997.212665797127
177,-6997.21265866462
178,-6997.212652097687
179,-6997.212646052385
180,-6997.212640488074
181,-6997.21263536718
182,-6997.212630654988
183,-6997.212626319416
184,-6997.2126223308505
185,-6997.212618661944
186,-6997.212615287447
187,-6997.212612184073
188,-6997.212609330328
189,-6997.212606706391
190,-6997.212604293988
191,-6997.212602076271
192,-6997.212600037702
193,-6997.212598163971
194,-6997.212596441888
195,-6997.212594859315
196,-6997.212593405044
197,-6997.212592068792
198,-6997.212590841055
199,-6997.2125897131045
200,-6997.212588676903
201,-6997.212587725046
