iteration,log_likelihood
0,-7510.431916091319
1,-7188.455878136759
2,-7111.534759468933
3,-7073.170470580871
4,-7047.369419575386
5,-7026.347533705264
6,-7006.879619696147
7,-6987.513518007143
8,-6967.725625467313
9,-6947.739915317951
10,-6928.494415778253
11,-6911.590205814077
12,-6898.083154263114
13,-6888.217970885064
14,-6881.447709101731
15,-6876.928105954196
16,-6873.917811097011
17,-6871.900184904622
18,-6870.543817248191
19,-6869.634096747691
20,-6869.025871426198
21,-6868.618275458194
22,-6868.34159650419
23,-6868.149000941177
24,-6868.010154443001
25,-6867.906049299228
26,-6867.825027109985
27,-6867.75996431372
28,-6867.706434237795
29,-6867.661586239808
30,-6867.623496864733
31,-6867.590805259653
32,-6867.562509406896
33,-6867.537849016881
34,-6867.5162346409425
35,-6867.497201762211
36,-6867.480379165062
37,-6867.465466331152
38,-6867.452216674552
39,-6867.440425199023
40,-6867.429919209873
41,-6867.420551457304
42,-6867.412194963184
43,-6867.404739151214
44,-6867.39808698435
45,-6867.392152746216
46,-6867.386860336116
47,-6867.382141914003
48,-6867.377936896027
49,-6867.3741910061
50,-6867.370855615342
51,-6867.367887106021
52,-6867.36524635696
53,-6867.362898263413
54,-6867.360811344658
55,-6867.358957372324
56,-6867.357311049768
57,-6867.355849734759
58,-6867.354553162102
59,-6867.353403204276
60,-6867.352383651796
61,-6867.351480037829
62,-6867.350679456922
63,-6867.3499703785765
64,-6867.349342543583
65,-6867.348786807016
66,-6867.3482950153375
67,-6867.347859934377
68,-6867.347475118014
69,-6867.347134837699
70,-6867.3468340042145
71,-6867.346568103207
72,-6867.346333124542
73,-6867.346125508215
74,-6867.345942103485
75,-6867.345780117114
76,-6867.345637064651
77,-6867.3455107525415
78,-6867.345399240442
79,-6867.345300806704
80,-6867.345213926307
81,-6867.345137255398
82,-6867.345069598155
83,-6867.345009902421
84,-6867.34495723661
85,-6867.344910777262
86,-6867.344869795814
87,-6867.34483365064
88,-6867.344801772833
89,-6867.344773661284
90,-6867.344748872254
91,-6867.34472701453
92,-6867.344707742291
93,-6867.344690750319
94,-6867.344675769493
95,-6867.344662563291
96,-6867.344650921992
97,-6867.344640660026
98,-6867.344631614677
99,-6867.344623641951
100,-6867.344616614987
101,-6867.344610422268
102,-6867.344604964216
103,-6867.344600154052
104,-6867.344595914956
105,-6867.344592179134
106,-6867.344588887131
107,-6867.344585986276
108,-6867.344583429911
109,-6867.344581177359
110,-6867.344579192492
111,-6867.3445774435595
112,-6867.344575902526
113,-6867.344574544815
114,-6867.344573348539
115,-6867.344572294427
116,-6867.3445713657575
