iteration,log_likelihood
1,-3877.889105087514
2,-3767.787986793205
3,-3744.3530468761346
4,-3728.1478667410565
5,-3713.5161482020603
6,-3706.326628087482
7,-3702.0060045890223
8,-3698.633289928748
9,-3695.441793959563
10,-3691.8301665913978
11,-3686.8406875399946
12,-3679.1241455514282
13,-3668.074818583005
14,-3651.158140039399
15,-3625.4777782056717
16,-3593.7755549208277
17,-3577.2679752637437
18,-3572.4629879537574
19,-3570.458132522054
20,-3569.052233331695
21,-3567.888402596671
22,-3567.0049316902036
23,-3566.3041429247846
24,-3565.687643201281
25,-3565.0707726017376
26,-3564.373439115755
27,-3563.630809911114
28,-3563.02397570805
29,-3562.598950662857
30,-3562.3003004443617
31,-3562.08562743352
32,-3561.92929393149
33,-3561.8146171543226
34,-3561.7300791667035
35,-3561.6674995766084
36,-3561.6209946108966
37,-3561.5863047302464
38,-3561.5603326463893
39,-3561.5408176171204
40,-3561.526103357299
41,-3561.5149718233683
42,-3561.5065237945564
43,-3561.500092834909
44,-3561.4951831215453
45,-3561.491424371284
46,-3561.4885390452164
47,-3561.4863183943576
48,-3561.4846048921695
49,-3561.483279297844
50,-3561.4822510904214
51,-3561.4814513667
52,-3561.48082754771
53,-3561.4803394183405
54,-3561.4799561538666
55,-3561.4796540799784
56,-3561.4794149800987
57,-3561.479224812617
58,-3561.479072736091
59,-3561.4789503667344
60,-3561.4788512114937
61,-3561.478770234295
62,-3561.4787035235427
63,-3561.4786480367648
64,-3561.4786014041883
65,-3561.4785617774132
66,-3561.4785277126075
67,-3561.4784980803356
68,-3561.478471995709
69,-3561.478448764351
70,-3561.4784278404486
71,-3561.478408794174
72,-3561.478391286394
73,-3561.4783750489523
74,-3561.478359869323
75,-3561.4783455786455
76,-3561.4783320423544
77,-3561.4783191528904
78,-3561.4783068239694
79,-3561.4782949861024
80,-3561.4782835830715
81,-3561.478272569185
82,-3561.4782619070793
83,-3561.4782515660395
84,-3561.4782415206237
85,-3561.4782317496138
86,-3561.4782222351696
87,-3561.478212962166
88,-3561.478203917657
89,-3561.4781950904658
90,-3561.4781864708416
91,-3561.4781780501994
92,-3561.4781698209076
93,-3561.478161776116
94,-3561.478153909625
95,-3561.4781462157675
96,-3561.478138689323
97,-3561.47813132546
98,-3561.478124119658
99,-3561.478117067676
100,-3561.4781101655085
101,-3561.478103409348
102,-3561.478096795581
103,-3561.4780903207406
104,-3561.478083981509
105,-3561.478077774691
106,-3561.4780716972127
107,-3561.4780657460988
108,-3561.4780599184764
109,-3561.4780542115564
110,-3561.4780486226437
111,-3561.4780431491054
112,-3561.4780377884013
113,-3561.478032538041
114,-3561.478027395617
115,-3561.478022358776
116,-3561.4780174252264
117,-3561.4780125927346
118,-3561.4780078591234
119,-3561.47800322227
120,-3561.477998680097
121,-3561.477994230581
122,-3561.477989871748
123,-3561.477985601673
124,-3561.477981418463
125,-3561.4779773202795
126,-3561.47797330533
127,-3561.4779693718538
128,-3561.477965518139
129,-3561.4779617424992
130,-3561.4779580433005
131,-3561.477954418939
132,-3561.47795086785
133,-3561.4779473884973
134,-3561.4779439793874
135,-3561.477940639054
136,-3561.477937366062
137,-3561.47793415902
138,-3561.47793101655
139,-3561.4779279373156
140,-3561.4779249200064
141,-3561.477921963342
142,-3561.477919066068
143,-3561.477916226958
144,-3561.4779134448136
145,-3561.4779107184613
146,-3561.4779080467533
147,-3561.477905428564
148,-3561.4779028627945
149,-3561.477900348373
150,-3561.4778978842423
151,-3561.477895469376
152,-3561.4778931027654
153,-3561.477890783422
154,-3561.4778885103833
155,-3561.4778862827015
156,-3561.4778840994545
157,-3561.4778819597377
158,-3561.4778798626653
159,-3561.477877807366
160,-3561.477875792997
161,-3561.47787381872
162,-3561.4778718837283
163,-3561.4778699872254
164,-3561.4778681284242
165,-3561.4778663065695
166,-3561.477864520909
167,-3561.4778627707137
168,-3561.477861055264
169,-3561.477859373863
170,-3561.477857725821
171,-3561.4778561104667
172,-3561.4778545271392
173,-3561.4778529751934
174,-3561.4778514540035
175,-3561.4778499629424
176,-3561.477848501411
177,-3561.4778470688157
178,-3561.4778456645704
179,-3561.4778442881147
180,-3561.477842938881
181,-3561.4778416163313
182,-3561.477840319926
183,-3561.4778390491465
184,-3561.4778378034785
185,-3561.477836582419
186,-3561.4778353854745
187,-3561.4778342121626
188,-3561.477833062016
189,-3561.4778319345655
190,-3561.4778308293644
191,-3561.4778297459643
192,-3561.4778286839355
193,-3561.477827642845
194,-3561.4778266222806
195,-3561.477825621835
196,-3561.4778246411
