model_name,data_version,subject_id,fold_id,n_train_trials,n_test_trials,n_train_blocks,n_test_blocks,train_converged,train_iterations,train_final_log_likelihood,test_total_log_likelihood,test_ll_per_trial,test_perplexity,monotonic,maximum_drop,runtime_seconds,parameter_json
exchangeable_block_mixture,original,5,3,4506,1283,21,6,True,116,-5596.807966600205,-1734.360932875058,-1.351801194758424,3.864379766430216,True,0.0,1.0147717999934684,"{""class_weights"": [[0.9260813795406478, 0.07391860141055331, 1.904879876933771e-08], [0.33333336153958126, 0.33333325276539244, 0.3333333856950262], [0.7109578925502891, 3.453605457712601e-09, 0.2890421039961054]], ""kappaP"": {""10"": 113.84559195061186, ""20"": 2.5240957796891346, ""40"": 0.7285661120586074, ""80"": 0.13490375659828602}, ""kappaS"": {""0.06"": 1.3023211718730634, ""0.12"": 3.8592719966356044, ""0.24"": 9.261040687968539}, ""rho"": [0.712238551218356, 4.7619041516526595e-08, 0.2877614011626025], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,5,3,4506,1283,21,6,True,116,-5596.807966600205,-1734.3609328750583,-1.3518011947584243,3.8643797664302166,True,0.0,1.0229867000016384,"{""class_weights"": [[0.9260813795406478, 0.07391860141055331, 1.904879876933771e-08], [0.33333336153958126, 0.33333325276539244, 0.3333333856950262], [0.7109578925502891, 3.453605457712601e-09, 0.2890421039961054]], ""kappaP"": {""10"": 113.84559195061186, ""20"": 2.5240957796891346, ""40"": 0.7285661120586074, ""80"": 0.13490375659828602}, ""kappaS"": {""0.06"": 1.3023211718730634, ""0.12"": 3.8592719966356044, ""0.24"": 9.261040687968539}, ""rho"": [0.712238551218356, 4.7619041516526595e-08, 0.2877614011626025], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,5,4,4266,1523,20,7,True,169,-5378.572438476962,-1956.5960251648444,-1.284698637665689,3.613578796568343,True,0.0,1.2763736000051722,"{""class_weights"": [[0.9427476221583049, 0.05725232440772115, 5.34339738829584e-08], [0.33333333497468387, 0.33333332565526175, 0.3333333393700543], [0.6846656233947012, 3.3744550929414768e-09, 0.3153343732308436]], ""kappaP"": {""10"": 112.61263861425293, ""20"": 2.6040287557477226, ""40"": 1e-06, ""80"": 0.23793463259275063}, ""kappaS"": {""0.06"": 1.2399865559650238, ""0.12"": 3.6049637773980625, ""0.24"": 9.701645128922829}, ""rho"": [0.7403453229971315, 4.9999992558529305e-08, 0.2596546270028758], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,5,4,4266,1523,20,7,True,169,-5378.572438476962,-1956.5960251648448,-1.2846986376656893,3.613578796568344,True,0.0,1.2841431999986526,"{""class_weights"": [[0.9427476221583049, 0.05725232440772115, 5.34339738829584e-08], [0.33333333497468387, 0.33333332565526175, 0.3333333393700543], [0.6846656233947012, 3.3744550929414768e-09, 0.3153343732308436]], ""kappaP"": {""10"": 112.61263861425293, ""20"": 2.6040287557477226, ""40"": 1e-06, ""80"": 0.23793463259275063}, ""kappaS"": {""0.06"": 1.2399865559650238, ""0.12"": 3.6049637773980625, ""0.24"": 9.701645128922829}, ""rho"": [0.7403453229971315, 4.9999992558529305e-08, 0.2596546270028758], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,6,1,5621,1932,26,9,False,300,-4906.867686728439,-1966.4281516904468,-1.0178199542911217,2.767155657774788,True,0.0,2.986261499987449,"{""class_weights"": [[0.9134672661533881, 0.04379241860603392, 0.04274031524057791], [0.0729953499275056, 0.9270046489975451, 1.074949266218129e-09], [0.5153407130880134, 0.4751087371857593, 0.00955054972622719]], ""kappaP"": {""10"": 11.939984353995209, ""20"": 8.115606269752961, ""40"": 6.035406463315301, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.2524071269575037, ""0.12"": 3.7818179286570857, ""0.24"": 13.988604210008125}, ""rho"": [0.4606110378281552, 0.3461618768365828, 0.19322708533526187], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,6,1,5621,1932,26,9,False,300,-4906.867686728439,-1966.428151690447,-1.0178199542911217,2.767155657774788,True,0.0,2.9962461999966763,"{""class_weights"": [[0.9134672661533881, 0.04379241860603392, 0.04274031524057791], [0.0729953499275056, 0.9270046489975451, 1.074949266218129e-09], [0.5153407130880134, 0.4751087371857593, 0.00955054972622719]], ""kappaP"": {""10"": 11.939984353995209, ""20"": 8.115606269752961, ""40"": 6.035406463315301, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.2524071269575037, ""0.12"": 3.7818179286570857, ""0.24"": 13.988604210008125}, ""rho"": [0.4606110378281552, 0.3461618768365828, 0.19322708533526187], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,6,2,5801,1752,27,8,True,206,-5179.167425115563,-1653.8742522645762,-0.9439921531190504,2.5702216828850437,True,0.0,2.1198727999872062,"{""class_weights"": [[0.9595519332996608, 1.1580822384357614e-07, 0.040447950892115336], [0.08497837099009166, 0.9135226084851135, 0.00149902052479482], [0.7285711578575299, 0.2631320234102198, 0.008296818732250313]], ""kappaP"": {""10"": 11.488804099311022, ""20"": 8.318948007576862, ""40"": 5.857968847716326, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.4116913493486818, ""0.12"": 3.720272027703793, ""0.24"": 15.060752493705625}, ""rho"": [0.3316536102105072, 0.33333333328128545, 0.33501305650820734], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,6,2,5801,1752,27,8,True,206,-5179.167425115563,-1653.8742522645762,-0.9439921531190504,2.5702216828850437,True,0.0,2.13029010000173,"{""class_weights"": [[0.9595519332996608, 1.1580822384357614e-07, 0.040447950892115336], [0.08497837099009166, 0.9135226084851135, 0.00149902052479482], [0.7285711578575299, 0.2631320234102198, 0.008296818732250313]], ""kappaP"": {""10"": 11.488804099311022, ""20"": 8.318948007576862, ""40"": 5.857968847716326, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.4116913493486818, ""0.12"": 3.720272027703793, ""0.24"": 15.060752493705625}, ""rho"": [0.3316536102105072, 0.33333333328128545, 0.33501305650820734], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,6,3,5621,1932,26,9,True,206,-5249.326404420611,-1588.403979846836,-0.8221552690718613,2.275398652846148,True,0.0,2.1407885999942664,"{""class_weights"": [[0.9574682745237943, 1.0736957227745897e-07, 0.04253161810663336], [0.11895106520086476, 0.8750093071994983, 0.006039627599636972], [0.7384661583644089, 0.258220460198178, 0.003313381437413129]], ""kappaP"": {""10"": 9.962804093675897, ""20"": 8.340935711526816, ""40"": 8.040379586695146, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.4508541319267898, ""0.12"": 3.74033173218904, ""0.24"": 14.969533042987656}, ""rho"": [0.33779342619820724, 0.30769231050532087, 0.3545142632964719], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,6,3,5621,1932,26,9,True,206,-5249.326404420611,-1588.403979846836,-0.8221552690718613,2.275398652846148,True,0.0,2.1515645000035875,"{""class_weights"": [[0.9574682745237943, 1.0736957227745897e-07, 0.04253161810663336], [0.11895106520086476, 0.8750093071994983, 0.006039627599636972], [0.7384661583644089, 0.258220460198178, 0.003313381437413129]], ""kappaP"": {""10"": 9.962804093675897, ""20"": 8.340935711526816, ""40"": 8.040379586695146, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.4508541319267898, ""0.12"": 3.74033173218904, ""0.24"": 14.969533042987656}, ""rho"": [0.33779342619820724, 0.30769231050532087, 0.3545142632964719], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,6,4,5616,1937,26,9,False,300,-5162.4679971490605,-1676.4434622328183,-0.8654844926343926,2.3761570377237136,True,0.0,3.1409138000162784,"{""class_weights"": [[0.948894914414755, 8.405841799095076e-09, 0.05110507717940312], [0.08072539698809722, 0.9148605068241844, 0.004414096187718429], [0.7865588711924377, 0.2134400386477143, 1.0901598480619564e-06]], ""kappaP"": {""10"": 10.748793363867282, ""20"": 8.746266356416799, ""40"": 5.94486713055467, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.296518014095241, ""0.12"": 3.2823315058986196, ""0.24"": 13.845856291146864}, ""rho"": [0.27524426779998606, 0.3461538446745008, 0.3786018875255132], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,6,4,5616,1937,26,9,False,300,-5162.4679971490605,-1676.4434622328183,-0.8654844926343926,2.3761570377237136,True,0.0,3.151364500023192,"{""class_weights"": [[0.948894914414755, 8.405841799095076e-09, 0.05110507717940312], [0.08072539698809722, 0.9148605068241844, 0.004414096187718429], [0.7865588711924377, 0.2134400386477143, 1.0901598480619564e-06]], ""kappaP"": {""10"": 10.748793363867282, ""20"": 8.746266356416799, ""40"": 5.94486713055467, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.296518014095241, ""0.12"": 3.2823315058986196, ""0.24"": 13.845856291146864}, ""rho"": [0.27524426779998606, 0.3461538446745008, 0.3786018875255132], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,7,1,4078,1719,19,8,True,214,-2779.4278365673795,-886.3863872630791,-0.5156407139401274,1.6747111689160576,True,0.0,1.5802259000192862,"{""class_weights"": [[0.860428427947264, 0.13438983338607705, 0.005181738666658769], [0.20820282514115995, 0.7917971640092515, 1.0849588357471125e-08], [0.3447433830744655, 0.4829840005438519, 0.17227261638168267]], ""kappaP"": {""10"": 48.38173022800939, ""20"": 14.812041410372743, ""40"": 2.6473981385263996, ""80"": 1.3671795363758443}, ""kappaS"": {""0.06"": 2.22320489749298, ""0.12"": 6.986626876097616, ""0.24"": 17.189679031032103}, ""rho"": [0.6315788862583944, 0.3157894759702579, 0.0526316377713475], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,7,1,4078,1719,19,8,True,214,-2779.4278365673795,-886.3863872630791,-0.5156407139401274,1.6747111689160576,True,0.0,1.589223300019512,"{""class_weights"": [[0.860428427947264, 0.13438983338607705, 0.005181738666658769], [0.20820282514115995, 0.7917971640092515, 1.0849588357471125e-08], [0.3447433830744655, 0.4829840005438519, 0.17227261638168267]], ""kappaP"": {""10"": 48.38173022800939, ""20"": 14.812041410372743, ""40"": 2.6473981385263996, ""80"": 1.3671795363758443}, ""kappaS"": {""0.06"": 2.22320489749298, ""0.12"": 6.986626876097616, ""0.24"": 17.189679031032103}, ""rho"": [0.6315788862583944, 0.3157894759702579, 0.0526316377713475], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,7,2,4487,1310,21,6,True,81,-2742.796517508628,-897.77380300452,-0.6853235137439084,1.984413716813844,True,0.0,0.7093634000048041,"{""class_weights"": [[0.872883183000841, 0.0988595906265342, 0.028257226372624556], [0.20261803592792932, 0.7962734757007831, 0.0011084883712874916], [0.43387471949870593, 0.45725291858720435, 0.1088723619140897]], ""kappaP"": {""10"": 41.15846657012261, ""20"": 14.319773430897852, ""40"": 12.269559382842704, ""80"": 1.6813673189689593}, ""kappaS"": {""0.06"": 2.3138008754926873, ""0.12"": 7.39519253350227, ""0.24"": 17.894887954793877}, ""rho"": [0.5236695892464632, 0.3809523507518218, 0.09537806000171492], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,7,2,4487,1310,21,6,True,81,-2742.796517508628,-897.77380300452,-0.6853235137439084,1.984413716813844,True,0.0,0.7170115000044461,"{""class_weights"": [[0.872883183000841, 0.0988595906265342, 0.028257226372624556], [0.20261803592792932, 0.7962734757007831, 0.0011084883712874916], [0.43387471949870593, 0.45725291858720435, 0.1088723619140897]], ""kappaP"": {""10"": 41.15846657012261, ""20"": 14.319773430897852, ""40"": 12.269559382842704, ""80"": 1.6813673189689593}, ""kappaS"": {""0.06"": 2.3138008754926873, ""0.12"": 7.39519253350227, ""0.24"": 17.894887954793877}, ""rho"": [0.5236695892464632, 0.3809523507518218, 0.09537806000171492], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,7,3,4304,1493,20,7,True,60,-2532.597347585764,-1109.1493862382752,-0.7428997898447924,2.102022107670107,True,0.0,0.5062638999952469,"{""class_weights"": [[0.8847125147555883, 0.09475596820731837, 0.020531517037093317], [0.16805110947764676, 0.8297625762638613, 0.0021863142584919227], [0.45502640088142754, 0.4416565218679261, 0.10331707725064644]], ""kappaP"": {""10"": 37.835338460696185, ""20"": 14.980924121599747, ""40"": 17.26164315561474, ""80"": 1.8198244846761045}, ""kappaS"": {""0.06"": 2.1362019651417468, ""0.12"": 7.201230188689764, ""0.24"": 17.988428804306125}, ""rho"": [0.49899157718780507, 0.39999981193951184, 0.10100861087268312], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,7,3,4304,1493,20,7,True,60,-2532.597347585764,-1109.1493862382754,-0.7428997898447927,2.1020221076701078,True,0.0,0.5165168000094127,"{""class_weights"": [[0.8847125147555883, 0.09475596820731837, 0.020531517037093317], [0.16805110947764676, 0.8297625762638613, 0.0021863142584919227], [0.45502640088142754, 0.4416565218679261, 0.10331707725064644]], ""kappaP"": {""10"": 37.835338460696185, ""20"": 14.980924121599747, ""40"": 17.26164315561474, ""80"": 1.8198244846761045}, ""kappaS"": {""0.06"": 2.1362019651417468, ""0.12"": 7.201230188689764, ""0.24"": 17.988428804306125}, ""rho"": [0.49899157718780507, 0.39999981193951184, 0.10100861087268312], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,7,4,4522,1275,21,6,True,95,-2852.687833408482,-826.8666708066423,-0.6485228790640332,1.9127134322692116,True,0.0,0.7825813999806996,"{""class_weights"": [[0.8600606528479601, 0.12896411900089877, 0.010975228151140933], [0.1484717691393363, 0.8496275453202213, 0.0019006855404424163], [0.3333404465262056, 0.33334365739379757, 0.33331589607999673]], ""kappaP"": {""10"": 30.144712632113045, ""20"": 12.933862645010505, ""40"": 10.096686513877833, ""80"": 1.2397979058602366}, ""kappaS"": {""0.06"": 2.260333611221049, ""0.12"": 6.795622778713281, ""0.24"": 17.482064421313}, ""rho"": [0.6190475738301492, 0.3809523785507282, 4.761912253514398e-08], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,7,4,4522,1275,21,6,True,95,-2852.687833408482,-826.8666708066423,-0.6485228790640332,1.9127134322692116,True,0.0,0.7899414999992587,"{""class_weights"": [[0.8600606528479601, 0.12896411900089877, 0.010975228151140933], [0.1484717691393363, 0.8496275453202213, 0.0019006855404424163], [0.3333404465262056, 0.33334365739379757, 0.33331589607999673]], ""kappaP"": {""10"": 30.144712632113045, ""20"": 12.933862645010505, ""40"": 10.096686513877833, ""80"": 1.2397979058602366}, ""kappaS"": {""0.06"": 2.260333611221049, ""0.12"": 6.795622778713281, ""0.24"": 17.482064421313}, ""rho"": [0.6190475738301492, 0.3809523785507282, 4.761912253514398e-08], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,8,1,4296,1501,20,7,False,300,-5069.076607426995,-1912.945747942908,-1.274447533606201,3.5767248438825368,True,0.0,2.44622640000307,"{""class_weights"": [[0.45735619542024925, 0.49955644625615686, 0.04308735832359381], [0.028734190075130794, 0.9712658082966864, 1.6281827244275328e-09], [0.6105657920137667, 0.004161318885384625, 0.38527288910084867]], ""kappaP"": {""10"": 8.460012313330452, ""20"": 4.779458135029883, ""40"": 3.510018706860086, ""80"": 2.135063091912601}, ""kappaS"": {""0.06"": 1.0277122781452306, ""0.12"": 3.1373785264565304, ""0.24"": 11.938740162367065}, ""rho"": [0.3500158900520309, 0.2999975387228962, 0.34998657122507293], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,8,1,4296,1501,20,7,False,300,-5069.076607426995,-1912.945747942908,-1.274447533606201,3.5767248438825368,True,0.0,2.4562124999938533,"{""class_weights"": [[0.45735619542024925, 0.49955644625615686, 0.04308735832359381], [0.028734190075130794, 0.9712658082966864, 1.6281827244275328e-09], [0.6105657920137667, 0.004161318885384625, 0.38527288910084867]], ""kappaP"": {""10"": 8.460012313330452, ""20"": 4.779458135029883, ""40"": 3.510018706860086, ""80"": 2.135063091912601}, ""kappaS"": {""0.06"": 1.0277122781452306, ""0.12"": 3.1373785264565304, ""0.24"": 11.938740162367065}, ""rho"": [0.3500158900520309, 0.2999975387228962, 0.34998657122507293], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,8,2,4298,1499,20,7,True,113,-5324.080880642676,-1685.233372807484,-1.1242384074766405,3.077871871867409,True,0.0,0.8754042999935336,"{""class_weights"": [[0.6768022151749327, 0.2774657568972512, 0.04573202792781605], [0.3272792856241561, 0.654142668055654, 0.01857804632018986], [0.4959403283141047, 5.307180845751656e-08, 0.5040596186140868]], ""kappaP"": {""10"": 7.077437024079743, ""20"": 4.782596398720933, ""40"": 4.357038862431153, ""80"": 2.4955454179886614}, ""kappaS"": {""0.06"": 1.1576629927688415, ""0.12"": 3.7084506540507562, ""0.24"": 11.778141291595054}, ""rho"": [0.15066450052078068, 0.5993354978243062, 0.25000000165491315], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,8,2,4298,1499,20,7,True,113,-5324.080880642676,-1685.233372807484,-1.1242384074766405,3.077871871867409,True,0.0,0.8836412999953609,"{""class_weights"": [[0.6768022151749327, 0.2774657568972512, 0.04573202792781605], [0.3272792856241561, 0.654142668055654, 0.01857804632018986], [0.4959403283141047, 5.307180845751656e-08, 0.5040596186140868]], ""kappaP"": {""10"": 7.077437024079743, ""20"": 4.782596398720933, ""40"": 4.357038862431153, ""80"": 2.4955454179886614}, ""kappaS"": {""0.06"": 1.1576629927688415, ""0.12"": 3.7084506540507562, ""0.24"": 11.778141291595054}, ""rho"": [0.15066450052078068, 0.5993354978243062, 0.25000000165491315], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,8,3,4283,1514,20,7,True,134,-5165.366670326516,-1812.2238906865337,-1.1969774707308676,3.310096922660682,True,0.0,1.1196382999769412,"{""class_weights"": [[0.5938631657217357, 0.34713605388415436, 0.05900078039410983], [0.23052087655421163, 0.7694791215450877, 1.900700678451172e-09], [0.4904148089811175, 6.181084659438105e-08, 0.5095851292080358]], ""kappaP"": {""10"": 10.073636918483633, ""20"": 4.663056177879805, ""40"": 4.498107328267205, ""80"": 2.2757996624991166}, ""kappaS"": {""0.06"": 1.405927598067633, ""0.12"": 3.798005946366598, ""0.24"": 12.84202081539414}, ""rho"": [0.3000575958087508, 0.3999409788881656, 0.30000142530308355], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,8,3,4283,1514,20,7,True,134,-5165.366670326516,-1812.2238906865337,-1.1969774707308676,3.310096922660682,True,0.0,1.127377799974056,"{""class_weights"": [[0.5938631657217357, 0.34713605388415436, 0.05900078039410983], [0.23052087655421163, 0.7694791215450877, 1.900700678451172e-09], [0.4904148089811175, 6.181084659438105e-08, 0.5095851292080358]], ""kappaP"": {""10"": 10.073636918483633, ""20"": 4.663056177879805, ""40"": 4.498107328267205, ""80"": 2.2757996624991166}, ""kappaS"": {""0.06"": 1.405927598067633, ""0.12"": 3.798005946366598, ""0.24"": 12.84202081539414}, ""rho"": [0.3000575958087508, 0.3999409788881656, 0.30000142530308355], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,8,4,4514,1283,21,6,False,300,-5326.996508812484,-1653.822660782941,-1.2890277948425106,3.6292564581948232,True,0.0,2.350150099984603,"{""class_weights"": [[0.4034072682508915, 0.5609330443524637, 0.03565968739664471], [0.014249039842309526, 0.9857509585802071, 1.5774833948963765e-09], [0.5318039432993864, 9.048670282457833e-09, 0.4681960476519432]], ""kappaP"": {""10"": 8.034682370195341, ""20"": 4.199398412744354, ""40"": 3.915030279939128, ""80"": 3.1151612049323165}, ""kappaS"": {""0.06"": 1.125554207715961, ""0.12"": 3.163747483788125, ""0.24"": 10.322257018702768}, ""rho"": [0.3822775175577168, 0.28438914910856633, 0.33333333333371695], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,8,4,4514,1283,21,6,False,300,-5326.996508812484,-1653.822660782941,-1.2890277948425106,3.6292564581948232,True,0.0,2.357232699985616,"{""class_weights"": [[0.4034072682508915, 0.5609330443524637, 0.03565968739664471], [0.014249039842309526, 0.9857509585802071, 1.5774833948963765e-09], [0.5318039432993864, 9.048670282457833e-09, 0.4681960476519432]], ""kappaP"": {""10"": 8.034682370195341, ""20"": 4.199398412744354, ""40"": 3.915030279939128, ""80"": 3.1151612049323165}, ""kappaS"": {""0.06"": 1.125554207715961, ""0.12"": 3.163747483788125, ""0.24"": 10.322257018702768}, ""rho"": [0.3822775175577168, 0.28438914910856633, 0.33333333333371695], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,9,1,6474,2158,30,10,True,149,-5376.184285512957,-1838.2640581906476,-0.8518369129706429,2.3439485292688933,True,0.0,1.7088168000045698,"{""class_weights"": [[0.887466857140483, 0.04992205567525138, 0.0626110871842656], [0.2641342092268634, 0.7358657892574353, 1.5157012473169967e-09], [0.7438957622176378, 0.21509904618998127, 0.04100519159238094]], ""kappaP"": {""10"": 12.911191224733935, ""20"": 11.680863775288499, ""40"": 11.526048057078327, ""80"": 8.647691816088411}, ""kappaS"": {""0.06"": 1.6579283702081158, ""0.12"": 5.684542078079523, ""0.24"": 17.773010841597902}, ""rho"": [0.26709717599697597, 0.3333206526163164, 0.39958217138670754], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,9,1,6474,2158,30,10,True,149,-5376.184285512957,-1838.264058190648,-0.851836912970643,2.3439485292688937,True,0.0,1.7195653999806382,"{""class_weights"": [[0.887466857140483, 0.04992205567525138, 0.0626110871842656], [0.2641342092268634, 0.7358657892574353, 1.5157012473169967e-09], [0.7438957622176378, 0.21509904618998127, 0.04100519159238094]], ""kappaP"": {""10"": 12.911191224733935, ""20"": 11.680863775288499, ""40"": 11.526048057078327, ""80"": 8.647691816088411}, ""kappaS"": {""0.06"": 1.6579283702081158, ""0.12"": 5.684542078079523, ""0.24"": 17.773010841597902}, ""rho"": [0.26709717599697597, 0.3333206526163164, 0.39958217138670754], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,9,2,6474,2158,30,10,True,93,-5487.613067178423,-1730.2874080312451,-0.801801393897704,2.22955361747176,True,0.0,1.0420593000017109,"{""class_weights"": [[0.8994108769798631, 0.027867834247945873, 0.07272128877219106], [0.29252569594814437, 0.7074743027352511, 1.316604478129119e-09], [0.7491022080234705, 0.19384231054563925, 0.05705548143089035]], ""kappaP"": {""10"": 11.661125122707, ""20"": 11.402318453744563, ""40"": 10.766052100526517, ""80"": 8.911420051359773}, ""kappaS"": {""0.06"": 1.6870766052327544, ""0.12"": 5.52169203850763, ""0.24"": 17.311736440307953}, ""rho"": [0.24098259075558928, 0.3666666622115061, 0.3923507470329045], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,9,2,6474,2158,30,10,True,93,-5487.613067178423,-1730.287408031245,-0.8018013938977039,2.22955361747176,True,0.0,1.0533864999888465,"{""class_weights"": [[0.8994108769798631, 0.027867834247945873, 0.07272128877219106], [0.29252569594814437, 0.7074743027352511, 1.316604478129119e-09], [0.7491022080234705, 0.19384231054563925, 0.05705548143089035]], ""kappaP"": {""10"": 11.661125122707, ""20"": 11.402318453744563, ""40"": 10.766052100526517, ""80"": 8.911420051359773}, ""kappaS"": {""0.06"": 1.6870766052327544, ""0.12"": 5.52169203850763, ""0.24"": 17.311736440307953}, ""rho"": [0.24098259075558928, 0.3666666622115061, 0.3923507470329045], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,9,3,6474,2158,30,10,True,91,-5371.377171080533,-1844.1798618619716,-0.8545782492409506,2.3503828957395227,True,0.0,1.0024351000029128,"{""class_weights"": [[0.8883555942839396, 0.028850193651195476, 0.08279421206486492], [0.25482090194633544, 0.7451790967386315, 1.3150330897558956e-09], [0.7406340223682021, 0.21090799325869505, 0.04845798437310282]], ""kappaP"": {""10"": 12.182886422535274, ""20"": 12.183374052549263, ""40"": 13.667492981010044, ""80"": 8.066608436917598}, ""kappaS"": {""0.06"": 1.618632164832892, ""0.12"": 5.794232993749435, ""0.24"": 16.977183673876137}, ""rho"": [0.23488474642699295, 0.36666601616619254, 0.3984492374068144], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,9,3,6474,2158,30,10,True,91,-5371.377171080533,-1844.1798618619716,-0.8545782492409506,2.3503828957395227,True,0.0,1.014562600001227,"{""class_weights"": [[0.8883555942839396, 0.028850193651195476, 0.08279421206486492], [0.25482090194633544, 0.7451790967386315, 1.3150330897558956e-09], [0.7406340223682021, 0.21090799325869505, 0.04845798437310282]], ""kappaP"": {""10"": 12.182886422535274, ""20"": 12.183374052549263, ""40"": 13.667492981010044, ""80"": 8.066608436917598}, ""kappaS"": {""0.06"": 1.618632164832892, ""0.12"": 5.794232993749435, ""0.24"": 16.977183673876137}, ""rho"": [0.23488474642699295, 0.36666601616619254, 0.3984492374068144], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,9,4,6474,2158,30,10,True,105,-5392.249558984189,-1824.0215700573024,-0.8452370574871653,2.328529744558117,True,0.0,1.204657499998575,"{""class_weights"": [[0.9068522655439758, 0.039113368420970636, 0.05403436603505353], [0.26750393595846816, 0.732496061547811, 2.4937208943346477e-09], [0.7489782439010225, 0.21199989740288186, 0.039021858696095646]], ""kappaP"": {""10"": 13.862618759123858, ""20"": 11.29207415930881, ""40"": 13.698888789086233, ""80"": 8.317893787365438}, ""kappaS"": {""0.06"": 1.6292620386660106, ""0.12"": 5.479858806561003, ""0.24"": 17.254227807242934}, ""rho"": [0.22057824933141848, 0.3333345135695604, 0.44608723709902115], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,9,4,6474,2158,30,10,True,105,-5392.249558984189,-1824.0215700573024,-0.8452370574871653,2.328529744558117,True,0.0,1.215096400002949,"{""class_weights"": [[0.9068522655439758, 0.039113368420970636, 0.05403436603505353], [0.26750393595846816, 0.732496061547811, 2.4937208943346477e-09], [0.7489782439010225, 0.21199989740288186, 0.039021858696095646]], ""kappaP"": {""10"": 13.862618759123858, ""20"": 11.29207415930881, ""40"": 13.698888789086233, ""80"": 8.317893787365438}, ""kappaS"": {""0.06"": 1.6292620386660106, ""0.12"": 5.479858806561003, ""0.24"": 17.254227807242934}, ""rho"": [0.22057824933141848, 0.3333345135695604, 0.44608723709902115], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,10,1,4965,1079,23,5,True,146,-5439.103757858973,-893.5891515462133,-0.8281641812291134,2.289112484815871,True,0.0,1.2478425999870524,"{""class_weights"": [[0.7523731296899088, 0.24762679595165818, 7.435843309051355e-08], [0.174096650802931, 0.8034677235118791, 0.0224356256851899], [0.5325622011997936, 0.37540177458873936, 0.09203602421146706]], ""kappaP"": {""10"": 18.856082430731398, ""20"": 21.64744948547957, ""40"": 0.9129389691914896, ""80"": 0.25177692918475864}, ""kappaS"": {""0.06"": 1.7457465368188858, ""0.12"": 4.080918559659949, ""0.24"": 8.841562200045948}, ""rho"": [0.3086793920545374, 0.31260938002904415, 0.37871122791641837], ""weights"": [0.6, 0.35, 0.05]}"
