model_name,data_version,subject_id,fold_id,n_train_trials,n_test_trials,n_train_blocks,n_test_blocks,train_converged,train_iterations,train_final_log_likelihood,test_total_log_likelihood,test_ll_per_trial,test_perplexity,monotonic,maximum_drop,runtime_seconds,parameter_json
subject_iid,shuffled,1,4,6442,2120,30,10,True,52,-3056.767919406044,-966.9358356867074,-0.4561018092861827,1.577910982579925,True,0.0,0.1937921000062488,"{""kappaP"": {""10"": 125.53203411449807, ""20"": 47.88308081821026, ""40"": 17.56863981185623, ""80"": 1.0679575586739019}, ""kappaS"": {""0.06"": 6.1435986228754995, ""0.12"": 12.458698718901426, ""0.24"": 28.743757757705758}, ""weights"": [0.7403490575951082, 0.25646871917238395, 0.003182223232509697]}"
prior_conditioned_iid,original,1,4,6442,2120,30,10,False,300,-2938.6419893923503,-929.9928765706975,-0.4386758851748573,1.5506526164289287,True,0.0,1.8478217999800108,"{""condition_weights"": {""10"": [0.2799075537455641, 0.7161302804957167, 0.003962165758719364], ""20"": [0.6848890067477157, 0.3135862611697332, 0.0015247320825511697], ""40"": [0.8207596882565427, 0.17678031154365928, 0.002460000199797906], ""80"": [0.82701090837966, 0.07113553274403242, 0.10185355887630751]}, ""kappaP"": {""10"": 43.633603331966135, ""20"": 44.274091080062654, ""40"": 31.250248816215827, ""80"": 10.722885966864139}, ""kappaS"": {""0.06"": 4.626535005734616, ""0.12"": 10.923452703553352, ""0.24"": 27.04772842693738}, ""weights"": [0.6, 0.35, 0.05]}"
prior_conditioned_iid,shuffled,1,4,6442,2120,30,10,False,300,-2938.6419893923503,-929.9928765706975,-0.4386758851748573,1.5506526164289287,True,0.0,1.8528067999868654,"{""condition_weights"": {""10"": [0.2799075537455641, 0.7161302804957167, 0.003962165758719364], ""20"": [0.6848890067477157, 0.3135862611697332, 0.0015247320825511697], ""40"": [0.8207596882565427, 0.17678031154365928, 0.002460000199797906], ""80"": [0.82701090837966, 0.07113553274403242, 0.10185355887630751]}, ""kappaP"": {""10"": 43.633603331966135, ""20"": 44.274091080062654, ""40"": 31.250248816215827, ""80"": 10.722885966864139}, ""kappaS"": {""0.06"": 4.626535005734616, ""0.12"": 10.923452703553352, ""0.24"": 27.04772842693738}, ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,1,4,6442,2120,30,10,True,84,-2908.7962384352513,-929.4849714975194,-0.43843630731015065,1.5502811588844623,True,0.0,0.9615617000090424,"{""class_weights"": [[0.8430113364821351, 0.1493379519950843, 0.007650711522780483], [0.24588821046129622, 0.7512681343130165, 0.002843655225687053], [0.6346452682904655, 0.3653547304686428, 1.2408915698543809e-09]], ""kappaP"": {""10"": 52.21346175973697, ""20"": 51.47585155353022, ""40"": 27.18252758675721, ""80"": 1.0915927515471058}, ""kappaS"": {""0.06"": 4.9108724024167305, ""0.12"": 11.27976541902839, ""0.24"": 27.388803996481197}, ""rho"": [0.5993308576033279, 0.166676038459128, 0.2339931039375441], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,1,4,6442,2120,30,10,True,84,-2908.7962384352513,-929.4849714975194,-0.43843630731015065,1.5502811588844623,True,0.0,0.972624399990309,"{""class_weights"": [[0.8430113364821351, 0.1493379519950843, 0.007650711522780483], [0.24588821046129622, 0.7512681343130165, 0.002843655225687053], [0.6346452682904655, 0.3653547304686428, 1.2408915698543809e-09]], ""kappaP"": {""10"": 52.21346175973697, ""20"": 51.47585155353022, ""40"": 27.18252758675721, ""80"": 1.0915927515471058}, ""kappaS"": {""0.06"": 4.9108724024167305, ""0.12"": 11.27976541902839, ""0.24"": 27.388803996481197}, ""rho"": [0.5993308576033279, 0.166676038459128, 0.2339931039375441], ""weights"": [0.6, 0.35, 0.05]}"
subject_iid,original,2,1,6175,1702,29,8,True,88,-3629.2914015467663,-1022.7274388030787,-0.6008974376046291,1.8237547723036385,True,0.0,0.29968300001928583,"{""kappaP"": {""10"": 74.80974310436734, ""20"": 35.442554193788034, ""40"": 7.749768002817284, ""80"": 1.8232464496857044}, ""kappaS"": {""0.06"": 3.9500529796716872, ""0.12"": 6.891897186723709, ""0.24"": 19.32494880727891}, ""weights"": [0.2831520898015515, 0.7141914418728084, 0.002656468325643436]}"
subject_iid,shuffled,2,1,6175,1702,29,8,True,88,-3629.2914015467663,-1022.7274388030786,-0.600897437604629,1.8237547723036382,True,0.0,0.30355599999893457,"{""kappaP"": {""10"": 74.80974310436734, ""20"": 35.442554193788034, ""40"": 7.749768002817284, ""80"": 1.8232464496857044}, ""kappaS"": {""0.06"": 3.9500529796716872, ""0.12"": 6.891897186723709, ""0.24"": 19.32494880727891}, ""weights"": [0.2831520898015515, 0.7141914418728084, 0.002656468325643436]}"
prior_conditioned_iid,original,2,1,6175,1702,29,8,True,73,-3301.7457832632535,-902.0569786548562,-0.52999822482659,1.6989292927217678,True,0.0,0.40040939999744296,"{""condition_weights"": {""10"": [0.11555446576186847, 0.8844455331277445, 1.1103870732010129e-09], ""20"": [0.2720984819818289, 0.7279015165427003, 1.4754708492628788e-09], ""40"": [0.3741042866619423, 0.5982062712472421, 0.027689442090815745], ""80"": [0.37032272228418545, 0.4037073892893068, 0.22596988842650778]}, ""kappaP"": {""10"": 58.95084048215777, ""20"": 35.9848684027461, ""40"": 16.248169805399332, ""80"": 21.875647496649357}, ""kappaS"": {""0.06"": 2.703489546579057, ""0.12"": 5.270623270054154, ""0.24"": 16.17059718117099}, ""weights"": [0.6, 0.35, 0.05]}"
prior_conditioned_iid,shuffled,2,1,6175,1702,29,8,True,73,-3301.7457832632535,-902.056978654856,-0.5299982248265899,1.6989292927217676,True,0.0,0.40458409997518174,"{""condition_weights"": {""10"": [0.11555446576186847, 0.8844455331277445, 1.1103870732010129e-09], ""20"": [0.2720984819818289, 0.7279015165427003, 1.4754708492628788e-09], ""40"": [0.3741042866619423, 0.5982062712472421, 0.027689442090815745], ""80"": [0.37032272228418545, 0.4037073892893068, 0.22596988842650778]}, ""kappaP"": {""10"": 58.95084048215777, ""20"": 35.9848684027461, ""40"": 16.248169805399332, ""80"": 21.875647496649357}, ""kappaS"": {""0.06"": 2.703489546579057, ""0.12"": 5.270623270054154, ""0.24"": 16.17059718117099}, ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,2,1,6175,1702,29,8,True,70,-3521.933742149389,-977.2291151252869,-0.5741651675236703,1.7756475397445493,True,0.0,0.7165188000071794,"{""class_weights"": [[0.410936650573804, 0.38981942037828277, 0.19924392904791316], [0.12365326316448992, 0.8763467359158679, 9.196422503865108e-10], [0.3586941559387851, 0.6234131444674622, 0.01789269959375261]], ""kappaP"": {""10"": 64.41961983793165, ""20"": 32.66938161493836, ""40"": 13.83073376798521, ""80"": 2.9832593532846503}, ""kappaS"": {""0.06"": 2.952164041062466, ""0.12"": 5.701381735296995, ""0.24"": 16.665852963303852}, ""rho"": [0.17270610381643323, 0.30799235510800527, 0.5193015410755615], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,2,1,6175,1702,29,8,True,70,-3521.933742149389,-977.2291151252871,-0.5741651675236704,1.7756475397445495,True,0.0,0.7254481000127271,"{""class_weights"": [[0.410936650573804, 0.38981942037828277, 0.19924392904791316], [0.12365326316448992, 0.8763467359158679, 9.196422503865108e-10], [0.3586941559387851, 0.6234131444674622, 0.01789269959375261]], ""kappaP"": {""10"": 64.41961983793165, ""20"": 32.66938161493836, ""40"": 13.83073376798521, ""80"": 2.9832593532846503}, ""kappaS"": {""0.06"": 2.952164041062466, ""0.12"": 5.701381735296995, ""0.24"": 16.665852963303852}, ""rho"": [0.17270610381643323, 0.30799235510800527, 0.5193015410755615], ""weights"": [0.6, 0.35, 0.05]}"
subject_iid,original,2,2,5747,2130,27,10,True,127,-3220.973725990876,-1430.8297168325723,-0.6717510407664659,1.9576622675874746,True,0.0,0.38530130000435747,"{""kappaP"": {""10"": 76.78680820921488, ""20"": 28.63985963889699, ""40"": 6.766453522121638, ""80"": 1.8864544859210906}, ""kappaS"": {""0.06"": 4.184199769664371, ""0.12"": 8.112485516661257, ""0.24"": 18.94016642773555}, ""weights"": [0.2604803238582952, 0.7395196587386733, 1.7403029576857498e-08]}"
subject_iid,shuffled,2,2,5747,2130,27,10,True,127,-3220.973725990876,-1430.8297168325723,-0.6717510407664659,1.9576622675874746,True,0.0,0.38903059999574907,"{""kappaP"": {""10"": 76.78680820921488, ""20"": 28.63985963889699, ""40"": 6.766453522121638, ""80"": 1.8864544859210906}, ""kappaS"": {""0.06"": 4.184199769664371, ""0.12"": 8.112485516661257, ""0.24"": 18.94016642773555}, ""weights"": [0.2604803238582952, 0.7395196587386733, 1.7403029576857498e-08]}"
prior_conditioned_iid,original,2,2,5747,2130,27,10,True,111,-2860.825098879912,-1362.5954276238785,-0.6397161632036988,1.8959426646341004,True,0.0,0.5723656000045594,"{""condition_weights"": {""10"": [0.038627738419616496, 0.9613722602235344, 1.356849192043554e-09], ""20"": [0.1507517954094843, 0.849248203289291, 1.3012248425802996e-09], ""40"": [0.41662693033637666, 0.5737598880633319, 0.009613181600291428], ""80"": [0.3945133600731139, 0.41419971278891843, 0.19128692713796777]}, ""kappaP"": {""10"": 57.21484608985614, ""20"": 23.8884443799485, ""40"": 16.046216412908887, ""80"": 21.995036373315507}, ""kappaS"": {""0.06"": 2.1481001600799012, ""0.12"": 4.785096942555089, ""0.24"": 14.034787389745338}, ""weights"": [0.6, 0.35, 0.05]}"
prior_conditioned_iid,shuffled,2,2,5747,2130,27,10,True,111,-2860.825098879912,-1362.5954276238785,-0.6397161632036988,1.8959426646341004,True,0.0,0.5769096000003628,"{""condition_weights"": {""10"": [0.038627738419616496, 0.9613722602235344, 1.356849192043554e-09], ""20"": [0.1507517954094843, 0.849248203289291, 1.3012248425802996e-09], ""40"": [0.41662693033637666, 0.5737598880633319, 0.009613181600291428], ""80"": [0.3945133600731139, 0.41419971278891843, 0.19128692713796777]}, ""kappaP"": {""10"": 57.21484608985614, ""20"": 23.8884443799485, ""40"": 16.046216412908887, ""80"": 21.995036373315507}, ""kappaS"": {""0.06"": 2.1481001600799012, ""0.12"": 4.785096942555089, ""0.24"": 14.034787389745338}, ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,2,2,5747,2130,27,10,True,85,-2894.681972537973,-1343.7967822033675,-0.6308905080766983,1.8792833513480547,True,0.0,0.8104168999998365,"{""class_weights"": [[0.40234534526823323, 0.403815042002622, 0.19383961272914468], [0.04886717123246336, 0.9511328281337024, 6.338343119791949e-10], [0.42364712015178396, 0.5564153590580228, 0.01993752079019321]], ""kappaP"": {""10"": 58.201097188031675, ""20"": 17.07922111183576, ""40"": 18.135184764625386, ""80"": 21.805668972603268}, ""kappaS"": {""0.06"": 1.9380685076146786, ""0.12"": 4.670842262036649, ""0.24"": 13.022921727687542}, ""rho"": [0.3355018991069771, 0.4073456737751348, 0.25715242711788816], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,2,2,5747,2130,27,10,True,85,-2894.681972537973,-1343.7967822033675,-0.6308905080766983,1.8792833513480547,True,0.0,0.8206239999854006,"{""class_weights"": [[0.40234534526823323, 0.403815042002622, 0.19383961272914468], [0.04886717123246336, 0.9511328281337024, 6.338343119791949e-10], [0.42364712015178396, 0.5564153590580228, 0.01993752079019321]], ""kappaP"": {""10"": 58.201097188031675, ""20"": 17.07922111183576, ""40"": 18.135184764625386, ""80"": 21.805668972603268}, ""kappaS"": {""0.06"": 1.9380685076146786, ""0.12"": 4.670842262036649, ""0.24"": 13.022921727687542}, ""rho"": [0.3355018991069771, 0.4073456737751348, 0.25715242711788816], ""weights"": [0.6, 0.35, 0.05]}"
subject_iid,original,2,3,5747,2130,27,10,True,156,-3398.1595510294983,-1253.3636153392151,-0.5884336222249836,1.8011648999608052,True,0.0,0.4661469999991823,"{""kappaP"": {""10"": 77.70152518564426, ""20"": 35.01653783722438, ""40"": 6.998604083826115, ""80"": 1.944925264887138}, ""kappaS"": {""0.06"": 3.7806674490538024, ""0.12"": 7.0702292157683715, ""0.24"": 15.420054979832233}, ""weights"": [0.2727628228016644, 0.7242779003930762, 0.002959276805258237]}"
subject_iid,shuffled,2,3,5747,2130,27,10,True,156,-3398.1595510294983,-1253.363615339215,-0.5884336222249835,1.801164899960805,True,0.0,0.46973199999774806,"{""kappaP"": {""10"": 77.70152518564426, ""20"": 35.01653783722438, ""40"": 6.998604083826115, ""80"": 1.944925264887138}, ""kappaS"": {""0.06"": 3.7806674490538024, ""0.12"": 7.0702292157683715, ""0.24"": 15.420054979832233}, ""weights"": [0.2727628228016644, 0.7242779003930762, 0.002959276805258237]}"
prior_conditioned_iid,original,2,3,5747,2130,27,10,True,59,-3060.121503715129,-1142.251790156079,-0.5362684460826662,1.7096154224735094,True,0.0,0.3075688000244554,"{""condition_weights"": {""10"": [0.10646036365214825, 0.8935396350041955, 1.3436563329582076e-09], ""20"": [0.24238053461523043, 0.7576194639254017, 1.4593677874280887e-09], ""40"": [0.4136654539415138, 0.5488561807563844, 0.037478365302101815], ""80"": [0.3570866659441575, 0.4367614205379873, 0.20615191351785522]}, ""kappaP"": {""10"": 61.79548227461367, ""20"": 33.20008717072569, ""40"": 22.311810508059214, ""80"": 19.8108723269419}, ""kappaS"": {""0.06"": 2.510508896583236, ""0.12"": 5.221021360228109, ""0.24"": 13.06662831335487}, ""weights"": [0.6, 0.35, 0.05]}"
prior_conditioned_iid,shuffled,2,3,5747,2130,27,10,True,59,-3060.121503715129,-1142.2517901560789,-0.5362684460826661,1.7096154224735092,True,0.0,0.31194110002252273,"{""condition_weights"": {""10"": [0.10646036365214825, 0.8935396350041955, 1.3436563329582076e-09], ""20"": [0.24238053461523043, 0.7576194639254017, 1.4593677874280887e-09], ""40"": [0.4136654539415138, 0.5488561807563844, 0.037478365302101815], ""80"": [0.3570866659441575, 0.4367614205379873, 0.20615191351785522]}, ""kappaP"": {""10"": 61.79548227461367, ""20"": 33.20008717072569, ""40"": 22.311810508059214, ""80"": 19.8108723269419}, ""kappaS"": {""0.06"": 2.510508896583236, ""0.12"": 5.221021360228109, ""0.24"": 13.06662831335487}, ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,2,3,5747,2130,27,10,True,93,-3077.5994728767264,-1154.457467150906,-0.54199881086897,1.7194402655711163,True,0.0,0.888365499995416,"{""class_weights"": [[0.36204826879467156, 0.4270401481004775, 0.21091158310485092], [0.08390022557272644, 0.9160997736235515, 8.037220744028592e-10], [0.399590660175965, 0.5758067008247288, 0.02460263899930608]], ""kappaP"": {""10"": 66.56526891966149, ""20"": 21.05074417716778, ""40"": 20.700300274618154, ""80"": 19.669420353574594}, ""kappaS"": {""0.06"": 2.2295200091328584, ""0.12"": 5.076039191203284, ""0.24"": 12.66862105237573}, ""rho"": [0.3343026104464345, 0.333314696350916, 0.3323826932026494], ""weights"": [0.6, 0.35, 0.05]}"
