iteration,log_likelihood
1,-6535.5464264337825
2,-6381.72203752747
3,-6281.738747625546
4,-6198.142884930951
5,-6148.474526562881
6,-6119.0559015356985
7,-6104.272450479272
8,-6097.017817870498
9,-6092.545998672053
10,-6089.043723396964
11,-6085.935158506645
12,-6083.1456074915695
13,-6080.702620933321
14,-6078.588974169048
15,-6076.7666619542315
16,-6075.197710549284
17,-6073.846772018554
18,-6072.679282500223
19,-6071.658385188793
20,-6070.739517009488
21,-6069.863083104564
22,-6068.9664974771795
23,-6068.063331178408
24,-6067.2596518184555
25,-6066.592441672694
26,-6066.030759743063
27,-6065.5396649635295
28,-6065.085460921226
29,-6064.623275393767
30,-6064.0721918138715
31,-6063.318512540647
32,-6062.429332456898
33,-6061.665949952641
34,-6061.045771487531
35,-6060.482293492696
36,-6059.864383886614
37,-6058.916811982008
38,-6057.204819563328
39,-6055.5251278565665
40,-6054.457474502156
41,-6053.711154809878
42,-6053.13766479819
43,-6052.669659611417
44,-6052.272976523885
45,-6051.928646157892
46,-6051.625271164661
47,-6051.355459872808
48,-6051.114050807774
49,-6050.897192525563
50,-6050.7018512667
51,-6050.525538715555
52,-6050.3661552482445
53,-6050.221894862608
54,-6050.091183772467
55,-6049.972637964291
56,-6049.865031951517
57,-6049.767274585022
58,-6049.678389665441
59,-6049.597500079451
60,-6049.523814683742
61,-6049.456617417809
62,-6049.395258262191
63,-6049.339145734609
64,-6049.287740665163
65,-6049.240551028444
66,-6049.197127641459
67,-6049.157060564412
68,-6049.119976066833
69,-6049.085534043845
70,-6049.053425786388
71,-6049.023372024385
72,-6048.995121173426
73,-6048.968447723992
74,-6048.943150718367
75,-6048.919052264986
76,-6048.895996044849
77,-6048.873845769682
78,-6048.852483558667
79,-6048.831808208545
80,-6048.811733341637
81,-6048.792185425246
82,-6048.773101663632
83,-6048.754427767732
84,-6048.736115607858
85,-6048.718120750595
86,-6048.7003998761265
87,-6048.682908072884
88,-6048.665596025119
89,-6048.648407166141
90,-6048.631274995858
91,-6048.614120995846
92,-6048.596853956549
93,-6048.579372063175
94,-6048.561569664101
95,-6048.5433509296245
96,-6048.5246519110115
97,-6048.505469880782
98,-6048.4858937456565
99,-6048.466123109835
100,-6048.446460684048
101,-6048.427269122
102,-6048.408900220524
103,-6048.391622400353
104,-6048.375576426643
105,-6048.360773961934
106,-6048.347130623287
107,-6048.334511956308
108,-6048.322772976254
109,-6048.311782520558
110,-6048.301433125734
111,-6048.291641414673
112,-6048.282344044292
113,-6048.273492585654
114,-6048.265048995882
115,-6048.256982208592
116,-6048.249265804768
117,-6048.241876525936
118,-6048.23479337247
119,-6048.227997077898
120,-6048.221469810331
121,-6048.215195003304
122,-6048.209157255402
123,-6048.203342263175
124,-6048.1977367675445
125,-6048.192328503618
126,-6048.187106149279
127,-6048.182059271208
128,-6048.177178268457
129,-6048.172454314507
130,-6048.1678792989005
131,-6048.163445769616
132,-6048.159146877102
133,-6048.1549763207095
134,-6048.150928298107
135,-6048.14699745797
136,-6048.143178856222
137,-6048.139467915781
138,-6048.135860389875
139,-6048.13235232876
140,-6048.12894004967
141,-6048.125620109801
142,-6048.122389282169
143,-6048.1192445340075
144,-6048.116183007585
145,-6048.113202003116
146,-6048.110298963668
147,-6048.107471461737
148,-6048.104717187431
149,-6048.102033937969
150,-6048.099419608477
151,-6048.096872183786
152,-6048.0943897312345
153,-6048.091970394287
154,-6048.089612386895
155,-6048.087313988512
156,-6048.085073539642
