iteration,log_likelihood
1,-5586.953289155373
2,-5487.012664409665
3,-5439.624036722997
4,-5404.116288274592
5,-5367.589181811826
6,-5340.243242602957
7,-5319.037292148601
8,-5301.301481248535
9,-5289.7427846367345
10,-5283.355364495275
11,-5279.559672048688
12,-5277.090018544931
13,-5275.333264861429
14,-5273.985660812463
15,-5272.890950892457
16,-5271.965016621796
17,-5271.160193610203
18,-5270.447932583674
19,-5269.810096892118
20,-5269.234426816039
21,-5268.712084095588
22,-5268.236285179982
23,-5267.8015349249035
24,-5267.403204184977
25,-5267.037307071479
26,-5266.7003948236725
27,-5266.3895181530415
28,-5266.102225104501
29,-5265.836561355478
30,-5265.591036079545
31,-5265.364527192924
32,-5265.15613373833
33,-5264.965021506341
34,-5264.7903161543845
35,-5264.631066801922
36,-5264.4862627408975
37,-5264.3548694945885
38,-5264.235859999642
39,-5264.128233481839
40,-5264.031024791894
41,-5263.943309145568
42,-5263.864205558273
43,-5263.792880208022
44,-5263.728549738096
45,-5263.6704840882585
46,-5263.618008459444
47,-5263.5705041872725
48,-5263.52740847737
49,-5263.488213088213
50,-5263.452462126749
51,-5263.419749158089
52,-5263.389713835174
53,-5263.362038239111
54,-5263.336443094786
55,-5263.3126839954275
56,-5263.290547738817
57,-5263.269848848956
58,-5263.2504263322135
59,-5263.232140696146
60,-5263.214871243125
61,-5263.198513638461
62,-5263.182977744006
63,-5263.168185702276
64,-5263.154070252429
65,-5263.140573257643
66,-5263.127644422817
67,-5263.115240181849
68,-5263.103322734835
69,-5263.091859216711
70,-5263.080820980668
71,-5263.070182981131
72,-5263.05992324295
73,-5263.050022404832
74,-5263.040463326793
75,-5263.031230752552
76,-5263.022311019165
77,-5263.01369180727
78,-5263.00536192627
79,-5262.997311129608
80,-5262.9895299560885
81,-5262.982009593772
82,-5262.974741763466
83,-5262.967718619412
84,-5262.960932665006
85,-5262.95437668176
86,-5262.948043669993
87,-5262.9419267999
88,-5262.936019371833
89,-5262.930314784783
90,-5262.924806512137
91,-5262.919488083863
92,-5262.91435307437
93,-5262.909395095377
94,-5262.904607793042
95,-5262.899984848818
96,-5262.895519983418
97,-5262.891206963327
98,-5262.887039609403
99,-5262.883011806997
100,-5262.879117517269
101,-5262.87535078917
102,-5262.871705771818
103,-5262.868176726876
104,-5262.8647580406805
105,-5262.861444235844
106,-5262.858229982114
107,-5262.855110106385
108,-5262.852079601606
109,-5262.849133634603
110,-5262.846267552676
111,-5262.843476888954
112,-5262.840757366514
113,-5262.838104901237
114,-5262.835515603476
115,-5262.83298577856
116,-5262.830511926217
117,-5262.828090738956
118,-5262.825719099556
119,-5262.823394077668
120,-5262.821112925693
121,-5262.818873073994
122,-5262.816672125524
123,-5262.8145078500065
124,-5262.81237817768
125,-5262.810281192792
126,-5262.80821512678
127,-5262.806178351377
128,-5262.804169371538
129,-5262.802186818387
130,-5262.800229442135
131,-5262.798296105095
132,-5262.796385774773
133,-5262.7944975170885
134,-5262.792630489798
135,-5262.790783936069
136,-5262.788957178286
137,-5262.787149612093
138,-5262.785360700647
139,-5262.78358996916
140,-5262.7818369996685
141,-5262.780101426077
142,-5262.778382929451
143,-5262.776681233583
144,-5262.774996100816
145,-5262.773327328104
146,-5262.771674743351
147,-5262.770038201941
148,-5262.7684175835675
149,-5262.766812789237
150,-5262.7652237385155
151,-5262.763650366975
152,-5262.762092623845
153,-5262.760550469857
154,-5262.759023875256
155,-5262.757512817999
156,-5262.756017282113
157,-5262.754537256201
158,-5262.753072732094
159,-5262.751623703645
160,-5262.750190165632
161,-5262.748772112805
162,-5262.747369539024
163,-5262.745982436506
164,-5262.744610795168
165,-5262.74325460205
166,-5262.741913840839
167,-5262.7405884914415
168,-5262.739278529654
169,-5262.737983926857
170,-5262.736704649816
171,-5262.735440660486
172,-5262.734191915907
173,-5262.732958368099
174,-5262.731739964032
175,-5262.7305366456185
176,-5262.729348349722
177,-5262.728175008211
178,-5262.727016548033
179,-5262.725872891309
180,-5262.724743955443
181,-5262.723629653239
182,-5262.722529893066
183,-5262.721444578986
184,-5262.720373610931
185,-5262.719316884869
186,-5262.718274292976
