iteration,log_likelihood
1,-4945.132496456249
2,-4793.7202219491055
3,-4739.970140325327
4,-4714.287173105702
5,-4698.366798399167
6,-4686.223745167671
7,-4674.634342957757
8,-4663.512817280297
9,-4654.144518637411
10,-4645.666630541978
11,-4637.226884923832
12,-4627.792499465104
13,-4618.713232446899
14,-4612.5715882987615
15,-4608.880713055529
16,-4606.545901206288
17,-4604.994848674478
18,-4603.952663611271
19,-4603.251796014661
20,-4602.775873853736
21,-4602.444873649464
22,-4602.205805133297
23,-4602.023224212668
24,-4601.868224768009
25,-4601.6918476720575
26,-4601.276193405092
27,-4599.816753311806
28,-4598.392855520363
29,-4597.943229480157
30,-4597.708755331289
31,-4597.561049158882
32,-4597.460567227581
33,-4597.38868472598
34,-4597.335202484474
35,-4597.294125043466
36,-4597.261744756817
37,-4597.23566620652
38,-4597.214280840086
39,-4597.196471728742
40,-4597.181440865965
41,-4597.168604175327
42,-4597.157525327694
43,-4597.147872621997
44,-4597.1393900562925
45,-4597.131877416027
46,-4597.125176262118
47,-4597.119159880201
48,-4597.113725950038
49,-4597.108791119962
50,-4597.104286938373
51,-4597.100156766728
52,-4597.096353411951
53,-4597.092837292646
54,-4597.089575005825
55,-4597.086538197252
56,-4597.083702664177
57,-4597.081047637486
58,-4597.078555203618
59,-4597.0762098360965
60,-4597.07399801377
61,-4597.071907907983
62,-4597.069929125019
63,-4597.068052492992
64,-4597.06626988479
65,-4597.064574070305
66,-4597.062958592666
67,-4597.061417664129
68,-4597.059946078205
69,-4597.058539135222
70,-4597.0571925790655
71,-4597.05590254318
72,-4597.054665504397
73,-4597.053478243246
74,-4597.052337809794
75,-4597.051241494111
76,-4597.050186800636
77,-4597.049171425918
78,-4597.048193239155
79,-4597.047250265178
80,-4597.046340669506
81,-4597.045462745171
82,-4597.044614901085
83,-4597.043795651734
84,-4597.043003608017
85,-4597.0422374690625
86,-4597.041496014943
87,-4597.040778100122
88,-4597.040082647573
89,-4597.039408643485
90,-4597.0387551324675
91,-4597.038121213215
92,-4597.037506034579
93,-4597.03690879198
94,-4597.0363287241535
95,-4597.035765110154
96,-4597.035217266655
97,-4597.034684545404
98,-4597.034166330959
99,-4597.03366203856
100,-4597.033171112172
101,-4597.032693022694
102,-4597.0322272662825
103,-4597.031773362813
104,-4597.031330854456
105,-4597.030899304335
106,-4597.0304782953035
107,-4597.030067428781
108,-4597.029666323685
109,-4597.029274615445
110,-4597.028891955037
111,-4597.0285180081355
112,-4597.028152454283
113,-4597.027794986123
114,-4597.027445308683
115,-4597.027103138682
116,-4597.026768203923
117,-4597.026440242666
118,-4597.026119003082
119,-4597.025804242717
120,-4597.025495727976
121,-4597.025193233673
122,-4597.024896542558
123,-4597.024605444909
124,-4597.024319738123
125,-4597.024039226332
126,-4597.023763720039
127,-4597.0234930357765
128,-4597.023226995777
129,-4597.022965427653
130,-4597.022708164108
131,-4597.022455042645
132,-4597.022205905279
133,-4597.021960598305
134,-4597.021718972012
135,-4597.021480880467
136,-4597.021246181258
137,-4597.0210147352855
138,-4597.020786406539
139,-4597.0205610618805
140,-4597.020338570845
141,-4597.0201188054325
142,-4597.019901639927
143,-4597.019686950692
144,-4597.01947461599
145,-4597.019264515791
146,-4597.019056531608
147,-4597.018850546307
148,-4597.018646443927
149,-4597.018444109507
150,-4597.018243428927
151,-4597.018044288709
152,-4597.017846575859
153,-4597.017650177689
154,-4597.017454981627
155,-4597.017260875069
156,-4597.017067745167
157,-4597.0168754786655
158,-4597.016683961713
159,-4597.016493079664
160,-4597.0163027168965
161,-4597.016112756604
162,-4597.0159230806
163,-4597.015733569101
164,-4597.0155441005145
165,-4597.015354551212
166,-4597.015164795305
167,-4597.014974704392
168,-4597.014784147325
169,-4597.014592989933
170,-4597.014401094768
171,-4597.014208320816
172,-4597.014014523201
173,-4597.013819552885
174,-4597.013623256336
175,-4597.01342547521
176,-4597.0132260459795
177,-4597.013024799575
178,-4597.012821560998
179,-4597.012616148918
180,-4597.012408375239
181,-4597.0121980446675
182,-4597.011984954231
183,-4597.011768892793
184,-4597.011549640544
185,-4597.0113269684625
186,-4597.011100637735
187,-4597.010870399189
188,-4597.010635992659
189,-4597.010397146344
190,-4597.010153576144
191,-4597.009904984937
192,-4597.009651061866
193,-4597.009391481582
194,-4597.009125903438
195,-4597.008853970694
196,-4597.008575309667
197,-4597.008289528878
198,-4597.007996218162
199,-4597.0076949477625
200,-4597.0073852674395
201,-4597.007066705517
202,-4597.006738767987
203,-4597.006400937587
204,-4597.006052672891
205,-4597.005693407442
206,-4597.005322548923
207,-4597.004939478371
208,-4597.004543549479
209,-4597.004134087976
210,-4597.003710391129
211,-4597.003271727389
212,-4597.002817336213
213,-4597.002346428071
214,-4597.001858184714
215,-4597.001351759721
216,-4597.000826279355
217,-4597.000280843832
218,-4596.999714528978
219,-4596.999126388404
220,-4596.998515456186
221,-4596.997880750222
222,-4596.997221276164
223,-4596.996536032171
224,-4596.995824014396
225,-4596.9950842233575
226,-4596.994315671213
227,-4596.993517389974
228,-4596.992688440714
229,-4596.991827923765
230,-4596.9909349899335
231,-4596.990008852665
232,-4596.989048801132
233,-4596.988054214161
234,-4596.987024574865
235,-4596.985959485804
236,-4596.984858684523
237,-4596.983722059131
238,-4596.9825496637295
239,-4596.98134173326
240,-4596.9800986974815
241,-4596.9788211936175
242,-4596.97751007729
243,-4596.976166431299
244,-4596.974791571809
245,-4596.973387051595
246,-4596.971954659947
247,-4596.970496418959
248,-4596.969014576003
249,-4596.9675115922655
250,-4596.965990127327
251,-4596.9644530199175
252,-4596.962903265101
253,-4596.961343988199
254,-4596.959778415994
255,-4596.958209845749
256,-4596.956641612691
257,-4596.955077056727
258,-4596.953519489068
259,-4596.951972159558
260,-4596.950438225391
261,-4596.948920721889
262,-4596.947422535924
263,-4596.945946382434
264,-4596.944494784454
265,-4596.94307005684
266,-4596.941674293897
267,-4596.940309360834
268,-4596.938976889019
269,-4596.9376782748095
270,-4596.936414681696
271,-4596.935187045423
272,-4596.933996081738
273,-4596.932842296329
