iteration,log_likelihood
1,-5827.653883725896
2,-5559.641356681835
3,-5440.180742320229
4,-5397.060544865712
5,-5367.131308946913
6,-5354.240126783731
7,-5347.2151059170665
8,-5342.673160980178
9,-5339.353241067042
10,-5336.702246176442
11,-5334.454068136052
12,-5332.471151301696
13,-5330.677954206192
14,-5329.030799116475
15,-5327.503365529184
16,-5326.079306376842
17,-5324.748256639714
18,-5323.503533316555
19,-5322.340717436853
20,-5321.256706450134
21,-5320.249017913585
22,-5319.315245786927
23,-5318.452657539365
24,-5317.657959124289
25,-5316.92723603319
26,-5316.256032902392
27,-5315.63950638379
28,-5315.072591384372
29,-5314.550143364044
30,-5314.067040027977
31,-5313.6182384828435
32,-5313.198793242098
33,-5312.803853922564
34,-5312.42868497182
35,-5312.068782315951
36,-5311.720183019343
37,-5311.380016663696
38,-5311.047158546008
39,-5310.722569184722
40,-5310.4088773734275
41,-5310.109273156639
42,-5309.826376910296
43,-5309.561681163878
44,-5309.3155864845085
45,-5309.087711563609
46,-5308.877215423179
47,-5308.683033807986
48,-5308.504026664884
49,-5308.339061077795
50,-5308.187053501445
51,-5308.0469882884245
52,-5307.917923266154
53,-5307.798988737695
54,-5307.689383492343
55,-5307.588369735121
56,-5307.49526788315
57,-5307.4094516502155
58,-5307.330343568539
59,-5307.2574109663165
60,-5307.190162364626
61,-5307.128144240084
62,-5307.070938099677
63,-5307.018157820977
64,-5306.969447219397
65,-5306.924477811942
66,-5306.882946753436
67,-5306.84457492634
68,-5306.809105169057
69,-5306.776300630494
70,-5306.745943240699
71,-5306.717832288925
72,-5306.691783101539
73,-5306.667625813086
74,-5306.645204224328
75,-5306.624374741762
76,-5306.6050053932595
77,-5306.586974915081
78,-5306.570171905541
79,-5306.554494041137
80,-5306.539847350908
81,-5306.526145545244
82,-5306.513309395455
83,-5306.501266160635
84,-5306.489949058574
85,-5306.479296777605
86,-5306.469253026522
87,-5306.459766119821
88,-5306.4507885956955
89,-5306.442276864385
90,-5306.4341908846345
91,-5306.42649386613
92,-5306.419151995984
