iteration,log_likelihood
1,-5639.812392936467
2,-4441.382567649023
3,-4300.790696584686
4,-4259.180336566977
5,-4230.311543024947
6,-4205.043052778806
7,-4182.21846765111
8,-4161.49641151671
9,-4142.564213273677
10,-4125.204524225115
11,-4109.34018088021
12,-4094.9826464058992
13,-4082.1677811523714
14,-4070.9107554654975
15,-4061.181195434814
16,-4052.897932067664
17,-4045.9385968468127
18,-4040.155875214695
19,-4035.393553629126
20,-4031.4989095846527
21,-4028.3307070336805
22,-4025.763410268839
23,-4023.688634712602
24,-4022.014806809038
25,-4020.665800687838
26,-4019.5790932510195
27,-4018.7037868559137
28,-4017.998705344791
29,-4017.430671535476
30,-4016.9730120338386
31,-4016.604297473061
32,-4016.30730456969
33,-4016.0681750635763
34,-4015.875742092934
35,-4015.7209944468773
36,-4015.5966516787357
37,-4015.4968269192977
38,-4015.41675843652
39,-4015.3525949369678
40,-4015.301222984661
41,-4015.260127629962
42,-4015.2272794369023
43,-4015.201042669775
44,-4015.180100566743
45,-4015.163394492745
46,-4015.15007441192
47,-4015.139458612883
48,-4015.1310010039692
49,-4015.1242645991138
50,-4015.1189000610625
51,-4015.1146283686116
52,-4015.1112268404618
53,-4015.1085178849057
54,-4015.106359958091
55,-4015.104640308309
56,-4015.1032691613923
57,-4015.1021750665986
58,-4015.1013011755476
59,-4015.1006022701777
60,-4015.1000423907244
61,-4015.099592944362
62,-4015.0992311979235
63,-4015.0989390774666
64,-4015.0987022125337
65,-4015.0985091759585
66,-4015.098350878868
67,-4015.098220089888
68,-4015.098111052789
69,-4015.0980191825874
70,-4015.0979408241647
71,-4015.0978730603024
72,-4015.09781355935
73,-4015.097760454074
74,-4015.097712245447
75,-4015.097667726271
76,-4015.0976259203926
77,-4015.0975860345575
78,-4015.097547419956
79,-4015.097509541861
80,-4015.0974719554106
81,-4015.0974342862737
82,-4015.0973962154644
83,-4015.097357467107
84,-4015.097317798818
85,-4015.097276994001
86,-4015.097234855728
87,-4015.0971912019404
88,-4015.0971458616004
89,-4015.0970986716916
90,-4015.0970494748067
91,-4015.096998117344
92,-4015.0969444481043
93,-4015.096888317202
94,-4015.0968295753473
95,-4015.09676807328
96,-4015.0967036615016
97,-4015.096636190129
98,-4015.0965655090176
99,-4015.0964914678775
100,-4015.096413916668
101,-4015.096332706077
102,-4015.0962476881
103,-4015.096158716783
104,-4015.0960656490533
105,-4015.095968345755
106,-4015.0958666726456
107,-4015.0957605016597
108,-4015.0956497121842
109,-4015.0955341924946
110,-4015.0954138412153
111,-4015.0952885690144
112,-4015.095158300161
113,-4015.0950229742875
114,-4015.0948825482437
115,-4015.094736997779
116,-4015.094586319386
117,-4015.094430532084
118,-4015.094269679059
119,-4015.094103829304
120,-4015.093933079088
121,-4015.0937575532985
122,-4015.0935774064405
123,-4015.09339282357
124,-4015.093204020805
125,-4015.093011245619
126,-4015.092814776632
127,-4015.0926149231686
128,-4015.0924120242894
129,-4015.092206447479
130,-4015.091998586807
131,-4015.091788860722
132,-4015.0915777094233
133,-4015.0913655917657
134,-4015.0911529818077
135,-4015.0909403651685
136,-4015.0907282348085
137,-4015.0905170869746
138,-4015.0903074166854
139,-4015.0900997133394
140,-4015.089894456262
141,-4015.089692110368
142,-4015.0894931219605
143,-4015.089297914863
144,-4015.089106886848
145,-4015.088920406301
146,-4015.0887388096576
147,-4015.0885623988975
148,-4015.08839144
149,-4015.088226161444
150,-4015.088066753724
151,-4015.087913369017
152,-4015.087766121517
153,-4015.087625088267
154,-4015.0874903103377
155,-4015.0873617943457
156,-4015.0872395145207
157,-4015.0871234148335
158,-4015.087013411408
159,-4015.0869093951537
160,-4015.0868112344447
161,-4015.086718777814
162,-4015.08663185677
163,-4015.086550288487
164,-4015.0864738783725
165,-4015.086402422691
166,-4015.08633571088
167,-4015.0862735277638
168,-4015.086215655608
169,-4015.086161876025
170,-4015.086111971569
171,-4015.0860657272615
172,-4015.0860229318732
173,-4015.0859833790023
174,-4015.0859468680997
175,-4015.0859132050423
176,-4015.0858822029422
177,-4015.085853682492
178,-4015.0858274723546
179,-4015.085803409357
180,-4015.085781338621
181,-4015.0857611135552
182,-4015.085742595911
183,-4015.0857256555114
184,-4015.0857101702036
185,-4015.085696025563
186,-4015.0856831147166
187,-4015.085671337989
188,-4015.085660602611
189,-4015.085650822414
190,-4015.0856419175057
191,-4015.0856338139233
192,-4015.0856264433223
193,-4015.0856197425737
194,-4015.0856136535704
195,-4015.0856081227607
196,-4015.085603100931
197,-4015.0855985429225
198,-4015.0855944072846
199,-4015.0855906560205
200,-4015.0855872544066
201,-4015.0855841706375
202,-4015.085581375664
203,-4015.0855788429662
204,-4015.085576548376
205,-4015.085574469822
206,-4015.08557258725
207,-4015.085570882332
208,-4015.0855693384633
209,-4015.0855679405176
210,-4015.0855666747375
211,-4015.0855655286628
212,-4015.085564490942
213,-4015.0855635513108
