iteration,log_likelihood
0,-4195.2118809838075
1,-3842.800326413747
2,-3778.6512903112907
3,-3763.023507905603
4,-3755.487626908426
5,-3750.128358709689
6,-3745.7634817073153
7,-3741.967541990806
8,-3738.5284111208994
9,-3735.338454017154
10,-3732.353390187663
11,-3729.5680485813014
12,-3726.9961377844875
13,-3724.652574141814
14,-3722.5429086289646
15,-3720.6620474827723
16,-3718.9987980601013
17,-3717.5407737101254
18,-3716.2765229971656
19,-3715.1949741478047
20,-3714.283894618257
21,-3713.5288404110106
22,-3712.913123982641
23,-3712.418615537175
24,-3712.026912270282
25,-3711.7204435288836
26,-3711.4832624595238
27,-3711.3014684256036
28,-3711.163318694338
29,-3711.059136332721
30,-3710.9811034977356
31,-3710.923008367393
32,-3710.8799853999813
33,-3710.848270570603
34,-3710.824984019436
35,-3710.8079432455443
36,-3710.7955080665333
37,-3710.78645479163
38,-3710.7798760806386
39,-3710.7751026556134
40,-3710.7716430638634
41,-3710.7691377820383
42,-3710.767324536742
43,-3710.766012556318
44,-3710.76506332542
45,-3710.764376459059
46,-3710.7638792427156
47,-3710.7635191358977
48,-3710.7632581421603
49,-3710.763068815275
50,-3710.7629313307725
51,-3710.7628313688356
52,-3710.762758588989
53,-3710.762705521556
54,-3710.762666761032
55,-3710.762638396197
56,-3710.762617600266
57,-3710.762602319256
58,-3710.762591064656
59,-3710.7625827558395
60,-3710.7625766059427
61,-3710.7625720416986
62,-3710.762568645333
63,-3710.7625661097923
64,-3710.762564211746
65,-3710.7625627862985
66,-3710.762561712516
67,-3710.7625609014285
