iteration,log_likelihood
1,-5449.715472095656
2,-5343.546972312412
3,-5321.946528520945
4,-5313.405509968285
5,-5308.260854214493
6,-5304.6039275285775
7,-5301.604700319397
8,-5299.349341392483
9,-5298.004022925205
10,-5297.139134625548
11,-5296.513849288775
12,-5296.0316935404935
13,-5295.644634502683
14,-5295.323627118119
15,-5295.048527587384
16,-5294.804148648907
17,-5294.5798037706945
18,-5294.372002472016
19,-5294.220100896355
20,-5294.104020922262
21,-5294.019423595444
22,-5293.959290756288
23,-5293.91551074176
24,-5293.882294618463
25,-5293.856121123692
26,-5293.834861356532
27,-5293.817153554596
28,-5293.8020725778415
29,-5293.7889630805
30,-5293.777349554823
31,-5293.766882525
32,-5293.757303344468
33,-5293.748419785695
34,-5293.740088558688
35,-5293.732202579649
36,-5293.724681617681
37,-5293.717465390122
38,-5293.710508450986
39,-5293.70377639947
40,-5293.69724306395
41,-5293.6908884081095
42,-5293.684696972769
43,-5293.6786567155905
44,-5293.672758146515
45,-5293.66699368336
46,-5293.661357171376
47,-5293.655843524957
48,-5293.650448460489
49,-5293.645168297163
50,-5293.639999808511
51,-5293.634940111766
52,-5293.629986585553
53,-5293.625136808561
54,-5293.620388514066
55,-5293.615739556064
56,-5293.611187884247
57,-5293.6067315254595
58,-5293.602368569951
59,-5293.598097161318
60,-5293.593915489023
61,-5293.58982178293
62,-5293.58581430933
63,-5293.581891367955
64,-5293.57805128984
65,-5293.574292435737
66,-5293.570613194961
67,-5293.567011984486
68,-5293.563487248304
69,-5293.56003745692
70,-5293.556661106923
71,-5293.553356720658
72,-5293.55012284593
73,-5293.5469580557365
74,-5293.543860948022
75,-5293.540830145416
76,-5293.537864295005
77,-5293.534962068101
78,-5293.532122159966
79,-5293.529343289566
80,-5293.526624199304
81,-5293.52396365478
82,-5293.521360444473
83,-5293.518813379492
84,-5293.51632129327
85,-5293.513883041282
86,-5293.511497500747
87,-5293.509163570326
88,-5293.506880169818
89,-5293.504646239845
90,-5293.502460741575
91,-5293.500322656372
92,-5293.498230985531
93,-5293.496184749908
94,-5293.494182989682
95,-5293.492224763982
96,-5293.490309150621
97,-5293.488435245763
98,-5293.4866021636335
99,-5293.484809036198
100,-5293.483055012883
101,-5293.4813392602455
102,-5293.479660961707
103,-5293.478019317229
104,-5293.476413543042
105,-5293.47484287135
106,-5293.473306550031
107,-5293.471803842378
108,-5293.470334026793
109,-5293.468896396522
110,-5293.467490259373
111,-5293.466114937473
112,-5293.464769766972
113,-5293.46345409777
114,-5293.462167293304
115,-5293.460908730239
116,-5293.459677798253
117,-5293.458473899767
118,-5293.457296449711
119,-5293.456144875273
120,-5293.455018615675
121,-5293.453917121922
122,-5293.452839856579
123,-5293.451786293543
124,-5293.450755917823
125,-5293.449748225327
126,-5293.448762722613
127,-5293.447798926728
128,-5293.4468563649425
129,-5293.445934574604
130,-5293.445033102877
131,-5293.444151506586
132,-5293.443289352011
133,-5293.442446214679
134,-5293.441621679203
135,-5293.4408153390705
136,-5293.440026796484
137,-5293.439255662159
138,-5293.4385015551825
139,-5293.437764102812
140,-5293.437042940318
141,-5293.436337710815
142,-5293.435648065108
143,-5293.434973661525
144,-5293.434314165763
145,-5293.433669250729
146,-5293.433038596408
147,-5293.43242188969
148,-5293.431818824244
149,-5293.431229100372
150,-5293.430652424867
151,-5293.430088510873
152,-5293.429537077757
153,-5293.42899785099
154,-5293.428470561987
155,-5293.427954948007
156,-5293.427450752031
157,-5293.42695772262
158,-5293.426475613808
159,-5293.426004184995
160,-5293.42554320081
161,-5293.425092431039
162,-5293.424651650459
163,-5293.424220638778
164,-5293.423799180526
165,-5293.423387064912
166,-5293.422984085774
167,-5293.422590041449
168,-5293.4222047346875
169,-5293.421827972551
170,-5293.421459566338
171,-5293.421099331457
172,-5293.4207470873935
173,-5293.420402657552
174,-5293.42006586924
175,-5293.419736553533
176,-5293.419414545226
