iteration,log_likelihood
1,-5428.169162745093
2,-5253.9503667742965
3,-5184.5482018280545
4,-5156.712658907225
5,-5143.430094792474
6,-5135.324873502588
7,-5129.860527550153
8,-5125.986257495764
9,-5123.190021755523
10,-5121.126817013067
11,-5119.545714651582
12,-5118.280156422003
13,-5117.225215922096
14,-5116.3150804142715
15,-5115.513476906877
16,-5114.810628728623
17,-5114.209332042044
18,-5113.702625961977
19,-5113.267045860652
20,-5112.870016215412
21,-5112.472175758656
22,-5112.0170943523635
23,-5111.405865005365
24,-5110.462342805499
25,-5108.983053265994
26,-5107.057854572357
27,-5105.177340932944
28,-5103.650185856556
29,-5102.465055767974
30,-5101.531416820033
31,-5100.776959313135
32,-5100.15538536798
33,-5099.637323126764
34,-5099.202847363074
35,-5098.837633592542
36,-5098.531303716736
37,-5098.27653886631
38,-5098.068186506418
39,-5097.90214875877
40,-5097.774251372868
41,-5097.679504001729
42,-5097.612047303778
43,-5097.56570304341
44,-5097.534724843029
45,-5097.514349176752
46,-5097.5009883762805
47,-5097.492135834668
48,-5097.486134898276
49,-5097.481931923125
50,-5097.478872570777
51,-5097.476555133572
52,-5097.474733216821
53,-5097.473254385185
54,-5097.47202268535
55,-5097.4709761710665
56,-5097.470073547541
57,-5097.46928625227
58,-5097.4685937435825
59,-5097.467980674151
60,-5097.467435172752
61,-5097.466947780587
62,-5097.46651077712
63,-5097.466117740469
64,-5097.465763251185
65,-5097.465442685451
66,-5097.465152065422
67,-5097.464887947181
68,-5097.4646473342345
69,-5097.464427608948
70,-5097.464226477126
71,-5097.464041922337
72,-5097.463872167904
73,-5097.4637156449
74,-5097.463570965001
75,-5097.463436897317
76,-5097.46331234858
77,-5097.463196346046
78,-5097.463088022787
79,-5097.4629866049345
80,-5097.462891400646
81,-5097.462801790475
82,-5097.462717219024
83,-5097.46263718763
84,-5097.462561247983
85,-5097.462488996537
86,-5097.46242006959
87,-5097.46235413898
88,-5097.462290908283
89,-5097.462230109448
90,-5097.462171499851
91,-5097.462114859655
92,-5097.462059989505
93,-5097.462006708431
94,-5097.461954852047
95,-5097.461904270885
