iteration,log_likelihood
1,-5826.833321555326
2,-5632.513066667956
3,-5594.018534603467
4,-5577.948716661124
5,-5567.913365982151
6,-5559.97503339025
7,-5552.672954526098
8,-5545.368109466769
9,-5537.770688846403
10,-5529.774728469058
11,-5521.409109543309
12,-5512.817756940798
13,-5504.172166777988
14,-5495.527096333028
15,-5486.988560174631
16,-5479.020116248188
17,-5471.989205550781
18,-5466.193617060839
19,-5461.775108435692
20,-5458.530502288331
21,-5456.126268323844
22,-5454.26840644943
23,-5452.764333428636
24,-5451.502484154537
25,-5450.418631555653
26,-5449.473454905664
27,-5448.640198994875
28,-5447.8986501377
29,-5447.2325488305305
30,-5446.628576713585
31,-5446.075870726374
32,-5445.565614911744
33,-5445.090610449764
34,-5444.6448569997365
35,-5444.223189166377
36,-5443.820985472577
37,-5443.433943251446
38,-5443.057899960964
39,-5442.6886766101325
40,-5442.321917268977
41,-5441.952895325887
42,-5441.576247016375
43,-5441.185566888275
44,-5440.772737987124
45,-5440.326718967284
46,-5439.831127366211
47,-5439.258963807539
48,-5438.560546876056
49,-5437.639781006065
50,-5436.345353485138
51,-5434.555162994982
52,-5432.142061978735
53,-5429.44768819838
54,-5427.5405465143995
55,-5426.133477234209
56,-5424.7103254832
57,-5423.209769415887
58,-5421.622728243719
59,-5419.923988974476
60,-5418.091669902063
61,-5416.170726526414
62,-5414.303686880313
63,-5412.736980031715
64,-5411.642758573561
65,-5410.986223038635
66,-5410.610263354698
67,-5410.389089638009
68,-5410.255684719755
69,-5410.1750547350985
70,-5410.126824565956
71,-5410.098284681147
72,-5410.081441099137
73,-5410.0713546602965
74,-5410.065026679938
75,-5410.060640880036
76,-5410.057069565362
77,-5410.053566981233
78,-5410.049588591301
79,-5410.044695669006
80,-5410.038523515379
81,-5410.030803870968
82,-5410.021432987771
83,-5410.01056217326
84,-5409.998661203252
85,-5409.986489464859
86,-5409.974939856657
87,-5409.9648011781
88,-5409.956555044083
89,-5409.950307471199
90,-5409.945862416031
91,-5409.942864428332
92,-5409.940929392097
93,-5409.939723662745
94,-5409.938992868421
95,-5409.938559314352
96,-5409.938306282064
97,-5409.938160431963
98,-5409.938077148102
99,-5409.938029925247
100,-5409.938003290379
101,-5409.937988326758
102,-5409.937979944765
103,-5409.937975259769
104,-5409.937972645405
105,-5409.937971188282
106,-5409.937970376885
