iteration,log_likelihood
1,-4931.43835791937
2,-4200.936352733406
3,-4050.781979246478
4,-3974.066610448677
5,-3933.85934582309
6,-3905.8413321851067
7,-3884.8520989727053
8,-3869.44202650943
9,-3858.608349638302
10,-3851.2941334130664
11,-3846.5531801559164
12,-3843.414665115376
13,-3841.2531302626544
14,-3839.705364381056
15,-3838.556579591378
16,-3837.675555940337
17,-3836.979488840159
18,-3836.414595084459
19,-3835.945235436113
20,-3835.547747029229
21,-3835.206844492122
22,-3834.913233800475
23,-3834.661556152168
24,-3834.4483480388535
25,-3834.2703304329216
26,-3834.1235235543363
27,-3834.00325045254
28,-3833.9046082239756
29,-3833.8229401038943
30,-3833.754091056303
31,-3833.6944434317325
32,-3833.6408018462284
33,-3833.5901831778706
34,-3833.5395337541345
35,-3833.485378924612
36,-3833.4234531239904
37,-3833.348562540811
38,-3833.255441634392
39,-3833.141862126335
40,-3833.01365702413
41,-3832.885970490211
42,-3832.775126106888
43,-3832.6889417982943
44,-3832.6261700912974
45,-3832.5816252347845
46,-3832.5500335884094
47,-3832.5273448114895
48,-3832.510761986045
49,-3832.4984256182934
50,-3832.4891045088466
51,-3832.4819720386686
52,-3832.476460407358
53,-3832.472169432193
54,-3832.468810013142
55,-3832.4661687603666
56,-3832.464085387482
57,-3832.462437848028
58,-3832.4611322531246
59,-3832.460095820888
60,-3832.4592718096255
61,-3832.458615793446
62,-3832.4580928748283
63,-3832.4576755698067
64,-3832.457342187036
65,-3832.4570755760174
66,-3832.45686215503
67,-3832.4566911530956
68,-3832.456554016969
69,-3832.4564439460382
70,-3832.456355526825
71,-3832.4562844451166
72,-3832.4562272590165
73,-3832.456181219709
74,-3832.4561441296078
75,-3832.4561142301777
76,-3832.456090112845
77,-3832.4560706483603
78,-3832.4560549306125
79,-3832.456042231934
80,-3832.456031967508
81,-3832.4560236669718
82,-3832.456016951726
83,-3832.4560115168347
84,-3832.4560071165374
85,-3832.456003552634
86,-3832.4560006652
87,-3832.455998325124
88,-3832.455996428072
89,-3832.4559948897886
90,-3832.455993642094
91,-3832.455992629863
92,-3832.455991808474
