iteration,log_likelihood
1,-4480.853585929603
2,-3504.6883439224766
3,-3353.1516981447357
4,-3313.309953748426
5,-3288.01401991879
6,-3259.895278404857
7,-3231.7631468288037
8,-3204.630827745948
9,-3169.6377796944394
10,-3121.1854528142044
11,-3069.0381595830922
12,-3032.5320435509925
13,-3014.5339143189785
14,-3007.2138825967127
15,-3004.339409929634
16,-3003.067712297759
17,-3002.391903691243
18,-3001.9692051365464
19,-3001.674317150133
20,-3001.4550812896523
21,-3001.286083429302
22,-3001.1529721842935
23,-3001.0466827578284
24,-3000.961040233809
25,-3000.8916189805277
26,-3000.8351278281352
27,-3000.789047961578
28,-3000.7514079294424
29,-3000.720638761414
30,-3000.695477346691
31,-3000.674899271125
32,-3000.6580700027503
33,-3000.644307959556
34,-3000.6330556994108
35,-3000.623856981919
36,-3000.616338275232
37,-3000.610193736764
38,-3000.6051729634305
39,-3000.6010709753864
40,-3000.5977200139305
41,-3000.5949828187245
42,-3000.592747114891
43,-3000.59092109133
44,-3000.5894296920296
45,-3000.5882115747863
46,-3000.587216617895
47,-3000.5864038769223
48,-3000.5857399110164
49,-3000.5851974123275
50,-3000.5847540845307
51,-3000.5843917251555
52,-3000.584095475279
53,-3000.583853206127
54,-3000.583655017889
55,-3000.583492830195
56,-3000.583360047796
57,-3000.5832512874276
58,-3000.5831621549287
59,-3000.5830890633138
60,-3000.5830290842746
61,-3000.5829798269892
62,-3000.582939339272
63,-3000.5829060268698
64,-3000.5828785876724
65,-3000.5828559579786
66,-3000.5828372686856
67,-3000.5828218095685
68,-3000.58280900006
69,-3000.5827983654867
70,-3000.5827895176267
71,-3000.5827821388502
72,-3000.5827759692506
73,-3000.5827707959743
74,-3000.5827664447174
75,-3000.5827627726003
76,-3000.582759662473
77,-3000.582757018204
78,-3000.582754760881
79,-3000.5827528256373
80,-3000.582751159129
81,-3000.582749717434
82,-3000.582748464359
83,-3000.5827473700174
84,-3000.5827464097047
