iteration,log_likelihood
1,-4239.370759164042
2,-3912.549456092195
3,-3855.702918740717
4,-3843.2882567015617
5,-3838.336824994042
6,-3835.3391602551283
7,-3833.218187240192
8,-3831.6188892866858
9,-3830.3674470753
10,-3829.358863831612
11,-3828.5223788188187
12,-3827.8073227506047
13,-3827.17609029721
14,-3826.6001203690626
15,-3826.057353896582
16,-3825.5305116339887
17,-3825.00587371419
18,-3824.4723911796136
19,-3823.921031260085
20,-3823.3442951701923
21,-3822.7358676054664
22,-3822.090369304881
23,-3821.4031920855155
24,-3820.6704016327244
25,-3819.888698038893
26,-3819.055428164249
27,-3818.168647666942
28,-3817.227234177319
29,-3816.231056488825
30,-3815.1812072510493
31,-3814.080307076013
32,-3812.9328834626003
33,-3811.7458140863555
34,-3810.528795241147
35,-3809.294748645594
36,-3808.060017548162
37,-3806.8441473863213
38,-3805.6690408081
39,-3804.557374804288
40,-3803.530390969147
41,-3802.6054584096605
42,-3801.794014344748
43,-3801.1004570165915
44,-3800.5222703971626
45,-3800.0512448839827
46,-3799.675341430238
47,-3799.3806619761685
48,-3799.1531144314667
49,-3798.979575457991
50,-3798.848543078569
51,-3798.7503800806376
52,-3798.67728230011
53,-3798.6230924244865
54,-3798.583048270527
55,-3798.553522062434
56,-3798.5317815392564
57,-3798.515786207414
58,-3798.504021503662
59,-3798.495368088474
60,-3798.4890011428906
61,-3798.4843140282155
62,-3798.4808610771897
63,-3798.478315067733
64,-3798.476435786751
65,-3798.4750468782745
66,-3798.4740188331307
67,-3798.473256508362
68,-3798.472689976612
69,-3798.4722678184144
70,-3798.471952204802
71,-3798.4717152911694
72,-3798.4715365716966
73,-3798.4714009373615
74,-3798.471297249797
75,-3798.4712172933087
76,-3798.471155004451
77,-3798.471105905333
78,-3798.4710666866076
79,-3798.4710349004645
80,-3798.47100873454
81,-3798.4709868453238
82,-3798.470968235406
83,-3798.4709521629525
84,-3798.470938074957
85,-3798.470925558019
86,-3798.4709143019945
87,-3798.4709040731927
88,-3798.470894694572
89,-3798.47088603112
90,-3798.470877979053
91,-3798.4708704578406
92,-3798.4708634042813
93,-3798.4708567681705
94,-3798.4708505090234
95,-3798.4708445937385
96,-3798.470838994764
97,-3798.4708336888284
98,-3798.4708286559294
99,-3798.4708238786206
100,-3798.4708193414663
101,-3798.4708150306233
102,-3798.4708109335497
103,-3798.4708070387596
104,-3798.4708033356555
105,-3798.4707998143954
106,-3798.4707964657864
107,-3798.4707932812044
108,-3798.470790252529
109,-3798.470787372098
110,-3798.470784632653
111,-3798.4707820273293
112,-3798.4707795496056
113,-3798.4707771932917
114,-3798.470774952498
115,-3798.4707728216345
116,-3798.4707707953708
117,-3798.4707688686394
118,-3798.470767036618
119,-3798.470765294714
120,-3798.470763638552
121,-3798.4707620639715
122,-3798.470760567006
123,-3798.470759143877
124,-3798.4707577909976
125,-3798.470756504938
126,-3798.470755282442
127,-3798.4707541204016
128,-3798.4707530158707
129,-3798.4707519660274
130,-3798.4707509682034
