iteration,log_likelihood
1,-3920.8736596882613
2,-3692.3841026566756
3,-3673.452208038414
4,-3667.4919426030356
5,-3663.6451399129455
6,-3660.0957830346474
7,-3654.80278030899
8,-3650.971586686008
9,-3648.441082291364
10,-3646.4428748617715
11,-3644.706267954921
12,-3643.1595790048723
13,-3641.8387091634786
14,-3640.8037812194157
15,-3640.0651180645364
16,-3639.5724435755806
17,-3639.2529913581943
18,-3639.044410487067
19,-3638.9042518358365
20,-3638.806561372804
21,-3638.7360609763227
22,-3638.683712146461
23,-3638.6439997296175
24,-3638.6134070695084
25,-3638.589584283309
26,-3638.570892681688
27,-3638.556148704459
28,-3638.544474126869
29,-3638.5352041637134
30,-3638.527828267846
31,-3638.521950228317
32,-3638.5172602208545
33,-3638.513514614679
34,-3638.5105210288934
35,-3638.5081270703095
36,-3638.50621172811
37,-3638.504678729723
38,-3638.5034513700925
39,-3638.5024684628925
40,-3638.5016811552464
41,-3638.501050412442
42,-3638.5005450258773
43,-3638.5001400317915
44,-3638.499815453683
45,-3638.4995553006997
46,-3638.4993467690088
47,-3638.4991796042927
48,-3638.4990455925504
49,-3638.4989381531022
50,-3638.4988520130983
51,-3638.4987829471293
52,-3638.4987275688313
53,-3638.4986831640244
54,-3638.4986475571495
55,-3638.498619004247
56,-3638.4985961072634
57,-3638.498577745402
58,-3638.498563020054
59,-3638.4985512107805
60,-3638.4985417399143
61,-3638.498534144261
62,-3638.4985280524347
63,-3638.498523166608
64,-3638.4985192479717
65,-3638.4985161050117
66,-3638.4985135841466
67,-3638.4985115622203
68,-3638.4985099404553
69,-3638.4985086396428
70,-3638.498507596252
71,-3638.4985067593225
