subject_id,session_id,run_id,block_id,trial_index,x_rad,y_rad,coherence,prior_std,p_sensory,p_prior,p_lapse,most_likely_state,viterbi_state
7,1,1,1_1,1,-0.8726646259971647,0.39050004054622356,0.06,20,0.5959229084026645,0.19418495381269274,0.20989213778464272,sensory,sensory
7,1,1,1_1,2,-0.17453292519943275,-0.08949995945377687,0.06,20,0.8076922995517624,0.17693763648639046,0.01537006396184724,sensory,sensory
7,1,1,1_1,3,0.17453292519943275,0.6305000405462238,0.06,20,0.8563846861622284,0.129208303644341,0.014407010193430594,sensory,sensory
7,1,1,1_1,4,0.17453292519943275,0.07050004054622416,0.12,20,0.8797208475785269,0.11353785984269303,0.00674129257878013,sensory,sensory
7,1,1,1_1,5,-0.34906585039886595,-0.08949995945377687,0.12,20,0.901829670323229,0.09006716371325552,0.008103165963515449,sensory,sensory
7,1,1,1_1,6,0.17453292519943275,-0.009499959453776796,0.12,20,0.9406259487647795,0.04961849179179531,0.009755559443425281,sensory,sensory
7,1,1,1_1,7,-0.17453292519943275,-2.489499959453776,0.06,20,0.7651943827036778,2.481627557086973e-06,0.23480313566876504,sensory,sensory
7,1,1,1_1,8,0.6981317007977319,-0.249499959453777,0.12,20,0.7563520496823564,0.1440119368048204,0.09963601351282315,sensory,prior
7,1,1,1_1,9,-0.34906585039886595,-0.009499959453776796,0.12,20,0.8328160058893002,0.15704270182335694,0.010141292287342871,sensory,prior
7,1,1,1_1,10,0.17453292519943275,-0.16949995945377694,0.06,20,0.8237680229885729,0.1624349338084969,0.013797043202930192,sensory,prior
7,1,1,1_1,11,-0.17453292519943275,0.870500040546224,0.06,20,0.8105037289765276,0.15948447327268034,0.0300117977507921,sensory,prior
7,1,1,1_1,12,0.5235987755982991,0.07050004054622416,0.06,20,0.7995761639436908,0.1859137275838992,0.014510108472410056,sensory,prior
7,1,1,1_1,13,0.3490658503988664,0.39050004054622356,0.06,20,0.7962750120641415,0.1920568920379435,0.011668095897914949,sensory,prior
7,1,1,1_1,14,0.0,0.39050004054622356,0.06,20,0.7898963662753611,0.19680952443741123,0.013294109287227629,sensory,prior
7,1,1,1_1,15,0.17453292519943275,-0.009499959453776796,0.06,20,0.7892156126556512,0.19888187090085963,0.011902516443489159,sensory,prior
7,1,1,1_1,16,0.0,0.39050004054622356,0.12,20,0.7997951990582375,0.19052604204984291,0.009678758891919626,sensory,prior
7,1,1,1_1,17,0.0,0.7105000405462247,0.06,20,0.798994116389932,0.18290800186195305,0.01809788174811491,sensory,prior
