iteration,log_likelihood
1,-5166.77574979835
2,-4370.018046540504
3,-4291.876666061305
4,-4246.149605085177
5,-4191.732802008274
6,-4148.484724048963
7,-4123.5809536784
8,-4110.92902329922
9,-4102.345401623402
10,-4095.23994136095
11,-4088.582376895233
12,-4081.686292103138
13,-4073.863108475902
14,-4064.3239022084813
15,-4052.085856283447
16,-4036.010970271297
17,-4015.743212892097
18,-3993.640517985004
19,-3974.456309898344
20,-3960.5829736955097
21,-3950.856844776245
22,-3943.398682501959
23,-3938.217163808418
24,-3935.4011987406534
25,-3933.933626639694
26,-3933.1000602443487
27,-3932.559565652746
28,-3932.160676910765
29,-3931.835643758377
30,-3931.553009926682
31,-3931.297503157736
32,-3931.0614465174363
33,-3930.8408822870474
34,-3930.6336495752753
35,-3930.438358570431
36,-3930.2538663773207
37,-3930.079070270826
38,-3929.9128841329793
39,-3929.7542897657067
40,-3929.6023932104586
41,-3929.456456226389
42,-3929.315900144246
43,-3929.1802908420655
44,-3929.0493148880396
45,-3928.9227540429765
46,-3928.8004619983158
47,-3928.6823448304494
48,-3928.5683453080774
49,-3928.458430596809
50,-3928.3525827395097
51,-3928.250791324509
52,-3928.1530478566765
53,-3928.0593414576633
54,-3927.9696556155086
55,-3927.883965776287
56,-3927.8022376217764
57,-3927.724425913177
58,-3927.650473803561
59,-3927.580312537421
60,-3927.513861464176
61,-3927.4510282977767
62,-3927.3917095562283
63,-3927.335791114445
64,-3927.28314880076
65,-3927.2336489613854
66,-3927.1871489064797
67,-3927.1434971341027
68,-3927.102533200752
69,-3927.06408706231
70,-3927.0279776375414
71,-3926.994010230829
72,-3926.9619722617063
73,-3926.931626437321
74,-3926.9026999820016
75,-3926.874867650975
76,-3926.847724725873
77,-3926.820743522789
78,-3926.7932022753675
79,-3926.7640671640115
80,-3926.7317948073724
81,-3926.694002660436
82,-3926.646935381788
83,-3926.584676598119
84,-3926.4982584908817
85,-3926.3755290680688
86,-3926.204037936821
87,-3925.9795709138525
88,-3925.717279535561
89,-3925.4520788223517
90,-3925.2203525691993
91,-3925.04004468651
92,-3924.909155490655
93,-3924.8166555276143
94,-3924.75120993845
95,-3924.7041898217917
96,-3924.669701447616
97,-3924.6438571065096
98,-3924.624096927724
99,-3924.608712975592
100,-3924.596543312996
101,-3924.586780351694
102,-3924.5788508020432
103,-3924.5723395689047
104,-3924.5669406450143
105,-3924.5624247766114
106,-3924.5586177226673
107,-3924.555385335497
108,-3924.552623124543
109,-3924.5502488276734
110,-3924.5481970400638
111,-3924.5464152771924
112,-3924.544861053731
113,-3924.5434996931717
114,-3924.5423026695807
115,-3924.541246341505
116,-3924.540310977576
117,-3924.5394800008585
118,-3924.538739398795
119,-3924.5380772590634
120,-3924.5374834019376
121,-3924.5369490871094
122,-3924.5364667781832
123,-3924.536029952182
124,-3924.5356329444476
125,-3924.535270821377
126,-3924.534939275377
127,-3924.534634537507
128,-3924.534353304445
129,-3924.534092677004
130,-3924.533850108031
131,-3924.5336233581706
132,-3924.5334104578683
133,-3924.533209674851
134,-3924.5330194860103
135,-3924.5328385529597
136,-3924.5326657009045
137,-3924.532499900071
138,-3924.5323402495605
139,-3924.5321859630462
140,-3924.532036356315
141,-3924.531890836142
142,-3924.531748890519
143,-3924.5316100799637
144,-3924.5314740297276
145,-3924.5313404229446
146,-3924.531208994404
147,-3924.5310795250216
148,-3924.530951836837
149,-3924.530825788456
150,-3924.530701271036
151,-3924.530578204529
152,-3924.530456534293
153,-3924.530336228052
154,-3924.5302172729944
155,-3924.530099673199
156,-3924.5299834472753
157,-3924.529868626131
158,-3924.5297552509187
159,-3924.529643371203
160,-3924.5295330431995
161,-3924.529424328168
162,-3924.529317290977
163,-3924.5292119987216
164,-3924.5291085195004
165,-3924.5290069213156
166,-3924.528907270995
167,-3924.5288096333593
168,-3924.5287140703117
169,-3924.5286206402134
170,-3924.5285293971974
171,-3924.528440390694
172,-3924.528353664888
173,-3924.5282692584847
174,-3924.52818720434
175,-3924.528107529306
176,-3924.52803025409
177,-3924.5279553931805
178,-3924.527882954849
179,-3924.5278129412914
180,-3924.527745348654
181,-3924.5276801671853
182,-3924.5276173815682
183,-3924.527556971014
184,-3924.527498909669
185,-3924.52744316685
186,-3924.5273897073807
187,-3924.527338491948
188,-3924.527289477455
189,-3924.5272426173756
190,-3924.527197862145
191,-3924.52715515952
192,-3924.5271144549106
193,-3924.5270756917585
194,-3924.5270388119025
195,-3924.527003755907
196,-3924.526970463353
197,-3924.526938873149
198,-3924.526908923838
199,-3924.526880553872
200,-3924.526853701814
201,-3924.5268283066152
202,-3924.526804307827
203,-3924.526781645733
204,-3924.5267602615713
205,-3924.526740097698
206,-3924.5267210976704
207,-3924.5267032064057
208,-3924.526686370219
209,-3924.5266705369972
210,-3924.5266556561965
211,-3924.526641678941
212,-3924.5266285579655
213,-3924.5266162477847
214,-3924.5266047046143
215,-3924.526593886396
216,-3924.526583752794
217,-3924.526574265219
218,-3924.5265653867305
219,-3924.526557082107
220,-3924.5265493177553
221,-3924.526542061671
222,-3924.5265352834385
223,-3924.5265289541658
224,-3924.5265230464297
225,-3924.5265175342515
226,-3924.526512393032
227,-3924.526507599493
228,-3924.526503131651
229,-3924.526498968765
230,-3924.526495091227
231,-3924.526491480583
232,-3924.5264881194753
233,-3924.526484991541
234,-3924.5264820814073
235,-3924.526479374621
236,-3924.5264768576044
237,-3924.526474517656
238,-3924.526472342817
239,-3924.526470321897
240,-3924.5264684444255
241,-3924.5264667005845
242,-3924.526465081191
243,-3924.526463577667
244,-3924.526462181988
245,-3924.526460886636
246,-3924.526459684621
247,-3924.5264585694144
248,-3924.5264575349183
249,-3924.526456575419
