iteration,log_likelihood
1,-8075.5785588759445
2,-7593.732366079138
3,-7491.650258204571
4,-7459.724833439944
5,-7445.284336674233
6,-7437.264529667644
7,-7432.195408662585
8,-7428.674968829033
9,-7426.052983106156
10,-7424.006381064244
11,-7422.365606107214
12,-7421.028136079437
13,-7420.376508604538
14,-7420.033013260138
15,-7419.783828598016
16,-7419.601125570971
17,-7419.46382243803
18,-7419.357469188803
19,-7419.272579355263
20,-7419.202970913836
21,-7419.144566812724
22,-7419.094619250229
23,-7419.051227634526
24,-7419.013041364524
25,-7418.979075076186
26,-7418.948591919986
27,-7418.921028309177
28,-7418.895944323294
29,-7418.872990277473
30,-7418.8518836854055
31,-7418.832393045673
32,-7418.814326201611
33,-7418.797521829409
34,-7418.781843107671
35,-7418.767172936167
36,-7418.753410273282
37,-7418.740467294199
38,-7418.72826715954
39,-7418.716742244156
40,-7418.705832716812
41,-7418.695485390352
42,-7418.685652782549
43,-7418.676292342459
44,-7418.667365808053
45,-7418.6588386687545
46,-7418.6506797125285
47,-7418.6428606415475
48,-7418.635355743959
49,-7418.628141611794
50,-7418.621196897128
51,-7418.614502100075
52,-7418.608039383555
53,-7418.601792410538
54,-7418.595746200438
55,-7418.589887001768
56,-7418.584202178761
57,-7418.57868010995
58,-7418.573310097203
59,-7418.568082283686
60,-7418.5629875797495
61,-7418.55801759566
62,-7418.5531645804285
63,-7418.548421365944
64,-7418.543781315887
65,-7418.539238278859
66,-7418.534786545292
67,-7418.530420807764
68,-7418.52613612436
69,-7418.521927884843
70,-7418.517791779325
71,-7418.513723769261
72,-7418.50972006055
73,-7418.5057770786025
74,-7418.501891445205
75,-7418.498059957047
76,-7418.494279565808
77,-7418.490547359711
78,-7418.486860546376
79,-7418.483216437022
80,-7418.479612431765
81,-7418.476046006118
82,-7418.472514698447
83,-7418.46901609848
84,-7418.465547836672
85,-7418.462107574496
86,-7418.458692995454
87,-7418.455301796899
88,-7418.451931682524
89,-7418.448580355494
90,-7418.445245512158
91,-7418.44192483632
92,-7418.438615993959
93,-7418.435316628384
94,-7418.432024355775
95,-7418.42873676101
96,-7418.42545139372
97,-7418.422165764527
98,-7418.418877341334
99,-7418.415583545623
100,-7418.4122817485795
101,-7418.408969266981
102,-7418.405643358633
103,-7418.402301217193
104,-7418.39893996613
105,-7418.39555665155
106,-7418.392148233508
107,-7418.388711575411
108,-7418.3852434309365
109,-7418.381740427795
110,-7418.378199047545
111,-7418.3746156003335
112,-7418.370986193266
113,-7418.367306690758
114,-7418.363572664639
115,-7418.359779331344
116,-7418.355921472637
117,-7418.351993335328
118,-7418.3479885040715
119,-7418.34389973955
120,-7418.339718771827
121,-7418.335436035506
122,-7418.331040328673
123,-7418.326518371588
124,-7418.321854232459
125,-7418.317028575793
126,-7418.312017672218
127,-7418.306792084772
