iteration,log_likelihood
1,-7708.016000502491
2,-7550.85697205507
3,-7462.780285764086
4,-7396.101807224785
5,-7345.603350180492
6,-7308.369211032032
7,-7281.261755587966
8,-7262.140808786105
9,-7248.886913784138
10,-7239.515914210317
11,-7232.561628030607
12,-7227.084536360981
13,-7222.511157627403
14,-7218.491908674972
15,-7214.8122018374515
16,-7211.341750432801
17,-7208.005457599514
18,-7204.7657596358595
19,-7201.6110966228525
20,-7198.5477849353765
21,-7195.593877682422
22,-7192.77427781378
23,-7190.116722825886
24,-7187.648420148927
25,-7185.393176735386
26,-7183.36894709568
27,-7181.585886476431
28,-7180.045177684953
29,-7178.738941590654
30,-7177.651345398361
31,-7176.7606791237295
32,-7176.041893699645
33,-7175.469039779539
34,-7175.0172038379915
35,-7174.663780039969
36,-7174.389117002238
37,-7174.176684321083
38,-7174.0129258938205
39,-7173.886942155303
40,-7173.7901032190275
41,-7173.715657310246
42,-7173.658370188499
43,-7173.614211843583
44,-7173.580094768587
45,-7173.553661403443
46,-7173.533115085886
47,-7173.517087705755
48,-7173.504537316357
49,-7173.494669618441
50,-7173.48687813398
51,-7173.480698820314
52,-7173.475775733265
53,-7173.471835085167
54,-7173.468665650633
55,-7173.466103957432
56,-7173.46402307896
57,-7173.4623241363
58,-7173.460929839968
59,-7173.459779569119
60,-7173.4588256116895
61,-7173.458030283369
62,-7173.45736371344
63,-7173.456802138138
64,-7173.456326581378
65,-7173.455921831996
66,-7173.455575648632
67,-7173.455278139867
68,-7173.455021279731
69,-7173.454798527916
70,-7173.454604531329
71,-7173.45443488892
72,-7173.454285965883
73,-7173.454154746388
74,-7173.454038716625
75,-7173.453935771561
76,-7173.453844140418
77,-7173.453762326896
78,-7173.453689061083
79,-7173.453623260636
80,-7173.453563999298
81,-7173.453510481285
82,-7173.453462020395
83,-7173.453418022849
84,-7173.453377973146
85,-7173.45334142241
86,-7173.453307978647
87,-7173.453277298664
88,-7173.45324908126
89,-7173.45322306153
90,-7173.453199005998
91,-7173.453176708533
92,-7173.453155986837
93,-7173.453136679445
94,-7173.453118643146
95,-7173.453101750769
96,-7173.45308588925
97,-7173.453070957964
98,-7173.453056867277
99,-7173.453043537264
100,-7173.453030896613
101,-7173.453018881636
102,-7173.453007435422
103,-7173.452996507071
104,-7173.452986051043
105,-7173.452976026557
106,-7173.452966397081
107,-7173.452957129849
108,-7173.452948195485
109,-7173.452939567608
110,-7173.452931222528
111,-7173.452923138948
112,-7173.452915297721
113,-7173.452907681603
114,-7173.452900275077
115,-7173.452893064137
116,-7173.452886036165
117,-7173.45287917975
118,-7173.452872484594
119,-7173.45286594137
120,-7173.452859541631
121,-7173.452853277726
122,-7173.452847142697
123,-7173.452841130228
124,-7173.452835234563
125,-7173.452829450459
126,-7173.45282377313
127,-7173.452818198199
128,-7173.452812721649
129,-7173.452807339801
130,-7173.4528020492735
131,-7173.452796846942
132,-7173.452791729938
133,-7173.4527866955905
134,-7173.452781741432
135,-7173.452776865174
136,-7173.452772064678
137,-7173.452767337946
138,-7173.45276268312
139,-7173.452758098447
140,-7173.452753582281
141,-7173.4527491330755
142,-7173.452744749366
143,-7173.452740429766
144,-7173.452736172961
145,-7173.452731977702
146,-7173.452727842797
147,-7173.452723767108
148,-7173.4527197495445
149,-7173.4527157890625
150,-7173.452711884657
151,-7173.4527080353655
152,-7173.452704240253
153,-7173.452700498419
154,-7173.452696808996
155,-7173.452693171136
156,-7173.452689584026
157,-7173.4526860468695
158,-7173.452682558889
159,-7173.452679119339
160,-7173.45267572748
161,-7173.4526723825975
162,-7173.45266908399
163,-7173.452665830979
164,-7173.452662622896
165,-7173.4526594590825
166,-7173.452656338901
167,-7173.452653261719
168,-7173.4526502269255
169,-7173.452647233911
170,-7173.452644282084
171,-7173.452641370865
172,-7173.452638499676
173,-7173.452635667957
174,-7173.452632875154
175,-7173.452630120723
176,-7173.452627404132
177,-7173.452624724847
178,-7173.452622082355
179,-7173.452619476145
180,-7173.452616905713
181,-7173.452614370566
182,-7173.452611870213
183,-7173.452609404181
184,-7173.4526069719905
185,-7173.45260457318
186,-7173.452602207283
187,-7173.452599873857
188,-7173.452597572451
189,-7173.452595302624
190,-7173.452593063943
191,-7173.452590855983
192,-7173.452588678326
193,-7173.452586530543
194,-7173.452584412242
195,-7173.452582323008
196,-7173.452580262447
197,-7173.452578230169
198,-7173.452576225781
199,-7173.452574248905
200,-7173.452572299161
201,-7173.452570376181
202,-7173.4525684796035
203,-7173.45256660906
204,-7173.452564764195
205,-7173.452562944661
206,-7173.452561150106
207,-7173.452559380196
208,-7173.452557634587
209,-7173.452555912952
210,-7173.4525542149595
211,-7173.45255254029
212,-7173.452550888618
213,-7173.452549259636
214,-7173.452547653028
215,-7173.452546068491
216,-7173.452544505724
217,-7173.452542964425
218,-7173.452541444309
219,-7173.452539945079
220,-7173.452538466447
221,-7173.452537008137
222,-7173.452535569869
223,-7173.452534151369
224,-7173.452532752367
225,-7173.452531372591
226,-7173.452530011784
227,-7173.452528669688
228,-7173.452527346039
229,-7173.452526040591
230,-7173.452524753093
231,-7173.452523483297
232,-7173.452522230965
233,-7173.452520995856
234,-7173.452519777728
235,-7173.45251857636
236,-7173.4525173915135
237,-7173.452516222965
238,-7173.452515070492
239,-7173.452513933872
240,-7173.4525128128935
241,-7173.452511707335
242,-7173.452510616989
243,-7173.452509541648
244,-7173.452508481102
245,-7173.452507435152
246,-7173.452506403597
247,-7173.452505386238
248,-7173.452504382883
249,-7173.4525033933405
