model,motion_coherence,prior_std,reference,bin_left_deg,bin_right_deg,bin_center_deg,observed,simulated_mean,simulated_ci_low,simulated_ci_high,n_simulations
HMM_static,0.12,10,prior,0,15,7.5,0.3211222301644031,0.2611365260900643,0.2489010007147962,0.2748838456040028,100
HMM_static,0.12,10,prior,15,30,22.5,0.110614724803431,0.1243477483917083,0.114613116511794,0.1348686561829878,100
HMM_static,0.12,10,prior,30,45,37.5,0.0391350964974981,0.0548338098641886,0.0485972122944959,0.0621872766261614,100
HMM_static,0.12,10,prior,45,60,52.5,0.011615439599714,0.0254145818441743,0.0202600071479627,0.0313840243030735,100
HMM_static,0.12,10,prior,60,75,67.5,0.0041100786275911,0.0115600428877769,0.0084837383845604,0.0139385275196567,100
HMM_static,0.12,10,prior,75,90,82.5,0.0025017869907075,0.005512866333095,0.0037437455325232,0.0075053609721229,100
HMM_static,0.12,10,prior,90,105,97.5,0.0008934953538241,0.0036651179413866,0.0025017869907075,0.0052760900643315,100
HMM_static,0.12,10,prior,105,120,112.5,0.0005360972122943,0.0030075053609721,0.0016082916368833,0.0046461758398856,100
HMM_static,0.12,10,prior,120,135,127.5,0.0005360972122943,0.0029789135096497,0.0013357755539671,0.0043825947105075,100
HMM_static,0.12,10,prior,135,150,142.5,0.0012508934953538,0.0029306647605432,0.0016082916368833,0.0045612937812722,100
HMM_static,0.12,10,prior,150,165,157.5,0.0016082916368833,0.002982487491065,0.0014295925661186,0.0041100786275911,100
HMM_static,0.12,10,prior,165,180,172.5,0.0010721944245888,0.0028484631879914,0.0016082916368833,0.0043825947105075,100
HMM_static,0.12,10,stimulus,-180,-165,-172.5,0.0008934953538241,0.0029503216583272,0.0017869907076483,0.0040251965689777,100
HMM_static,0.12,10,stimulus,-165,-150,-157.5,0.0023230879199428,0.0030575411007862,0.0015144746247318,0.0044764117226589,100
HMM_static,0.12,10,stimulus,-150,-135,-142.5,0.0010721944245888,0.0028699070764832,0.0017869907076483,0.0042038956397426,100
HMM_static,0.12,10,stimulus,-135,-120,-127.5,0.0026804860614723,0.0030146533238026,0.0019656897784131,0.0045612937812722,100
HMM_static,0.12,10,stimulus,-120,-105,-112.5,0.0016082916368833,0.0031611865618298,0.0017869907076483,0.004739992852037,100
HMM_static,0.12,10,stimulus,-105,-90,-97.5,0.0030378842030021,0.0035096497498213,0.0021443888491779,0.0053699070764831,100
HMM_static,0.12,10,stimulus,-90,-75,-82.5,0.00518227305218,0.0048338098641887,0.0028591851322372,0.0071479628305932,100
HMM_static,0.12,10,stimulus,-75,-60,-67.5,0.0039313795568262,0.0095532523230879,0.0069603288062902,0.0126027519656897,100
HMM_static,0.12,10,stimulus,-60,-45,-52.5,0.0119728377412437,0.0228663330950679,0.0195630807719799,0.0275196568977841,100
HMM_static,0.12,10,stimulus,-45,-30,-37.5,0.0309149392423158,0.0585918513223731,0.0532433881343817,0.0637106862044316,100
HMM_static,0.12,10,stimulus,-30,-15,-22.5,0.1229449606862044,0.1411865618298784,0.1322015725518226,0.1498525732666189,100
HMM_static,0.12,10,stimulus,-15,0,-7.5,0.3002144388849177,0.2431415296640457,0.2317280200142959,0.2572775196568977,100
HMM_static,0.12,10,stimulus,0,15,7.5,0.3136168691922802,0.2451268763402429,0.2325634381701215,0.2569871336669049,100
HMM_static,0.12,10,stimulus,15,30,22.5,0.1342030021443887,0.1410096497498213,0.1316922802001429,0.1507460686204431,100
HMM_static,0.12,10,stimulus,30,45,37.5,0.041458184417441,0.05921729807005,0.0531585060757684,0.0658908148677626,100
HMM_static,0.12,10,stimulus,45,60,52.5,0.0117941386704789,0.0231772694781987,0.0183121872766261,0.0277921729807005,100
HMM_static,0.12,10,stimulus,60,75,67.5,0.0039313795568262,0.0096032880629019,0.0073177269478198,0.0123302358827734,100
HMM_static,0.12,10,stimulus,75,90,82.5,0.0017869907076483,0.0049463902787704,0.0032165832737669,0.0068843817012151,100
HMM_static,0.12,10,stimulus,90,105,97.5,0.0010721944245888,0.0033934953538241,0.0021443888491779,0.0046461758398856,100
HMM_static,0.12,10,stimulus,105,120,112.5,0.0005360972122943,0.0030343102215867,0.0016931736954967,0.0043825947105075,100
HMM_static,0.12,10,stimulus,120,135,127.5,0.0003573981415295,0.0029699785561115,0.0013357755539671,0.0046461758398856,100
HMM_static,0.12,10,stimulus,135,150,142.5,0.0014295925661186,0.0028716940671908,0.0016082916368833,0.0042038956397426,100
HMM_static,0.12,10,stimulus,150,165,157.5,0.0016082916368833,0.0029628305932809,0.0016931736954967,0.0046461758398856,100
HMM_static,0.12,10,stimulus,165,180,172.5,0.0014295925661186,0.0029503216583272,0.0016931736954967,0.0043825947105075,100
HMM_static,0.12,20,prior,-180,-165,-172.5,0.0010126582278481,0.0028894514767931,0.0015189873417721,0.0042278481012657,100
HMM_static,0.12,20,prior,-165,-150,-157.5,0.0020253164556962,0.0028590717299577,0.0020253164556962,0.0038818565400843,100
HMM_static,0.12,20,prior,-150,-135,-142.5,0.0021940928270041,0.0029012658227848,0.0018565400843881,0.0042194092827003,100
HMM_static,0.12,20,prior,-135,-120,-127.5,0.0021940928270041,0.003179746835443,0.0018565400843881,0.0043881856540083,100
HMM_static,0.12,20,prior,-120,-105,-112.5,0.0028691983122361,0.0036303797468353,0.0021054852320675,0.0052320675105485,100
HMM_static,0.12,20,prior,-105,-90,-97.5,0.0033755274261602,0.0049654008438818,0.0033755274261602,0.0068396624472572,100
HMM_static,0.12,20,prior,-90,-75,-82.5,0.0052320675105485,0.0085518987341772,0.0064050632911392,0.0106329113924049,100
HMM_static,0.12,20,prior,-75,-60,-67.5,0.010295358649789,0.0172776371308016,0.0139198312236286,0.020928270042194,100
HMM_static,0.12,20,prior,-60,-45,-52.5,0.0189029535864977,0.0340742616033754,0.0291012658227848,0.0399198312236285,100
HMM_static,0.12,20,prior,-45,-30,-37.5,0.0442194092827003,0.0676945147679323,0.0620210970464135,0.073434599156118,100
HMM_static,0.12,20,prior,-30,-15,-22.5,0.1103797468354429,0.1344388185654008,0.126476793248945,0.1421983122362869,100
HMM_static,0.12,20,prior,-15,0,-7.5,0.2695358649789029,0.2178143459915611,0.2056497890295357,0.2307426160337552,100
HMM_static,0.12,20,prior,0,15,7.5,0.2634599156118143,0.2171358649789028,0.2035654008438818,0.2293839662447257,100
HMM_static,0.12,20,prior,15,30,22.5,0.1351898734177215,0.1353400843881855,0.1291054852320675,0.1447299578059071,100
HMM_static,0.12,20,prior,30,45,37.5,0.0778059071729956,0.0671308016877636,0.0622700421940928,0.0745189873417721,100
HMM_static,0.12,20,prior,45,60,52.5,0.031054852320675,0.0340388185654008,0.0296877637130801,0.0373164556962024,100
HMM_static,0.12,20,prior,60,75,67.5,0.0086075949367088,0.0171848101265822,0.0144261603375527,0.0202700421940927,100
HMM_static,0.12,20,prior,75,90,82.5,0.0040506329113924,0.0084658227848101,0.005729957805907,0.0112278481012658,100
HMM_static,0.12,20,prior,90,105,97.5,0.0020253164556962,0.0050042194092825,0.0027805907172995,0.0070084388185653,100
HMM_static,0.12,20,prior,105,120,112.5,0.0013502109704641,0.0035578059071729,0.0024430379746835,0.0050717299578059,100
HMM_static,0.12,20,prior,120,135,127.5,0.00084388185654,0.0031915611814345,0.0018565400843881,0.0044767932489451,100
HMM_static,0.12,20,prior,135,150,142.5,0.000675105485232,0.0028877637130801,0.0016877637130801,0.0043966244725738,100
HMM_static,0.12,20,prior,150,165,157.5,0.0015189873417721,0.002842194092827,0.0017679324894514,0.0042194092827003,100
HMM_static,0.12,20,prior,165,180,172.5,0.0011814345991561,0.0029434599156118,0.0015189873417721,0.0042278481012657,100
HMM_static,0.12,20,stimulus,-180,-165,-172.5,0.0015189873417721,0.0027544303797468,0.0015991561181434,0.0040506329113924,100
HMM_static,0.12,20,stimulus,-165,-150,-157.5,0.0010126582278481,0.0029434599156118,0.0015991561181434,0.004308016877637,100
HMM_static,0.12,20,stimulus,-150,-135,-142.5,0.0020253164556962,0.0029198312236285,0.0017679324894514,0.004139240506329,100
HMM_static,0.12,20,stimulus,-135,-120,-127.5,0.0033755274261602,0.0029755274261603,0.0016877637130801,0.0044767932489451,100
HMM_static,0.12,20,stimulus,-120,-105,-112.5,0.0023628691983122,0.003118987341772,0.0017679324894514,0.0045569620253164,100
HMM_static,0.12,20,stimulus,-105,-90,-97.5,0.0030379746835442,0.0035274261603375,0.0020253164556962,0.0050632911392405,100
HMM_static,0.12,20,stimulus,-90,-75,-82.5,0.0023628691983122,0.0056472573839662,0.0038818565400843,0.0078523206751053,100
HMM_static,0.12,20,stimulus,-75,-60,-67.5,0.0092827004219409,0.0126143459915611,0.0096202531645568,0.0153586497890295,100
HMM_static,0.12,20,stimulus,-60,-45,-52.5,0.0205907172995779,0.0340911392405063,0.0297763713080167,0.0386497890295358,100
HMM_static,0.12,20,stimulus,-45,-30,-37.5,0.0558649789029534,0.0809991561181434,0.0736582278481011,0.0879409282700421,100
HMM_static,0.12,20,stimulus,-30,-15,-22.5,0.1284388185654007,0.1465569620253164,0.138210970464135,0.1562151898734177,100
HMM_static,0.12,20,stimulus,-15,0,-7.5,0.2327426160337552,0.2017991561181433,0.1910379746835443,0.2105527426160337,100
HMM_static,0.12,20,stimulus,0,15,7.5,0.2497890295358649,0.2016,0.1923966244725738,0.2109873417721518,100
HMM_static,0.12,20,stimulus,15,30,22.5,0.1632067510548523,0.1472421940928269,0.1394008438818565,0.1556286919831222,100
HMM_static,0.12,20,stimulus,30,45,37.5,0.0766244725738396,0.0804911392405062,0.0751856540084387,0.0864135021097045,100
HMM_static,0.12,20,stimulus,45,60,52.5,0.0275105485232066,0.0340742616033754,0.0295991561181433,0.0384810126582278,100
HMM_static,0.12,20,stimulus,60,75,67.5,0.0091139240506328,0.0125738396624471,0.0094514767932488,0.0151898734177214,100
HMM_static,0.12,20,stimulus,75,90,82.5,0.0040506329113924,0.0053991561181434,0.0037130801687762,0.0074261603375527,100
HMM_static,0.12,20,stimulus,90,105,97.5,0.0023628691983122,0.0037113924050632,0.0024430379746835,0.0050632911392405,100
HMM_static,0.12,20,stimulus,105,120,112.5,0.00084388185654,0.003117299578059,0.0015189873417721,0.0045569620253164,100
HMM_static,0.12,20,stimulus,120,135,127.5,0.000506329113924,0.0029299578059071,0.0016877637130801,0.0042194092827003,100
HMM_static,0.12,20,stimulus,135,150,142.5,0.000506329113924,0.002972151898734,0.0018565400843881,0.004308016877637,100
HMM_static,0.12,20,stimulus,150,165,157.5,0.0013502109704641,0.0029417721518986,0.0015991561181434,0.0042194092827003,100
HMM_static,0.12,20,stimulus,165,180,172.5,0.0015189873417721,0.0029991561181433,0.0017679324894514,0.0046455696202531,100
HMM_static,0.12,40,prior,-180,-165,-172.5,0.0015509219369291,0.0030225745304152,0.0018051008099259,0.0047432362571083,100
HMM_static,0.12,40,prior,-165,-150,-157.5,0.0012062726176114,0.0030742719283129,0.0019774254695846,0.0044072031707737,100
HMM_static,0.12,40,prior,-150,-135,-142.5,0.0029295192141994,0.0036463897983801,0.0020678959159055,0.0050878855764259,100
HMM_static,0.12,40,prior,-135,-120,-127.5,0.0029295192141994,0.0046303636050318,0.0030113734275373,0.006638807513355,100
HMM_static,0.12,40,prior,-120,-105,-112.5,0.0080992590039634,0.0068481819748405,0.0050792693434429,0.0087067034292606,100
HMM_static,0.12,40,prior,-105,-90,-97.5,0.0198173358607615,0.0114733758400827,0.0082629674306392,0.0139582974323625,100
HMM_static,0.12,40,prior,-90,-75,-82.5,0.0291228674823366,0.0187299672583145,0.0155092193692917,0.0217215233499912,100
HMM_static,0.12,40,prior,-75,-60,-67.5,0.0375667758056177,0.0297828709288299,0.0260210236084783,0.0333577459934516,100
HMM_static,0.12,40,prior,-60,-45,-52.5,0.0435981388936756,0.0485214544201275,0.0439427882129932,0.0549715664311562,100
HMM_static,0.12,40,prior,-45,-30,-37.5,0.0639324487334136,0.0796088230225745,0.0733844563156987,0.0865974495950369,100
HMM_static,0.12,40,prior,-30,-15,-22.5,0.1013268998793727,0.1261537135964156,0.1179174564880234,0.1340039634671721,100
HMM_static,0.12,40,prior,-15,0,-7.5,0.1852490091332069,0.1647303119076339,0.155436843012235,0.1771497501292435,100
HMM_static,0.12,40,prior,0,15,7.5,0.1637084266758573,0.1651094261588833,0.1559365845252455,0.1756677580561777,100
HMM_static,0.12,40,prior,15,30,22.5,0.1009822505600551,0.1252920902981216,0.1178700672066172,0.1336593141478545,100
HMM_static,0.12,40,prior,30,45,37.5,0.0884025504049629,0.0796346717215233,0.0722858866103738,0.0863777356539719,100
HMM_static,0.12,40,prior,45,60,52.5,0.0587627089436498,0.0488092366017576,0.0438523177666724,0.0548250904704463,100
HMM_static,0.12,40,prior,60,75,67.5,0.0403239703601585,0.0296226089953471,0.0250689298638634,0.033784249526107,100
HMM_static,0.12,40,prior,75,90,82.5,0.023780803032914,0.0185748750646217,0.0150740996036531,0.0225831466482852,100
HMM_static,0.12,40,prior,90,105,97.5,0.0136136481130449,0.011626744787179,0.009215061175254,0.0141306220920212,100
HMM_static,0.12,40,prior,105,120,112.5,0.0031018438738582,0.0069567465104256,0.0047346200241253,0.0090599689815612,100
HMM_static,0.12,40,prior,120,135,127.5,0.0034464931931758,0.0046872307427192,0.0028304325348957,0.0061218335343787,100
HMM_static,0.12,40,prior,135,150,142.5,0.0029295192141994,0.0034981905910735,0.0020592796829226,0.0052602102360846,100
HMM_static,0.12,40,prior,150,165,157.5,0.0017232465965879,0.0029950025848697,0.0016327761502671,0.0043081164914699,100
HMM_static,0.12,40,prior,165,180,172.5,0.0018955712562467,0.0029708771325176,0.0015423057039462,0.0042262622781319,100
HMM_static,0.12,40,stimulus,-180,-165,-172.5,0.0022402205755643,0.0028674823367223,0.0015509219369291,0.0042262622781319,100
HMM_static,0.12,40,stimulus,-165,-150,-157.5,0.0022402205755643,0.0030070653110459,0.001714630363605,0.0045709115974495,100
HMM_static,0.12,40,stimulus,-150,-135,-142.5,0.0022402205755643,0.0031139066000343,0.0018955712562467,0.004135791831811,100
HMM_static,0.12,40,stimulus,-135,-120,-127.5,0.0044804411511286,0.0035722901947267,0.0023220747889022,0.0053592969153884,100
HMM_static,0.12,40,stimulus,-120,-105,-112.5,0.004135791831811,0.0050439427882129,0.0034464931931758,0.0069834568326726,100
HMM_static,0.12,40,stimulus,-105,-90,-97.5,0.0084439083232809,0.0082405652248835,0.0057685679820781,0.0114811304497673,100
HMM_static,0.12,40,stimulus,-90,-75,-82.5,0.0108564535585042,0.0139703601585386,0.0105936584525244,0.0171592279855246,100
HMM_static,0.12,40,stimulus,-75,-60,-67.5,0.0213682577976908,0.0252162674478716,0.0214501120110286,0.0295579872479751,100
HMM_static,0.12,40,stimulus,-60,-45,-52.5,0.038945373082888,0.0465276581078752,0.0410132689987936,0.0510080992590039,100
HMM_static,0.12,40,stimulus,-45,-30,-37.5,0.0677235912459071,0.084006548337067,0.077429777701189,0.0910132689987936,100
HMM_static,0.12,40,stimulus,-30,-15,-22.5,0.1297604687230742,0.1334189212476305,0.1254437359986214,0.1420859900051696,100
HMM_static,0.12,40,stimulus,-15,0,-7.5,0.1993796312252283,0.1706617266930897,0.1615500603136308,0.1801783560227467,100
HMM_static,0.12,40,stimulus,0,15,7.5,0.2005859038428398,0.171049457177322,0.1604557987247975,0.1821643977253144,100
HMM_static,0.12,40,stimulus,15,30,22.5,0.1413062209202136,0.1336825779769085,0.1244830260210236,0.1413234533861794,100
HMM_static,0.12,40,stimulus,30,45,37.5,0.076339824228847,0.0843063932448732,0.0784895743580906,0.0895269688092364,100
HMM_static,0.12,40,stimulus,45,60,52.5,0.038083749784594,0.0466482853696362,0.0411511287265207,0.05178786834396,100
HMM_static,0.12,40,stimulus,60,75,67.5,0.0211959331380319,0.0250336033086334,0.021187316905049,0.0285326555230052,100
HMM_static,0.12,40,stimulus,75,90,82.5,0.0099948302602102,0.0139772531449249,0.0114552817508185,0.0164613131139065,100
HMM_static,0.12,40,stimulus,90,105,97.5,0.0074099603653282,0.0080027571945545,0.0057685679820781,0.0112011028778218,100
HMM_static,0.12,40,stimulus,105,120,112.5,0.0043081164914699,0.0051008099259003,0.0030113734275373,0.0069016026193348,100
HMM_static,0.12,40,stimulus,120,135,127.5,0.0025848698948819,0.0036188178528346,0.0022402205755643,0.0053420644494227,100
HMM_static,0.12,40,stimulus,135,150,142.5,0.0020678959159055,0.003194899190074,0.0018955712562467,0.0049155609167671,100
HMM_static,0.12,40,stimulus,150,165,157.5,0.0018955712562467,0.0029036705152506,0.0014604514906083,0.0047432362571083,100
HMM_static,0.12,40,stimulus,165,180,172.5,0.0024125452352231,0.0028347406513871,0.0016327761502671,0.0041444080647939,100
HMM_static,0.12,80,prior,-180,-165,-172.5,0.0204504271291741,0.0122443696608852,0.010440935369747,0.0141556648546034,100
HMM_static,0.12,80,prior,-165,-150,-157.5,0.0195012511864698,0.0134506859953404,0.0114720855984122,0.0156765035809818,100
HMM_static,0.12,80,prior,-150,-135,-142.5,0.0200189835188539,0.0153783760462507,0.01328846319786,0.017566226594184,100
HMM_static,0.12,80,prior,-135,-120,-127.5,0.0228665113469668,0.0179661748209507,0.0155729571145051,0.0204957287082578,100
HMM_static,0.12,80,prior,-120,-105,-112.5,0.0325308482181378,0.0216023815687289,0.0191560962982137,0.0242924324790749,100
HMM_static,0.12,80,prior,-105,-90,-97.5,0.039779100871516,0.0268746224868409,0.0237250841315039,0.0302679264820087,100
HMM_static,0.12,80,prior,-90,-75,-82.5,0.0469410648028302,0.0339830874104753,0.0307964449046508,0.0370631633445508,100
HMM_static,0.12,80,prior,-75,-60,-67.5,0.0475450858572784,0.0439899905082404,0.0403378203468805,0.0477176633014064,100
HMM_static,0.12,80,prior,-60,-45,-52.5,0.0410734317024763,0.0572033825179048,0.0524182414358443,0.0618776425921132,100
HMM_static,0.12,80,prior,-45,-30,-37.5,0.0406419880921563,0.0729510742945895,0.06846362930365,0.0776188627146431,100
HMM_static,0.12,80,prior,-30,-15,-22.5,0.065838294934852,0.0892354819225126,0.0839093105531106,0.0942898438174129,100
HMM_static,0.12,80,prior,-15,0,-7.5,0.1094140995771852,0.0985063422210716,0.0935650185520752,0.1054901199413236,100
HMM_static,0.12,80,prior,0,15,7.5,0.0910346017775476,0.0991690396065234,0.0935736474242816,0.1051902666321511,100
HMM_static,0.12,80,prior,15,30,22.5,0.0621278798860988,0.0886616619207868,0.0830248511519544,0.0937138665976356,100
HMM_static,0.12,80,prior,30,45,37.5,0.056432824229873,0.0732755198895504,0.068068858400207,0.0775778755716626,100
HMM_static,0.12,80,prior,45,60,52.5,0.0453015790836137,0.0568521874191042,0.0532228837690913,0.0604021054448182,100
HMM_static,0.12,80,prior,60,75,67.5,0.0483216843558545,0.0437570109586677,0.0407606350849943,0.0472905341271894,100
HMM_static,0.12,80,prior,75,90,82.5,0.0541030287341444,0.033713003710415,0.0304146173095176,0.037667184398999,100
HMM_static,0.12,80,prior,90,105,97.5,0.0388299249288118,0.0265570799896453,0.0232850116489774,0.0295107429458968,100
HMM_static,0.12,80,prior,105,120,112.5,0.0216584692380705,0.0207541634308394,0.0184118560704115,0.0233885581154542,100
HMM_static,0.12,80,prior,120,135,127.5,0.0200189835188539,0.0164889118992147,0.0141923375614807,0.0192013978772974,100
HMM_static,0.12,80,prior,135,150,142.5,0.0176028993010612,0.0136741737854862,0.0115173871774959,0.0158771248597808,100
HMM_static,0.12,80,prior,150,165,157.5,0.0186383639658295,0.0119604797652946,0.0098779014582794,0.013942100267495,100
HMM_static,0.12,80,prior,165,180,172.5,0.0193286737423418,0.011750798170679,0.0100094917594269,0.0137242212442833,100
HMM_static,0.12,80,stimulus,-180,-165,-172.5,0.0081974285960824,0.0097411338338079,0.0081521270169988,0.0115670031926827,100
HMM_static,0.12,80,stimulus,-165,-150,-157.5,0.0061264992665457,0.009918025714039,0.0080658382949347,0.01208904996117,100
HMM_static,0.12,80,stimulus,-150,-135,-142.5,0.0068168090430579,0.0109060315816722,0.0091013029597031,0.0125571662783674,100
HMM_static,0.12,80,stimulus,-135,-120,-127.5,0.0060402105444817,0.0124109068944688,0.0104366209336439,0.0143692294417119,100
HMM_static,0.12,80,stimulus,-120,-105,-112.5,0.0059539218224177,0.014417982569678,0.011862542065752,0.0166623522305634,100
HMM_static,0.12,80,stimulus,-105,-90,-97.5,0.0094054707049788,0.0168332039002501,0.0149646216239537,0.0191151091552334,100
HMM_static,0.12,80,stimulus,-90,-75,-82.5,0.0131158857537319,0.0207843644835618,0.0182069203555094,0.0236064371386658,100
HMM_static,0.12,80,stimulus,-75,-60,-67.5,0.0169988782466131,0.028011044956424,0.025151005263612,0.0310315816722754,100
HMM_static,0.12,80,stimulus,-60,-45,-52.5,0.0361549745448268,0.0433212529122442,0.039897747864354,0.0469863663819138,100
HMM_static,0.12,80,stimulus,-45,-30,-37.5,0.0682543791526447,0.0716800414185864,0.0674324790749848,0.0753753559409784,100
HMM_static,0.12,80,stimulus,-30,-15,-22.5,0.131676589869704,0.1137846233497281,0.1090236431098455,0.1191043230649754,100
HMM_static,0.12,80,stimulus,-15,0,-7.5,0.1953576667529552,0.1464198809215634,0.1400875830528949,0.1519134524117697,100
HMM_static,0.12,80,stimulus,0,15,7.5,0.1919924065924583,0.1469471050133747,0.1396302528259555,0.1531344378289757,100
HMM_static,0.12,80,stimulus,15,30,22.5,0.1238243161618776,0.1139269997411337,0.1066809043058072,0.120553973595651,100
HMM_static,0.12,80,stimulus,30,45,37.5,0.0680818017085167,0.072230563465355,0.0685952196047976,0.0760656657174906,100
HMM_static,0.12,80,stimulus,45,60,52.5,0.0349469324359305,0.0433756148071446,0.0395439641038915,0.0475947018724652,100
HMM_static,0.12,80,stimulus,60,75,67.5,0.0180343429113813,0.0276382776771075,0.0244606954870997,0.0302506687375958,100
HMM_static,0.12,80,stimulus,75,90,82.5,0.0112175338683233,0.0210371904392094,0.0187203382517904,0.0240788678919665,100
HMM_static,0.12,80,stimulus,90,105,97.5,0.0101820692035549,0.0174458538269047,0.0155319699715247,0.0193739753214253,100
HMM_static,0.12,80,stimulus,105,120,112.5,0.0068168090430579,0.0148468375183363,0.0127664164293725,0.0168306152385882,100
HMM_static,0.12,80,stimulus,120,135,127.5,0.0075934075416342,0.0127595133316075,0.0105272240918111,0.0151587712485978,100
HMM_static,0.12,80,stimulus,135,150,142.5,0.0078522737078262,0.011465182500647,0.0099641901803433,0.0133337647769435,100
HMM_static,0.12,80,stimulus,150,165,157.5,0.0073345413754421,0.0102994218655621,0.0077206834066787,0.0120804210889636,100
HMM_static,0.12,80,stimulus,165,180,172.5,0.0080248511519544,0.0097989472775907,0.0081111398740183,0.0120394339459832,100
HMM_static,0.2399999999999999,10,prior,-180,-165,-172.5,0.0,0.0030133614627285,0.0012218706047819,0.0051072433192686,100
HMM_static,0.2399999999999999,10,prior,-165,-150,-157.5,0.0003516174402249,0.002907876230661,0.0014064697609,0.0049226441631503,100
HMM_static,0.2399999999999999,10,prior,-150,-135,-142.5,0.0003516174402249,0.0029852320675104,0.0014064697609,0.0052742616033755,100
HMM_static,0.2399999999999999,10,prior,-135,-120,-127.5,0.0003516174402249,0.0028797468354429,0.0010548523206751,0.0049402250351617,100
HMM_static,0.2399999999999999,10,prior,-120,-105,-112.5,0.0,0.002978199718706,0.0014064697609,0.0045710267229253,100
HMM_static,0.2399999999999999,10,prior,-105,-90,-97.5,0.0021097046413502,0.0027601969057664,0.0014064697609,0.0045710267229253,100
HMM_static,0.2399999999999999,10,prior,-90,-75,-82.5,0.0010548523206751,0.00292194092827,0.0010548523206751,0.0051072433192686,100
HMM_static,0.2399999999999999,10,prior,-75,-60,-67.5,0.0038677918424752,0.0031012658227848,0.0014064697609,0.0052918424753867,100
HMM_static,0.2399999999999999,10,prior,-60,-45,-52.5,0.0063291139240505,0.0066983122362869,0.0042194092827003,0.0103990857946553,100
HMM_static,0.2399999999999999,10,prior,-45,-30,-37.5,0.0193389592123769,0.0310337552742615,0.0242440225035161,0.03764064697609,100
HMM_static,0.2399999999999999,10,prior,-30,-15,-22.5,0.091068917018284,0.1274191279887481,0.1163326300984527,0.1408667369901547,100
HMM_static,0.2399999999999999,10,prior,-15,0,-7.5,0.3646272855133613,0.3094514767932489,0.293934599156118,0.3288150492264416,100
HMM_static,0.2399999999999999,10,prior,0,15,7.5,0.350210970464135,0.3119901547116735,0.2958772855133614,0.327909634317862,100
HMM_static,0.2399999999999999,10,prior,15,30,22.5,0.1153305203938115,0.1290963431786215,0.1184950773558367,0.1388888888888889,100
HMM_static,0.2399999999999999,10,prior,30,45,37.5,0.0341068917018284,0.0306540084388184,0.0251318565400843,0.0372714486638537,100
HMM_static,0.2399999999999999,10,prior,45,60,52.5,0.0080872011251758,0.0067897327707454,0.0042194092827003,0.0098628691983121,100
HMM_static,0.2399999999999999,10,prior,60,75,67.5,0.0014064697609,0.0033684950773558,0.0010548523206751,0.0056258790436005,100
HMM_static,0.2399999999999999,10,prior,75,90,82.5,0.0003516174402249,0.0029817158931082,0.0010548523206751,0.0049226441631503,100
HMM_static,0.2399999999999999,10,prior,90,105,97.5,0.0,0.0026652601969057,0.0014064697609,0.0045710267229253,100
HMM_static,0.2399999999999999,10,prior,105,120,112.5,0.0007032348804499,0.0028340365682136,0.0010548523206751,0.0051072433192686,100
HMM_static,0.2399999999999999,10,prior,120,135,127.5,0.0,0.0028691983122361,0.0014064697609,0.0049226441631503,100
HMM_static,0.2399999999999999,10,prior,135,150,142.5,0.0,0.0028023909985935,0.0010548523206751,0.0051072433192686,100
HMM_static,0.2399999999999999,10,prior,150,165,157.5,0.0,0.0029430379746835,0.0012218706047819,0.0051072433192686,100
HMM_static,0.2399999999999999,10,prior,165,180,172.5,0.0003516174402249,0.0028551336146272,0.0010548523206751,0.0051072433192686,100
HMM_static,0.2399999999999999,10,stimulus,-180,-165,-172.5,0.0,0.003104781997187,0.0014064697609,0.0054588607594936,100
HMM_static,0.2399999999999999,10,stimulus,-165,-150,-157.5,0.0007032348804499,0.0029008438818564,0.0010548523206751,0.0051072433192686,100
HMM_static,0.2399999999999999,10,stimulus,-150,-135,-142.5,0.0,0.0029957805907172,0.0010548523206751,0.0054588607594936,100
HMM_static,0.2399999999999999,10,stimulus,-135,-120,-127.5,0.0,0.0028305203938114,0.0010548523206751,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,-120,-105,-112.5,0.0003516174402249,0.0029535864978901,0.0012218706047819,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,-105,-90,-97.5,0.0014064697609,0.0028129395218001,0.0012218706047819,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,-90,-75,-82.5,0.0014064697609,0.0028586497890295,0.0010548523206751,0.0056258790436005,100
HMM_static,0.2399999999999999,10,stimulus,-75,-60,-67.5,0.0021097046413502,0.0030590717299577,0.0014064697609,0.0047556258790434,100
HMM_static,0.2399999999999999,10,stimulus,-60,-45,-52.5,0.0045710267229253,0.0047081575246132,0.0024613220815751,0.0068653305203938,100
HMM_static,0.2399999999999999,10,stimulus,-45,-30,-37.5,0.0175808720112516,0.0267897327707454,0.0218002812939521,0.0337552742616033,100
HMM_static,0.2399999999999999,10,stimulus,-30,-15,-22.5,0.0942334739803094,0.1325175808720112,0.1196817862165962,0.1466596343178621,100
HMM_static,0.2399999999999999,10,stimulus,-15,0,-7.5,0.3533755274261603,0.310379746835443,0.2944708157524613,0.3250966947960619,100
HMM_static,0.2399999999999999,10,stimulus,0,15,7.5,0.3783403656821378,0.3135864978902953,0.2974683544303797,0.3305555555555554,100
HMM_static,0.2399999999999999,10,stimulus,15,30,22.5,0.1177918424753867,0.1334985935302391,0.1219936708860759,0.1438291139240505,100
