model,motion_coherence,prior_std,condition,metric,observed,simulated_mean,simulated_ci_low,simulated_ci_high,observed_minus_simulated,n_simulations
HMM_static,0.23999999999999991,20,0.24/20,prior_like_rate,0.28780068728522329,0.3532078482539685,0.32596068175759563,0.37864237522744137,-0.065407160968745104,100
HMM_static,0.23999999999999991,40,0.24/40,mean_abs_error_deg,13.525534492414504,20.879035497913563,19.716919534535705,22.201239929499724,-7.3535010054990577,100
HMM_static,0.23999999999999991,40,0.24/40,median_abs_error_deg,10.681856304951516,14.733741479712563,13.801007462710846,15.731897071374066,-4.0518851747610505,100
HMM_static,0.23999999999999991,40,0.24/40,mean_cos_error,0.95323721722906485,0.8848088954980341,0.87216189735392335,0.89527348601817125,0.068428321731030695,100
HMM_static,0.23999999999999991,40,0.24/40,circular_std_error_deg,17.727436806185974,28.333881283734332,26.949597483359479,29.950429732276376,-10.606444477548362,100
HMM_static,0.23999999999999991,40,0.24/40,prior_like_rate,0.2204968944099378,0.36561264234574731,0.34145956977592418,0.39451751265643048,-0.14511574793580939,100
HMM_static,0.23999999999999991,80,0.24/80,mean_abs_error_deg,14.173098428960552,34.122020357960089,32.152572875793744,36.036909347135492,-19.948921928999535,100
HMM_static,0.23999999999999991,80,0.24/80,median_abs_error_deg,10.964593553759174,17.095177046916159,15.931829325811083,18.165981338809083,-6.1305834931569851,100
HMM_static,0.23999999999999991,80,0.24/80,mean_cos_error,0.94447795195747175,0.70523893633861334,0.6817003689475708,0.7276189731431304,0.23923901561885849,100
HMM_static,0.23999999999999991,80,0.24/80,circular_std_error_deg,19.354570181677591,47.877106614206014,45.690198480404042,50.155897728185842,-28.52253643252843,100
HMM_static,0.23999999999999991,80,0.24/80,prior_like_rate,0.13446704067321169,0.33967866026411803,0.31754642635590202,0.36009698028941128,-0.2052116195909062,100
Covariate_HMM,0.059999999999999901,10,0.06/10,mean_abs_error_deg,16.495972003914876,16.798167327865158,16.273107581291239,17.332953648011088,-0.30219532395028281,100
Covariate_HMM,0.059999999999999901,10,0.06/10,median_abs_error_deg,11.966567720038732,12.138682088702533,11.807895668683924,12.540943380689097,-0.1721143686637987,100
Covariate_HMM,0.059999999999999901,10,0.06/10,mean_cos_error,0.92398122446577124,0.9211072508667898,0.915608745578393,0.92661759673582378,0.0028739735989813,100
Covariate_HMM,0.059999999999999901,10,0.06/10,circular_std_error_deg,22.764744398638065,23.223662646562996,22.367594528723995,24.059341687796795,-0.45891824792492741,100
Covariate_HMM,0.059999999999999901,10,0.06/10,prior_like_rate,0.38688397361272792,0.3783272173875134,0.37001257859058001,0.3876743331161564,0.0085567562252145003,100
Covariate_HMM,0.059999999999999901,20,0.06/20,mean_abs_error_deg,22.635717975598595,24.433290134958199,23.908777831318801,24.93691869735072,-1.7975721593596037,100
Covariate_HMM,0.059999999999999901,20,0.06/20,median_abs_error_deg,18.126965472405423,19.502648766802238,19.017837381830805,19.956574580834509,-1.3756832943968147,100
Covariate_HMM,0.059999999999999901,20,0.06/20,mean_cos_error,0.87755484973537701,0.85996671170384364,0.85523270211878455,0.86533523414295976,0.017588138031533199,100
Covariate_HMM,0.059999999999999901,20,0.06/20,circular_std_error_deg,29.153677759257235,31.469260528041328,30.814706649757493,32.040802499633664,-2.3155827687840933,100
Covariate_HMM,0.059999999999999901,20,0.06/20,prior_like_rate,0.50252688868731366,0.47249912905562141,0.4619002476501195,0.4845267874605847,0.0300277596316922,100
Covariate_HMM,0.059999999999999901,40,0.06/40,mean_abs_error_deg,31.180897075858748,31.322435153682409,30.884015411336147,31.8387021547214,-0.1415380778236574,100
Covariate_HMM,0.059999999999999901,40,0.06/40,median_abs_error_deg,25.960645221200167,26.40775283556194,25.631705565969348,26.979301776153463,-0.44710761436177288,100
Covariate_HMM,0.059999999999999901,40,0.06/40,mean_cos_error,0.79002262051063787,0.79048766072316057,0.78445499763537996,0.79549473705385365,-0.0004650402125226,100
Covariate_HMM,0.059999999999999901,40,0.06/40,circular_std_error_deg,39.265907209662863,39.28575785383638,38.756671636289923,39.919598901535046,-0.019850644173516199,100
Covariate_HMM,0.059999999999999901,40,0.06/40,prior_like_rate,0.49352560329605638,0.45315577518208872,0.4406990321446736,0.46666981596056939,0.0403698281139677,100
