model,motion_coherence,prior_std,condition,metric,observed,simulated_mean,simulated_ci_low,simulated_ci_high,observed_minus_simulated,n_simulations
Covariate_HMM,0.059999999999999901,20,0.06/20,mean_cos_error,0.82335216742125994,0.80142085855081902,0.79035958136734075,0.81313741390311955,0.0219313088704409,100
Covariate_HMM,0.059999999999999901,20,0.06/20,circular_std_error_deg,35.643206613085837,38.118751476091539,36.847156505291672,39.300578786033562,-2.4755448630057018,100
Covariate_HMM,0.059999999999999901,20,0.06/20,prior_like_rate,0.4963896707869293,0.46870272916411693,0.45770407538856928,0.48159344021539591,0.027686941622812301,100
Covariate_HMM,0.059999999999999901,40,0.06/40,mean_abs_error_deg,40.377437775828149,41.344789980694223,40.456362136607645,42.253841048340057,-0.96735220486607443,100
Covariate_HMM,0.059999999999999901,40,0.06/40,median_abs_error_deg,30.206194653197187,30.522664290076225,29.714872741402552,31.290429968497929,-0.31646963687903451,100
Covariate_HMM,0.059999999999999901,40,0.06/40,mean_cos_error,0.66514064035974285,0.65427743460448784,0.64272114394923108,0.66525811678191105,0.010863205755255,100
Covariate_HMM,0.059999999999999901,40,0.06/40,circular_std_error_deg,51.687734857728231,52.772727740593915,51.722818129870923,53.865303559828178,-1.0849928828656772,100
Covariate_HMM,0.059999999999999901,40,0.06/40,prior_like_rate,0.49755909558067818,0.45681397738951701,0.44486767728674198,0.46963322199383339,0.040745118191161202,100
Covariate_HMM,0.059999999999999901,80,0.06/80,mean_abs_error_deg,54.084156207297518,52.64416948117001,51.978865536663456,53.32617541198622,1.4399867261275077,100
Covariate_HMM,0.059999999999999901,80,0.06/80,median_abs_error_deg,38.886853691551146,38.123692239003134,37.487465260695515,38.949948787608605,0.7631614525480046,100
Covariate_HMM,0.059999999999999901,80,0.06/80,mean_cos_error,0.48101378306309078,0.50179967855878482,0.49273241716237282,0.51135586388481957,-0.020785895495693901,100
Covariate_HMM,0.059999999999999901,80,0.06/80,circular_std_error_deg,69.292260042799143,67.284514933425655,66.358109978674989,68.166091360215901,2.0077451093734879,100
Covariate_HMM,0.059999999999999901,80,0.06/80,prior_like_rate,0.4162515753465762,0.401061033427354,0.39258986977134958,0.40885944907879729,0.0151905419192222,100
Covariate_HMM,0.12,10,0.12/10,mean_abs_error_deg,16.965770271008903,16.754282338954393,15.565806001643145,18.220045482034759,0.21148793205451,100
Covariate_HMM,0.12,10,0.12/10,median_abs_error_deg,11.376982860153666,11.964531955467276,11.576734354389936,12.461674531678495,-0.58754909531361044,100
Covariate_HMM,0.12,10,0.12/10,mean_cos_error,0.91329686264709276,0.91868167249072363,0.90072967855055885,0.93209516310257923,-0.0053848098436306002,100
Covariate_HMM,0.12,10,0.12/10,circular_std_error_deg,24.397986348780119,23.57025036729976,21.485451049495968,26.198006656996725,0.82773598148035876,100
Covariate_HMM,0.12,10,0.12/10,prior_like_rate,0.34560400285918508,0.36461401000714783,0.35385543245175122,0.37411097212294492,-0.0190100071479627,100
Covariate_HMM,0.12,20,0.12/20,mean_abs_error_deg,21.570142951466824,23.635184523190151,22.971280124398401,24.405626886547189,-2.0650415717233277,100
Covariate_HMM,0.12,20,0.12/20,median_abs_error_deg,15.70667950089295,17.695535985146517,17.327229600917338,18.211727529916921,-1.9888564842535672,100
Covariate_HMM,0.12,20,0.12/20,mean_cos_error,0.88037612625867756,0.86118886948297901,0.85047239932569152,0.86903856085274511,0.019187256775698599,100
Covariate_HMM,0.12,20,0.12/20,circular_std_error_deg,28.839581883931597,31.317822393442743,30.35446548251624,32.608606753180013,-2.4782405095111493,100
Covariate_HMM,0.12,20,0.12/20,prior_like_rate,0.43139240506329107,0.43224810126582258,0.4198902953586498,0.44552320675105478,-0.00085569620253150001,100
Covariate_HMM,0.12,40,0.12/40,mean_abs_error_deg,28.016988573555629,30.276655119718988,29.655288662584013,31.159780215229656,-2.2596665461633592,100
Covariate_HMM,0.12,40,0.12/40,median_abs_error_deg,19.539354778799805,21.264611948849737,20.644123076432365,21.910634952157857,-1.7252571700499324,100
Covariate_HMM,0.12,40,0.12/40,mean_cos_error,0.80849071670227435,0.78347775414504062,0.77214492641527788,0.79117747560608498,0.0250129625572337,100
Covariate_HMM,0.12,40,0.12/40,circular_std_error_deg,37.357580443517833,40.021522372394507,39.20661078613977,41.190892882771145,-2.6639419288766817,100
Covariate_HMM,0.12,40,0.12/40,prior_like_rate,0.37187661554368417,0.3777907978631741,0.36738755815957258,0.3898069963811821,-0.0059141823194897997,100
Covariate_HMM,0.12,80,0.12/80,mean_abs_error_deg,33.427218791111521,35.224532815998565,34.395860945492743,36.064706629604473,-1.7973140248870507,100
Covariate_HMM,0.12,80,0.12/80,median_abs_error_deg,20.461614916591707,22.129143525777192,21.585328302303505,22.650348739514669,-1.6675286091854853,100
Covariate_HMM,0.12,80,0.12/80,mean_cos_error,0.73441717424542352,0.71425740907555146,0.70331393296035183,0.72509876195790957,0.020159765169871901,100
Covariate_HMM,0.12,80,0.12/80,circular_std_error_deg,45.018209912383753,47.002059655156579,45.939578874290248,48.068504974851685,-1.9838497427728328,100
Covariate_HMM,0.12,80,0.12/80,prior_like_rate,0.26792648200880143,0.27933989127621017,0.26896626110967292,0.28837906635602722,-0.011413409267408799,100
Covariate_HMM,0.23999999999999991,10,0.24/10,mean_abs_error_deg,11.734827655628733,14.506113171166763,13.479291608580075,15.786342629097575,-2.7712855155380343,100
Covariate_HMM,0.23999999999999991,10,0.24/10,median_abs_error_deg,8.6948345032158727,10.710515892835511,10.202678725348632,11.115431651291471,-2.0156813896196404,100
Covariate_HMM,0.23999999999999991,10,0.24/10,mean_cos_error,0.95989917421234083,0.93714077588969935,0.92166556852776216,0.94921379882799195,0.022758398322641302,100
Covariate_HMM,0.23999999999999991,10,0.24/10,circular_std_error_deg,16.36495449753874,20.609382666257769,18.498037380639765,23.136303368740649,-4.2444281687190291,100
Covariate_HMM,0.23999999999999991,10,0.24/10,prior_like_rate,0.2658227848101265,0.33966947960618837,0.3226002109704641,0.3544655414908579,-0.073846694796061901,100
Covariate_HMM,0.23999999999999991,20,0.24/20,mean_abs_error_deg,12.754857900805986,16.757922215220738,15.940280564155705,17.698574077683279,-4.0030643144147522,100
Covariate_HMM,0.23999999999999991,20,0.24/20,median_abs_error_deg,9.556152579923884,12.433764863258627,11.88190379651131,13.018282302525565,-2.8776122833347446,100
Covariate_HMM,0.23999999999999991,20,0.24/20,mean_cos_error,0.95458390259555725,0.92217616427582161,0.91145514704800545,0.93162043083461721,0.032407738319735598,100
Covariate_HMM,0.23999999999999991,20,0.24/20,circular_std_error_deg,17.459468970908461,23.049341536758917,21.558699743631081,24.663709790767331,-5.5898725658504524,100
Covariate_HMM,0.23999999999999991,20,0.24/20,prior_like_rate,0.28836424957841478,0.33446458684654301,0.31658937605396292,0.35246627318718382,-0.046100337268128101,100
Covariate_HMM,0.23999999999999991,40,0.24/40,mean_abs_error_deg,15.216576994046912,17.535152558454669,16.602585520141627,18.294096519131656,-2.318575564407757,100
Covariate_HMM,0.23999999999999991,40,0.24/40,median_abs_error_deg,11.036410917128761,12.227784879648809,11.621231578457255,12.886511510070994,-1.1913739625200499,100
Covariate_HMM,0.23999999999999991,40,0.24/40,mean_cos_error,0.93378004441128837,0.91027682998837078,0.9005157757555633,0.92056873011560625,0.023503214422917799,100
Covariate_HMM,0.23999999999999991,40,0.24/40,circular_std_error_deg,21.209365815803658,24.828792151871635,23.310736747971564,26.225453737584623,-3.6194263360679777,100
Covariate_HMM,0.23999999999999991,40,0.24/40,prior_like_rate,0.22848537005163511,0.2421428571428571,0.2261080034423408,0.25907917383820989,-0.013657487091222,100
Covariate_HMM,0.23999999999999991,80,0.24/80,mean_abs_error_deg,16.947340019970333,17.404865704690987,16.845211565689684,17.923567107237524,-0.45752568472065391,100
Covariate_HMM,0.23999999999999991,80,0.24/80,median_abs_error_deg,11.56592213752482,11.718394350596116,11.400584183939401,12.040518386765042,-0.15247221307129871,100
Covariate_HMM,0.23999999999999991,80,0.24/80,mean_cos_error,0.91253153567464562,0.90633889118182442,0.89951505152529165,0.91305089360602176,0.0061926444928209002,100
Covariate_HMM,0.23999999999999991,80,0.24/80,circular_std_error_deg,24.501217402519881,25.404843185431165,24.438022188393621,26.367510775571724,-0.90362578291128759,100
Covariate_HMM,0.23999999999999991,80,0.24/80,prior_like_rate,0.1459963376061261,0.14138838022307301,0.13249542200765771,0.14825620109871809,0.0046079573830530999,100
