iteration,log_likelihood
0,-7692.273050836699
1,-7536.542264704477
2,-7456.568555589196
3,-7392.8092808721185
4,-7341.015093255382
5,-7299.599776739616
6,-7263.46095356422
7,-7231.862146368991
8,-7205.704170736559
9,-7184.726985301375
10,-7167.862674989873
11,-7154.128030224793
12,-7142.9466087698
13,-7134.032692265254
14,-7127.182027754154
15,-7122.137066381708
16,-7118.560499824383
17,-7116.08708204521
18,-7114.389650228694
19,-7113.2142904168995
20,-7112.382133771258
21,-7111.774619758944
22,-7111.315841759777
23,-7110.95790305095
24,-7110.670506923927
25,-7110.43416110502
26,-7110.235966879471
27,-7110.06708729397
28,-7109.921244556896
29,-7109.793826301974
30,-7109.681346650149
31,-7109.5811106755355
32,-7109.490999114921
33,-7109.409324092469
34,-7109.334728741027
35,-7109.266114447459
36,-7109.202587264176
37,-7109.143416635053
38,-7109.088003725438
39,-7109.035856306114
40,-7108.986568973453
41,-7108.939807145905
42,-7108.895294236634
43,-7108.852801213022
44,-7108.812138132994
45,-7108.773147151422
46,-7108.735696822634
47,-7108.69967740851
48,-7108.664996978636
49,-7108.631578245062
50,-7108.599355872231
51,-7108.568274279691
52,-7108.538285848083
53,-7108.509349364551
54,-7108.481428812462
55,-7108.454492300843
56,-7108.428511197479
57,-7108.403459481769
58,-7108.3793130910535
59,-7108.356049494192
60,-7108.333647310566
61,-7108.312085975598
62,-7108.2913454975105
63,-7108.271406285049
64,-7108.252249010366
65,-7108.233854439782
66,-7108.2162034193625
67,-7108.19927678408
68,-7108.183055343131
69,-7108.167519829091
70,-7108.152650963338
71,-7108.138429391808
72,-7108.124835743527
73,-7108.111850642885
74,-7108.099454737473
75,-7108.087628750472
76,-7108.076353471421
77,-7108.065609847556
78,-7108.055378965395
79,-7108.045642105061
80,-7108.036380813535
81,-7108.027576856841
82,-7108.019212333681
83,-7108.0112696456445
84,-7108.003731524451
85,-7107.996581110262
86,-7107.989801909576
87,-7107.983377817121
88,-7107.977293199639
89,-7107.971532815628
90,-7107.966081900589
91,-7107.9609261221485
92,-7107.956051620069
93,-7107.9514449968365
94,-7107.947093310343
95,-7107.942984093585
96,-7107.939105327406
97,-7107.935445465098
98,-7107.931993406763
99,-7107.92873849689
100,-7107.925670522635
101,-7107.922779700407
102,-7107.92005667949
103,-7107.917492519843
104,-7107.915078673702
105,-7107.912806986835
106,-7107.910669684342
107,-7107.9086593636275
108,-7107.906768977144
109,-7107.9049918219225
110,-7107.9033215199825
111,-7107.901752024145
112,-7107.9002775815425
113,-7107.898892742596
114,-7107.897592337373
115,-7107.896371470563
116,-7107.8952255006525
117,-7107.894150043309
118,-7107.893140942507
119,-7107.892194271189
120,-7107.891306320115
121,-7107.890473582323
122,-7107.889692752746
123,-7107.888960706372
124,-7107.888274495915
125,-7107.887631341585
126,-7107.887028626608
127,-7107.886463879806
128,-7107.885934779173
129,-7107.885439134085
130,-7107.884974884628
131,-7107.884540089117
132,-7107.884132922402
133,-7107.883751670094
134,-7107.883394721173
135,-7107.88306055581
136,-7107.882747750728
137,-7107.882454965016
138,-7107.8821809426045
139,-7107.881924500323
140,-7107.8816845309175
141,-7107.881459993988
142,-7107.881249911273
143,-7107.881053367046
144,-7107.880869501256
145,-7107.880697506869
146,-7107.8805366266615
147,-7107.88038615321
148,-7107.880245420865
149,-7107.880113805974
150,-7107.879990724278
151,-7107.8798756289525
152,-7107.8797680079615
153,-7107.879667379893
154,-7107.879573293946
155,-7107.879485330113
156,-7107.879403092623
157,-7107.879326211624
158,-7107.879254341319
159,-7107.879187157986
160,-7107.879124357245
161,-7107.879065656713
162,-7107.879010789327
163,-7107.878959506931
164,-7107.878911576103
165,-7107.878866779839
166,-7107.878824914129
167,-7107.878785788613
168,-7107.878749224178
169,-7107.878715054781
170,-7107.87868312402
171,-7107.878653285869
172,-7107.87862540387
173,-7107.878599349908
174,-7107.878575005066
175,-7107.8785522576245
176,-7107.878531003207
177,-7107.878511144394
178,-7107.878492589478
179,-7107.878475253197
180,-7107.8784590560035
181,-7107.878443923276
182,-7107.878429785133
183,-7107.878416576381
184,-7107.878404236108
185,-7107.878392707475
186,-7107.878381936962
187,-7107.878371875251
188,-7107.878362475565
189,-7107.878353694493
190,-7107.878345491206
191,-7107.8783378281305
192,-7107.878330669559
193,-7107.878323982364
194,-7107.878317735514
195,-7107.878311900111
196,-7107.878306449135
197,-7107.878301357335
198,-7107.878296600911
199,-7107.878292157939
200,-7107.878288007741
201,-7107.878284131075
202,-7107.878280510071
203,-7107.878277127679
204,-7107.87827396833
205,-7107.878271017418
206,-7107.878268260983
207,-7107.878265686373
208,-7107.878263281471
209,-7107.878261035233
210,-7107.878258937179
211,-7107.87825697748
212,-7107.878255147098
213,-7107.87825343743
214,-7107.87825184062
215,-7107.878250349114
216,-7107.878248956027
217,-7107.878247654938
218,-7107.878246439723
219,-7107.878245304635
220,-7107.878244244427
221,-7107.878243254242
