subject_id,session_id,run_id,block_id,trial_index,x_rad,y_rad,coherence,prior_std,p_sensory,p_prior,p_lapse,most_likely_state,viterbi_state
8,1,1,1_1,1,0.8726646259971647,0.39050004054622356,0.06,40,3.715371689874636e-09,0.9980623871959721,0.001937609088656271,prior,prior
8,1,1,1_1,2,0.8726646259971647,0.15050004054622335,0.06,40,0.001918708891696965,0.9978572997237808,0.00022399138452224753,prior,prior
8,1,1,1_1,3,0.0,-0.16949995945377694,0.12,40,0.00147681883710977,0.9984902884112633,3.2892751626793306e-05,prior,prior
8,1,1,1_1,4,0.17453292519943275,-0.009499959453776796,0.06,40,0.0006935827480592611,0.9992834110540525,2.300619788812293e-05,prior,prior
8,1,1,1_1,5,-0.5235987755982987,0.2305000405462252,0.06,40,0.0003957902535935682,0.9995907044796558,1.350526675059479e-05,prior,prior
8,1,1,1_1,6,-0.17453292519943275,-0.16949995945377694,0.06,40,0.00031754728967408344,0.9996770712569731,5.381453352728683e-06,prior,prior
8,1,1,1_1,7,1.0471975511965974,-0.3294999594537753,0.06,40,0.00020227011195101402,0.9997897349713445,7.994916704395276e-06,prior,prior
8,1,1,1_1,8,-0.5235987755982987,0.4705000405462245,0.12,40,0.00026565311620710527,0.9997280240018758,6.322881917104645e-06,prior,prior
8,1,1,1_1,9,-0.17453292519943275,-0.08949995945377687,0.06,40,0.00032285344383598945,0.9996709266763567,6.219879807399022e-06,prior,prior
8,1,1,1_1,10,-0.34906585039886595,0.07050004054622416,0.06,40,0.0003892867233159921,0.9996001601447757,1.0553131908269855e-05,prior,prior
8,1,1,1_1,11,0.0,-0.249499959453777,0.12,40,0.0006324492742922146,0.9993598197748544,7.730950853324699e-06,prior,prior
8,1,1,1_1,12,-0.17453292519943275,0.15050004054622335,0.12,40,0.0005757588998434054,0.999416936129583,7.3049705734847496e-06,prior,prior
8,1,1,1_1,13,1.0471975511965974,-0.009499959453776796,0.12,40,0.0002951723170436221,0.999686739123767,1.808855918933308e-05,prior,prior
8,1,1,1_1,14,-0.34906585039886595,0.6305000405462238,0.12,40,0.00044353430781496377,0.999541948729383,1.4516962802096692e-05,prior,prior
8,1,1,1_1,15,-0.34906585039886595,-0.16949995945377694,0.06,40,0.0005046178894687656,0.9994785732922145,1.6808818316671724e-05,prior,prior
8,1,1,1_1,16,-0.5235987755982987,-0.16949995945377694,0.06,40,0.0007160856789923966,0.9992559969941182,2.7917326889356323e-05,prior,prior
8,1,1,1_1,17,-0.6981317007977319,-0.48949995945377545,0.24,40,0.001447269829484912,0.9985443408416704,8.38932884470504e-06,prior,prior
8,1,1,1_1,18,-0.8726646259971647,-0.16949995945377694,0.06,40,0.0006901425562129683,0.9992748850574927,3.497238629414852e-05,prior,prior
8,1,1,1_1,19,-0.5235987755982987,-0.6494999594537756,0.06,40,0.0006177791657752583,0.9993752142567248,7.0065775000355755e-06,prior,prior
8,1,1,1_1,20,-1.5707963267948966,-0.08949995945377687,0.12,40,0.00012219020663212563,0.9998611788881625,1.6630905205254824e-05,prior,prior
8,1,1,1_1,21,-0.5235987755982987,0.2305000405462252,0.06,40,0.0002590608236587396,0.9997358519262484,5.087250092761114e-06,prior,prior
8,1,1,1_1,22,0.3490658503988664,-0.08949995945377687,0.12,40,0.00042293201160869924,0.9995725575547079,4.5104336834455075e-06,prior,prior
8,1,1,1_1,23,1.221730476396031,0.39050004054622356,0.12,40,0.00039022092123680514,0.9995998409431817,9.938135581514102e-06,prior,prior
8,1,1,1_1,24,0.3490658503988664,-0.48949995945377545,0.06,40,0.0003690104042553001,0.9996204415807588,1.0548014985895582e-05,prior,prior
8,1,1,1_1,25,-1.3962634015954634,0.6305000405462238,0.06,40,0.0002747224236164145,0.9996975015131684,2.7776063215228394e-05,prior,prior
8,1,1,1_1,26,-0.34906585039886595,-0.6494999594537756,0.06,40,0.0005771492781104922,0.9994121028078091,1.0747914080436547e-05,prior,prior
8,1,1,1_1,27,-0.34906585039886595,0.07050004054622416,0.06,40,0.00047994491892667965,0.9995013078632967,1.874721777660377e-05,prior,prior
8,1,1,1_1,28,0.6981317007977319,-0.249499959453777,0.06,40,0.000593398004052486,0.9993740044472309,3.25975487166219e-05,prior,prior
8,1,1,1_1,29,0.5235987755982991,0.39050004054622356,0.24,40,0.001394062031913279,0.9985989478581528,6.990109933935998e-06,prior,prior
8,1,1,1_1,30,-0.17453292519943275,-0.08949995945377687,0.06,40,0.000752402308409146,0.9992168255977121,3.077209387884416e-05,prior,prior
8,1,1,1_1,31,0.3490658503988664,-0.08949995945377687,0.12,40,0.0006312233063119513,0.9993568831363951,1.189355729281106e-05,prior,prior
8,1,1,1_1,32,-0.5235987755982987,0.3105000405462235,0.06,40,0.0003967830176201451,0.9995871745680609,1.6042414318980386e-05,prior,prior
8,1,1,1_1,33,1.221730476396031,-0.7294999594537757,0.06,40,0.0003249472497626461,0.9996438888102029,3.1163940034536194e-05,prior,prior
8,1,1,1_1,34,0.6981317007977319,-0.48949995945377545,0.12,40,0.0004385703128922885,0.999525189419532,3.6240267575785556e-05,prior,prior
8,1,1,1_1,35,0.5235987755982991,-0.009499959453776796,0.12,40,0.0011525799269000094,0.9988203204730276,2.709960007250564e-05,prior,prior
8,1,1,1_1,36,0.3490658503988664,0.2305000405462252,0.24,40,0.00238316004483379,0.9975940739870683,2.276596809796677e-05,prior,prior
8,1,1,1_1,37,-0.17453292519943275,-0.48949995945377545,0.12,40,0.0022118646571661336,0.9977148870963296,7.324824650431e-05,prior,prior
8,1,1,1_1,38,0.0,0.39050004054622356,0.06,40,0.0016407976601318982,0.998242450491749,0.00011675184811901055,prior,prior
8,1,1,1_1,39,-0.5235987755982987,0.07050004054622416,0.12,40,0.0017061075127557154,0.9981895667278752,0.00010432575936918868,prior,prior
8,1,1,1_1,40,0.3490658503988664,1.1105000405462233,0.24,40,0.0019236815667032327,0.997746929407125,0.000329389026171826,prior,prior
8,1,1,1_1,41,-0.5235987755982987,-0.3294999594537753,0.12,40,0.0023881515886643146,0.9975076757605692,0.00010417265076649091,prior,prior
8,1,1,1_1,42,1.0471975511965974,-0.8094999594537757,0.06,40,0.0019444246230704931,0.9976488286132713,0.00040674676365804266,prior,prior
