iteration,log_likelihood
1,-3770.055182594926
2,-3162.3810535158036
3,-3106.462856540674
4,-3073.855234780259
5,-3027.6433770667227
6,-2992.736130567833
7,-2970.3367236968643
8,-2958.0354241412842
9,-2950.11151480028
10,-2944.2565369443387
11,-2939.5415120992934
12,-2935.372308663258
13,-2931.261669509517
14,-2926.8809187049637
15,-2922.169219296417
16,-2917.0893178728857
17,-2911.4008486304588
18,-2904.5859062779446
19,-2895.8104192942
20,-2884.3699841172365
21,-2871.0944330817674
22,-2858.3778152185723
23,-2847.8714828539382
24,-2839.9599908216996
25,-2833.955062218063
26,-2829.036891784732
27,-2825.9979829306385
28,-2824.5176599929623
29,-2823.7326246550238
30,-2823.222832838421
31,-2822.832444075624
32,-2822.5046402479447
33,-2822.2164335399098
34,-2821.9567846742552
35,-2821.719471270897
36,-2821.5006130606707
37,-2821.2976648844688
38,-2821.108912115152
39,-2820.933171866455
40,-2820.7695993599846
41,-2820.6175579755845
42,-2820.476531571888
43,-2820.3460660523374
44,-2820.225731535234
45,-2820.1150991421628
46,-2820.013728149462
47,-2819.921160414059
48,-2819.8369197920447
49,-2819.760514842935
50,-2819.691443534998
51,-2819.6291989891906
52,-2819.5732755521226
53,-2819.5231746910026
54,-2819.4784103665916
55,-2819.438513671076
56,-2819.403036620432
57,-2819.371555069332
58,-2819.3436707739547
59,-2819.319012667502
60,-2819.2972374376563
61,-2819.278029508031
62,-2819.2611005292647
63,-2819.2461884822774
64,-2819.233056489259
65,-2819.2214914169504
66,-2819.2113023460265
67,-2819.202318967838
68,-2819.194389958515
69,-2819.1873813694006
70,-2819.181175063487
71,-2819.175667218826
72,-2819.170766913386
73,-2819.166394799295
74,-2819.1624818708997
75,-2819.158968326701
76,-2819.1558025232976
77,-2819.152940017803
78,-2819.150342693793
79,-2819.1479779660494
80,-2819.145818058765
81,-2819.1438393525623
82,-2819.142021795924
83,-2819.1403483768713
84,-2819.138804651799
85,-2819.1373783280706
86,-2819.136058897492
87,-2819.134837318018
88,-2819.1337057405767
89,-2819.1326572780813
90,-2819.13168581345
91,-2819.130785842843
92,-2819.129952350633
93,-2819.129180712052
94,-2819.128466619604
95,-2819.127806029373
96,-2819.1271951233857
97,-2819.1266302846802
98,-2819.1261080819004
99,-2819.125625260653
100,-2819.125178739377
101,-2819.124765607902
102,-2819.1243831271463
103,-2819.124028729051
104,-2819.123700015798
105,-2819.1233947581595
106,-2819.1231108924253
107,-2819.122846516149
108,-2819.1225998825885
109,-2819.122369394072
110,-2819.122153594431
111,-2819.1219511608765
112,-2819.121760895323
113,-2819.1215817155366
114,-2819.12141264621
115,-2819.1212528101987
