iteration,log_likelihood
1,-5432.717541555831
2,-5315.302621069218
3,-5235.33171517117
4,-5180.45983816088
5,-5151.2155493038
6,-5132.212065022568
7,-5112.778441532134
8,-5097.773790418842
9,-5089.2334253855915
10,-5084.262948186259
11,-5080.9322288039
12,-5078.455851868101
13,-5076.489680374467
14,-5074.858346516429
15,-5073.45762220443
16,-5072.2207079757545
17,-5071.10382677848
18,-5070.0795563597085
19,-5069.133406216502
20,-5068.260385273942
21,-5067.460337012405
22,-5066.733469263904
23,-5066.077916974222
24,-5065.489467370754
25,-5064.9623840135355
26,-5064.490365149901
27,-5064.067216951177
28,-5063.687203620273
29,-5063.345174476104
30,-5063.03657206245
31,-5062.757389647003
32,-5062.504113539009
33,-5062.273665277422
34,-5062.063348646551
35,-5061.870802363749
36,-5061.6939579839045
37,-5061.531002335112
38,-5061.380343856628
39,-5061.240582271864
40,-5061.110481021679
41,-5060.9889417918575
42,-5060.874980270891
43,-5060.767701902026
44,-5060.666275687778
45,-5060.569902710757
46,-5060.4777731437425
47,-5060.388999182454
48,-5060.302496512333
49,-5060.216749633395
50,-5060.129294736713
51,-5060.0354539312275
52,-5059.9249237561635
53,-5059.77218850145
54,-5059.51501327704
55,-5059.066023248488
56,-5058.5165651916395
57,-5058.088697897989
58,-5057.777952753096
59,-5057.533048357385
60,-5057.329996841847
61,-5057.156579095144
62,-5057.00559730269
63,-5056.872382295123
64,-5056.7536869314845
65,-5056.647132906229
66,-5056.550907858709
67,-5056.463586908175
68,-5056.3840212135965
69,-5056.311265086116
70,-5056.2445264405815
71,-5056.18313194768
72,-5056.126501745181
73,-5056.074130534133
74,-5056.025573040247
75,-5055.980432519845
76,-5055.938351423956
77,-5055.8990036105615
78,-5055.862087676055
79,-5055.82732110055
80,-5055.794434991629
81,-5055.763169283138
82,-5055.733268311246
83,-5055.704476757281
84,-5055.676536023699
85,-5055.649181199876
86,-5055.622138881821
87,-5055.595126230809
88,-5055.567851779525
89,-5055.540018596337
90,-5055.511330457263
91,-5055.481501591882
92,-5055.450270293492
93,-5055.417416154001
94,-5055.382779886389
95,-5055.346283712066
96,-5055.307949330699
