iteration,log_likelihood
1,-7653.955455315408
2,-7511.526579350325
3,-7382.495996959211
4,-7280.122171762657
5,-7220.581281370674
6,-7172.141995919976
7,-7129.055402035566
8,-7096.720238395454
9,-7059.232588569097
10,-7036.169272343456
11,-7020.119619071473
12,-7008.67489744838
13,-7001.106279472844
14,-6995.76116690137
15,-6991.794924000128
16,-6988.76524204354
17,-6986.408466566028
18,-6984.553120951856
19,-6983.0801597088985
20,-6981.902959939406
21,-6980.956524291837
22,-6980.191182983641
23,-6979.568590651876
24,-6979.0589742326
25,-6978.639128340414
26,-6978.29090238137
27,-6978.000036260639
28,-6977.755253891953
29,-6977.547549993831
30,-6977.369620901483
31,-6977.215401082671
32,-6977.079677556482
33,-6976.957768035105
34,-6976.84526945817
35,-6976.737914460403
36,-6976.631608282587
37,-6976.522729131325
38,-6976.408703565247
39,-6976.288674390323
40,-6976.1638587770785
41,-6976.037223887434
42,-6975.912531186505
43,-6975.793262657413
44,-6975.681943607186
45,-6975.579988007431
46,-6975.487878941172
47,-6975.405454635926
48,-6975.332167450759
49,-6975.26727382917
50,-6975.209958211772
51,-6975.159407291538
52,-6975.114850866245
53,-6975.075581658015
54,-6975.0409625351285
55,-6975.010426559699
56,-6974.98347321731
57,-6974.959662841571
58,-6974.938610402339
59,-6974.919979308716
60,-6974.903475566325
61,-6974.888842445649
62,-6974.875855713378
63,-6974.864319421323
64,-6974.854062218054
65,-6974.844934135271
66,-6974.836803796809
67,-6974.829555999398
68,-6974.8230896176865
69,-6974.8173157906995
70,-6974.81215635175
71,-6974.80754246856
72,-6974.803413464742
73,-6974.799715797578
74,-6974.7964021706675
75,-6974.793430762866
76,-6974.790764557594
77,-6974.788370758891
78,-6974.7862202824
79,-6974.784287311235
80,-6974.78254890801
81,-6974.780984675571
82,-6974.779576460022
83,-6974.778308090422
84,-6974.777165150453
85,-6974.776134777857
86,-6974.77520548814
87,-6974.77436701936
88,-6974.773610195421
89,-6974.772926805468
90,-6974.772309497459
91,-6974.771751684058
92,-6974.771247459409
93,-6974.770791525481
94,-6974.770379126725
95,-6974.770005992152
96,-6974.769668283892
97,-6974.769362551493
98,-6974.769085691238
99,-6974.76883490999
100,-6974.768607692906
101,-6974.768401774748
102,-6974.768215114177
103,-6974.768045870901
104,-6974.767892385191
105,-6974.767753159582
106,-6974.76762684253
107,-6974.76751221373
108,-6974.767408171
109,-6974.767313718518
110,-6974.767227956262
111,-6974.767150070541
112,-6974.767079325491
113,-6974.767015055443
114,-6974.7669566580435
115,-6974.766903588098
116,-6974.766855352003
117,-6974.7668115027645
118,-6974.766771635477
119,-6974.76673538329
120,-6974.766702413741
121,-6974.766672425475
122,-6974.766645145256
123,-6974.766620325307
124,-6974.766597740888
125,-6974.766577188102
126,-6974.7665584819415
127,-6974.766541454491
128,-6974.766525953332
129,-6974.766511840078
130,-6974.766498989068
131,-6974.766487286174
132,-6974.766476627719
133,-6974.766466919519
134,-6974.766458075983
135,-6974.766450019333
136,-6974.766442678866
137,-6974.766435990311
138,-6974.766429895229
139,-6974.766424340487
140,-6974.766419277749
141,-6974.766414663064
142,-6974.766410456441
143,-6974.766406621494
144,-6974.766403125117
145,-6974.766399937183
146,-6974.7663970302765
147,-6974.766394379431
148,-6974.766391961931
149,-6974.766389757074
150,-6974.7663877460445
151,-6974.76638591167
152,-6974.766384238334
153,-6974.766382711809
154,-6974.766381319128
155,-6974.766380048485
156,-6974.766378889124
157,-6974.7663778312335
158,-6974.766376865888
