subject_id,session_id,run_id,block_id,trial_index,x_rad,y_rad,coherence,prior_std,p_sensory,p_prior,p_lapse,most_likely_state,viterbi_state
1,1,1,1_1,1,0.0,0.01017724956874666,0.12,10,0.09143870476146097,0.9066157808511601,0.0019455143873790882,prior,prior
1,1,1,1_1,2,0.0,-0.029822750431248934,0.12,10,0.11585359125478345,0.8841096568034189,3.675194179774424e-05,prior,prior
1,1,1,1_1,3,0.17453292519943275,0.11017724956875075,0.06,10,0.13526143731173895,0.8647078770421623,3.068564609885499e-05,prior,prior
1,1,1,1_1,4,0.0,0.09017724956874851,0.06,10,0.11061950833637517,0.8893561119513733,2.4379712251550272e-05,prior,prior
1,1,1,1_1,5,-0.17453292519943275,0.07017724956875071,0.24,10,0.07999504965796989,0.9199944971039719,1.0453238058219785e-05,prior,prior
1,1,1,1_1,6,-0.34906585039886595,-0.029822750431248934,0.24,10,0.04197254123125655,0.9580099718575742,1.748691116912506e-05,prior,prior
1,1,1,1_1,7,0.17453292519943275,0.03017724956874801,0.06,10,0.08446292276579881,0.9155205052026361,1.6572031565179815e-05,prior,prior
1,1,1,1_1,8,-0.17453292519943275,-0.08982275043125298,0.12,10,0.20838850728679253,0.7915730410395244,3.845167368313128e-05,prior,prior
1,1,1,1_1,9,0.0,0.09017724956874851,0.12,10,0.31821323932880097,0.6816652184156601,0.0001215422555390004,prior,prior
1,1,1,1_1,10,0.0,0.19017724956874993,0.12,10,0.4938610206541475,0.5060077396029605,0.0001312397428920795,prior,prior
1,1,1,1_1,11,0.0,0.09017724956874851,0.06,10,0.24636567295538495,0.7535034979108949,0.00013082913372002814,prior,prior
1,1,1,1_1,12,0.17453292519943275,0.03017724956874801,0.12,10,0.163507976051223,0.8364329811665365,5.904278224040818e-05,prior,prior
1,1,1,1_1,13,0.0,-0.029822750431248934,0.24,10,0.17383325896814592,0.8261482580849241,1.8482946929876542e-05,prior,prior
1,1,1,1_1,14,0.0,0.07017724956875071,0.06,10,0.11191613054656828,0.8880511051090649,3.276434436688854e-05,prior,prior
1,1,1,1_1,15,-0.17453292519943275,-0.06982275043124808,0.06,10,0.09445429424511137,0.9055225663566258,2.3139398262728497e-05,prior,prior
1,1,1,1_1,16,0.0,-0.029822750431248934,0.12,10,0.09692973439077439,0.903059357190867,1.0908418358697606e-05,prior,prior
1,1,1,1_1,17,0.3490658503988664,0.07017724956875071,0.06,10,0.07393154387554474,0.9260503847374623,1.8071386993026333e-05,prior,prior
1,1,1,1_1,18,0.0,0.03017724956874801,0.06,10,0.07672641931139532,0.9232567369049771,1.684378362759819e-05,prior,prior
1,1,1,1_1,19,0.0,-0.029822750431248934,0.12,10,0.11817542501443073,0.8818063153768619,1.8259608707352e-05,prior,prior
