iteration,log_likelihood
1,-6091.0723272297655
2,-4854.223310015169
3,-4693.492047722848
4,-4651.2144676666985
5,-4624.307748256522
6,-4594.526701209519
7,-4570.244791891591
8,-4537.408949448555
9,-4509.390090927929
10,-4492.712993312418
11,-4479.297233959847
12,-4457.542799509115
13,-4420.2685337491885
14,-4357.98774722768
15,-4287.574465999546
16,-4245.482087199098
17,-4230.559310485711
18,-4225.398566370556
19,-4223.152142373429
20,-4221.950958279489
21,-4221.268112186957
22,-4220.856390348018
23,-4220.5892290158035
24,-4220.406680335459
25,-4220.2780183636405
26,-4220.1855462849035
27,-4220.118168882844
28,-4220.068555404191
29,-4220.0317029175
30,-4220.004123294321
31,-4219.983346540075
32,-4219.967602042094
33,-4219.955607370161
34,-4219.946425253821
35,-4219.9393651439
36,-4219.933914564549
37,-4219.9296906945565
38,-4219.926405867688
39,-4219.923842760875
40,-4219.921836396092
41,-4219.920260981048
42,-4219.919020217606
43,-4219.918040116416
44,-4219.91726363714
45,-4219.916646668481
46,-4219.916154997813
47,-4219.915762016565
48,-4219.915446975492
49,-4219.915193653205
50,-4219.914989336572
51,-4219.914824037581
52,-4219.914689890068
53,-4219.914580683836
54,-4219.914491503992
55,-4219.9144184510205
56,-4219.914358423167
57,-4219.91430894681
58,-4219.914268044013
59,-4219.914234128893
60,-4219.9142059263695
61,-4219.9141824083445
62,-4219.914162743439
63,-4219.914146257392
64,-4219.91413240175
65,-4219.9141207290195
66,-4219.914110872988
67,-4219.914102533085
68,-4219.914095461812
69,-4219.914089454833
70,-4219.91408434291
71,-4219.914079985489
72,-4219.914076265499
73,-4219.914073085156
74,-4219.91407036259
75,-4219.914068029097
76,-4219.914066026815
77,-4219.91406430699
78,-4219.914062828363
79,-4219.914061556027
80,-4219.9140604603235
81,-4219.914059516079
