iteration,log_likelihood
0,-6638.741459990229
1,-6467.846427682945
2,-6403.843040505042
3,-6371.00712041594
4,-6339.11404137435
5,-6297.334768955967
6,-6255.0147752223165
7,-6226.521304693636
8,-6209.860583177576
9,-6199.680414537732
10,-6192.9193008592265
11,-6188.147369122584
12,-6184.671196922708
13,-6182.096711371519
14,-6180.167154633514
15,-6178.7034505190895
16,-6177.578026653619
17,-6176.699863922466
18,-6176.004187095492
19,-6175.444883082729
20,-6174.988950454593
21,-6174.612547415344
22,-6174.298237359393
23,-6174.03309471894
24,-6173.807404899796
25,-6173.613769206658
26,-6173.446479684128
27,-6173.301076954175
28,-6173.1740353457935
29,-6173.062533225988
30,-6172.964287673263
31,-6172.877430198023
32,-6172.800415868505
33,-6172.731953442512
34,-6172.67095451387
35,-6172.616493600272
36,-6172.567777746102
37,-6172.524122527619
38,-6172.4849341478075
39,-6172.449695003998
40,-6172.417951660887
41,-6172.389305584343
42,-6172.363405473345
43,-6172.339941097852
44,-6172.318637773189
45,-6172.299252048861
46,-6172.281567787185
47,-6172.265393226563
48,-6172.250557692887
49,-6172.236909553636
50,-6172.224313967062
51,-6172.212651007335
52,-6172.2018139450765
53,-6172.191707914606
54,-6172.182248559177
55,-6172.173360899052
56,-6172.1649783131425
57,-6172.157041664899
58,-6172.149498449457
59,-6172.142302094352
60,-6172.135411367525
61,-6172.128789741534
62,-6172.122404915768
63,-6172.1162283510175
64,-6172.1102348819195
65,-6172.104402288414
66,-6172.098711057597
67,-6172.093144040258
68,-6172.0876861761
69,-6172.082324270863
70,-6172.077046831564
71,-6172.07184379235
72,-6172.066706471079
73,-6172.061627257572
74,-6172.05659958831
75,-6172.051617854946
76,-6172.046677147468
77,-6172.041773325632
78,-6172.036902810132
79,-6172.03206259313
80,-6172.027250079121
81,-6172.022463101279
82,-6172.017699856179
83,-6172.012958802587
84,-6172.0082387075045
85,-6172.003538488396
86,-6171.998857298929
87,-6171.994194431686
88,-6171.9895493287295
89,-6171.984921513288
90,-6171.9803105905075
91,-6171.9757162629985
92,-6171.971138252592
93,-6171.9665763807725
94,-6171.9620304559385
95,-6171.957500307238
96,-6171.952985827897
97,-6171.948486857015
98,-6171.944003275932
99,-6171.93953494205
100,-6171.935081745262
101,-6171.930643534648
102,-6171.926220135539
103,-6171.921811400224
104,-6171.917417161134
105,-6171.91303718062
106,-6171.9086712907165
107,-6171.904319239699
108,-6171.8999807788205
109,-6171.895655665341
110,-6171.89134361833
111,-6171.887044369819
112,-6171.882757582322
113,-6171.878482951794
114,-6171.8742201722835
115,-6171.869968841889
116,-6171.865728656462
117,-6171.861499216975
118,-6171.85728014134
119,-6171.8530710599325
120,-6171.848871579353
121,-6171.844681276631
122,-6171.840499767683
123,-6171.836326578135
124,-6171.832161287861
125,-6171.828003476494
126,-6171.823852682707
127,-6171.819708477897
128,-6171.815570419884
129,-6171.811438000637
130,-6171.807310819108
131,-6171.80318836321
132,-6171.799070178628
133,-6171.794955847181
134,-6171.790844838498
135,-6171.78673670933
136,-6171.782630965898
137,-6171.778527140152
138,-6171.774424761132
139,-6171.770323355128
140,-6171.766222457308
141,-6171.762121565492
142,-6171.758020245683
143,-6171.753918001957
144,-6171.749814353627
145,-6171.745708865697
146,-6171.741601019366
147,-6171.7374903837135
148,-6171.733376484646
149,-6171.729258862261
150,-6171.725137061841
151,-6171.721010634855
152,-6171.716879098361
153,-6171.712742030341
154,-6171.708598963727
155,-6171.704449472442
156,-6171.700293091918
157,-6171.6961294183775
158,-6171.691957987039
159,-6171.687778410619
