iteration,log_likelihood
1,-4721.541654332406
2,-4466.395672993623
3,-4392.201693855596
4,-4348.019595476045
5,-4324.588737194619
6,-4311.39502911214
7,-4302.072604596449
8,-4294.564938441017
9,-4288.215226402783
10,-4282.783001406772
11,-4278.1650299832
12,-4274.2944947649685
13,-4271.093198693662
14,-4268.445649363168
15,-4266.152996163215
16,-4263.538364171445
17,-4257.378490650189
18,-4248.973784702526
19,-4242.27857589138
20,-4237.604542892555
21,-4234.646698656159
22,-4232.810950568176
23,-4231.623246924338
24,-4230.82056905234
25,-4230.259863248666
26,-4229.856289727467
27,-4229.557722651093
28,-4229.33192572066
29,-4229.158523575914
30,-4229.02405170725
31,-4228.91913331079
32,-4228.836940092305
33,-4228.772345832321
34,-4228.721433290292
35,-4228.681181547116
36,-4228.6492508568435
37,-4228.623825545476
38,-4228.603495255925
39,-4228.587163657387
40,-4228.57397780103
41,-4228.56327336153
42,-4228.554532207394
43,-4228.5473495539745
44,-4228.541408555139
45,-4228.53646065755
46,-4228.532310410821
47,-4228.528803718435
48,-4228.52581874348
49,-4228.523258862217
50,-4228.521047197524
51,-4228.519122371959
52,-4228.517435202975
53,-4228.515946126867
54,-4228.514623187004
55,-4228.513440459636
56,-4228.512376819546
57,-4228.511414970085
58,-4228.51054067923
59,-4228.509742176486
60,-4228.509009675548
61,-4228.508334995578
62,-4228.507711259874
63,-4228.507132655468
64,-4228.506594240715
65,-4228.506091790918
66,-4228.505621673947
67,-4228.50518074981
68,-4228.504766289179
69,-4228.504375907146
70,-4228.5040075090465
71,-4228.503659246113
72,-4228.503329478915
73,-4228.503016747132
74,-4228.5027197445015
75,-4228.502437297867
76,-4228.502168349687
77,-4228.501911943253
78,-4228.50166721027
79,-4228.501433360235
80,-4228.501209671432
81,-4228.500995483187
82,-4228.500790189216
83,-4228.500593231849
84,-4228.500404097049
85,-4228.500222310034
86,-4228.500047431474
87,-4228.499879054116
88,-4228.499716799839
89,-4228.499560317014
90,-4228.499409278175
91,-4228.499263377949
