iteration,log_likelihood
1,-3949.1417604459652
2,-3685.759911809775
3,-3667.834840216137
4,-3660.986944667732
5,-3656.0607768003492
6,-3651.005744497971
7,-3644.3639932207525
8,-3639.826903904062
9,-3636.4084062370257
10,-3633.5151624906116
11,-3630.963772208859
12,-3628.7215795769575
13,-3626.8217998213686
14,-3625.288828876196
15,-3624.0997440497968
16,-3623.1939790669876
17,-3622.501105500574
18,-3621.9603565121906
19,-3621.5267789012323
20,-3621.1695913695085
21,-3620.868318575542
22,-3620.6093120229048
23,-3620.3832810090207
24,-3620.183703600366
25,-3620.005843857837
26,-3619.846149427513
27,-3619.701878656611
28,-3619.57086466123
29,-3619.451361545942
30,-3619.341940724645
31,-3619.241418557705
32,-3619.1488041636244
33,-3619.0632606687436
34,-3618.9840757173197
35,-3618.910638574143
36,-3618.8424220601655
37,-3618.7789681223803
38,-3618.719876195419
39,-3618.664793745399
40,-3618.6134085439307
41,-3618.5654423296246
42,-3618.520645592353
43,-3618.4787932725458
44,-3618.439681210221
45,-3618.403123210651
46,-3618.3689486184594
47,-3618.3370003113027
48,-3618.3071330398766
49,-3618.2792120532795
50,-3618.253111959079
51,-3618.228715775745
52,-3618.2059141421128
53,-3618.1846046544324
54,-3618.164691306601
55,-3618.1460840132872
56,-3618.1286981994353
57,-3618.112454442449
58,-3618.0972781562436
59,-3618.0830993082654
60,-3618.0698521625345
61,-3618.057475043366
62,-3618.045910115441
63,-3618.0351031771925
64,-3618.025003465101
65,-3618.0155634671837
66,-3618.0067387445433
67,-3617.9984877600987
68,-3617.9907717140836
69,-3617.9835543858503
70,-3617.9768019819808
71,-3617.9704829904804
72,-3617.964568041131
73,-3617.959029771902
74,-3617.953842701571
75,-3617.94898310836
76,-3617.9444289147004
77,-3617.940159578021
78,-3617.936155987448
79,-3617.9324003663187
80,-3617.928876180447
81,-3617.9255680518145
82,-3617.922461677639
83,-3617.9195437546064
84,-3617.9168019079625
85,-3617.9142246253464
86,-3617.911801195048
87,-3617.9095216485516
88,-3617.907376707033
89,-3617.9053577316263
90,-3617.9034566772852
91,-3617.9016660498896
92,-3617.899978866529
93,-3617.898388618638
94,-3617.8968892378853
95,-3617.895475064527
96,-3617.8941408181477
97,-3617.8928815705303
98,-3617.8916927206233
99,-3617.8905699712645
100,-3617.8895093077263
