iteration,log_likelihood
1,-5806.58885999953
2,-5645.8735010236005
3,-5589.282042236359
4,-5568.91804884562
5,-5559.803465185407
6,-5554.122433115239
7,-5549.174905248741
8,-5544.045530777763
9,-5539.295208991007
10,-5535.562153657233
11,-5532.39402463417
12,-5529.455870448411
13,-5526.569881791043
14,-5523.5833318336145
15,-5520.313241862625
16,-5516.486147715908
17,-5511.777821545029
18,-5506.280106000349
19,-5500.503915836619
20,-5494.751785064073
21,-5489.264904778037
22,-5484.380916410286
23,-5480.438725890983
24,-5477.587535573784
25,-5475.715962940945
26,-5474.555660112515
27,-5473.836827804986
28,-5473.368720426136
29,-5473.040042799386
30,-5472.791335755491
31,-5472.591044576738
32,-5472.421563621994
33,-5472.272422496158
34,-5472.137196083628
35,-5472.0120399107645
36,-5471.894848689869
37,-5471.784651876654
38,-5471.681141923987
39,-5471.584325641978
40,-5471.494296550183
41,-5471.411108977092
42,-5471.334723483623
43,-5471.26499424307
44,-5471.201677116109
45,-5471.14444603666
46,-5471.092911740313
47,-5471.046640403749
48,-5471.005171277509
49,-5470.968032867857
50,-5470.934757314947
51,-5470.904892644895
52,-5470.878012647074
53,-5470.853724249761
54,-5470.831672409731
55,-5470.8115426676895
56,-5470.793061633774
57,-5470.775995747916
58,-5470.760148705451
59,-5470.74535795063
60,-5470.731490621869
61,-5470.718439288548
62,-5470.706117756775
63,-5470.694457149847
64,-5470.683402397289
65,-5470.6729092015885
66,-5470.662941499745
67,-5470.653469398721
68,-5470.644467540173
69,-5470.63591383744
70,-5470.627788524246
71,-5470.620073456825
72,-5470.612751616635
73,-5470.605806768169
74,-5470.599223233626
75,-5470.592985753599
76,-5470.587079409234
77,-5470.5814895868225
78,-5470.57620197046
79,-5470.571202552083
80,-5470.56647765118
81,-5470.562013938703
82,-5470.557798461607
83,-5470.5538186655485
84,-5470.55006241441
85,-5470.546518005866
86,-5470.543174182726
87,-5470.540020140128
88,-5470.537045528787
89,-5470.534240454682
90,-5470.53159547561
91,-5470.529101594987
92,-5470.526750253396
93,-5470.524533318247
94,-5470.522443071924
95,-5470.520472198745
96,-5470.5186137710625
97,-5470.516861234754
98,-5470.515208394257
99,-5470.51364939747
100,-5470.512178720544
101,-5470.510791152763
102,-5470.509481781646
103,-5470.508245978282
104,-5470.5070793830355
105,-5470.5059778916375
106,-5470.504937641731
107,-5470.503954999896
108,-5470.503026549112
109,-5470.502149076817
110,-5470.5013195633965
111,-5470.5005351712325
112,-5470.499793234247
113,-5470.499091247941
114,-5470.498426859961
115,-5470.497797861092
116,-5470.497202176777
117,-5470.496637859037
118,-5470.496103078876
119,-5470.495596119056
120,-5470.495115367323
121,-5470.494659309979
122,-5470.494226525836
123,-5470.493815680545
124,-5470.493425521202
125,-5470.493054871332
126,-5470.492702626134
127,-5470.492367748024
128,-5470.492049262449
129,-5470.491746253952
130,-5470.491457862481
131,-5470.491183279917
132,-5470.490921746849
133,-5470.490672549482
134,-5470.490435016816
135,-5470.490208517947
136,-5470.489992459564
137,-5470.489786283597
138,-5470.489589464997
139,-5470.489401509695
140,-5470.489221952651
141,-5470.489050356042
142,-5470.488886307576
143,-5470.488729418906
144,-5470.488579324122
145,-5470.488435678389
146,-5470.488298156622
147,-5470.488166452281
148,-5470.488040276204
149,-5470.487919355581
150,-5470.4878034329095
151,-5470.487692265091
152,-5470.487585622534
153,-5470.4874832883415
154,-5470.48738505754
155,-5470.487290736366
156,-5470.487200141579
157,-5470.487113099842
158,-5470.487029447126
159,-5470.486949028165
160,-5470.48687169592
161,-5470.486797311108
162,-5470.4867257417345
163,-5470.486656862689
164,-5470.486590555314
165,-5470.486526707049
166,-5470.486465211086
167,-5470.4864059660185
168,-5470.48634887555
169,-5470.486293848191
170,-5470.486240796997
171,-5470.486189639308
172,-5470.486140296506
173,-5470.4860926938
174,-5470.486046760009
175,-5470.4860024273485
176,-5470.485959631269
177,-5470.485918310269
178,-5470.485878405727
179,-5470.4858398617425
180,-5470.485802625007
181,-5470.4857666446505
182,-5470.485731872126
183,-5470.4856982610745
184,-5470.485665767215
185,-5470.4856343482425
186,-5470.485603963719
187,-5470.485574574986
188,-5470.485546145062
189,-5470.485518638566
190,-5470.485492021644
191,-5470.485466261875
192,-5470.485441328217
193,-5470.485417190928
194,-5470.485393821507
195,-5470.485371192635
196,-5470.485349278119
197,-5470.485328052829
198,-5470.485307492655
199,-5470.485287574467
200,-5470.48526827605
201,-5470.485249576073
202,-5470.485231454055
203,-5470.485213890304
204,-5470.485196865912
205,-5470.4851803626825
206,-5470.485164363133
207,-5470.485148850442
208,-5470.485133808427
209,-5470.485119221516
210,-5470.485105074722
211,-5470.485091353611
212,-5470.48507804429
213,-5470.485065133368
214,-5470.485052607954
215,-5470.485040455616
216,-5470.485028664372
217,-5470.4850172226825
218,-5470.485006119405
219,-5470.484995343796
220,-5470.484984885507
221,-5470.484974734526
222,-5470.484964881215
223,-5470.484955316256
224,-5470.484946030663
225,-5470.484937015752
226,-5470.484928263144
227,-5470.4849197647345
228,-5470.4849115127045
229,-5470.484903499492
230,-5470.4848957177965
231,-5470.484888160548
232,-5470.484880820927
233,-5470.484873692331
234,-5470.4848667683755
235,-5470.4848600428895
236,-5470.484853509902
237,-5470.4848471636315
238,-5470.484840998498
239,-5470.484835009084
240,-5470.484829190163
241,-5470.484823536659
242,-5470.484818043672
243,-5470.484812706453
244,-5470.484807520404
245,-5470.484802481067
246,-5470.484797584134
247,-5470.484792825422
248,-5470.484788200894
249,-5470.484783706617
250,-5470.484779338798
251,-5470.484775093757
252,-5470.484770967916
253,-5470.484766957829
254,-5470.484763060139
255,-5470.484759271592
256,-5470.484755589041
257,-5470.484752009438
258,-5470.4847485298105
259,-5470.48474514729
260,-5470.484741859094
261,-5470.484738662518
262,-5470.48473555494
