iteration,log_likelihood
0,-6404.258574575673
1,-4888.235405145603
2,-4640.959630570598
3,-4608.55805318444
4,-4594.090546071133
5,-4583.249861463558
6,-4573.306675094975
7,-4562.807418311588
8,-4552.513656063707
9,-4544.857249001501
10,-4540.21085528792
11,-4537.516336575577
12,-4535.8660073841365
13,-4534.761340021505
14,-4533.961771811726
15,-4533.350951861556
16,-4532.868251369927
17,-4532.478651293894
18,-4532.159835696105
19,-4531.896438559808
20,-4531.677275569885
21,-4531.493892117285
22,-4531.339727504589
23,-4531.209597540321
24,-4531.09935229206
25,-4531.005637643099
26,-4530.925721875133
27,-4530.857367490575
28,-4530.798732999015
29,-4530.748296388881
30,-4530.704794660141
31,-4530.667176571108
32,-4530.634564035359
33,-4530.60622173263
34,-4530.5815318330615
35,-4530.559973826685
36,-4530.541108035781
37,-4530.524562046744
38,-4530.510019704957
39,-4530.497211955197
40,-4530.48590905664
41,-4530.475914479222
42,-4530.4670598514085
43,-4530.4592004263295
44,-4530.452211534258
45,-4530.445985641896
46,-4530.440429695731
47,-4530.435463161995
48,-4530.431016064486
49,-4530.427027569316
50,-4530.423444613391
51,-4530.4202209151945
52,-4530.417316035768
53,-4530.414694534638
54,-4530.412325287464
55,-4530.410181003691
56,-4530.4082376036395
57,-4530.406473903109
58,-4530.404871193943
59,-4530.403412900194
60,-4530.402084394777
61,-4530.400872659963
62,-4530.3997661697895
63,-4530.398754640394
64,-4530.397828942766
65,-4530.396980901025
66,-4530.3962032177105
67,-4530.39548939425
68,-4530.394833571867
69,-4530.394230512982
70,-4530.393675491302
71,-4530.393164282125
72,-4530.392693065298
73,-4530.39225839595
74,-4530.39185715311
75,-4530.391486525476
76,-4530.39114396479
77,-4530.390827151597
78,-4530.3905339931
79,-4530.390262568445
80,-4530.390011146474
81,-4530.389778137566
82,-4530.3895620989
83,-4530.389361707492
84,-4530.389175757711
85,-4530.389003140025
86,-4530.388842844179
87,-4530.388693938575
88,-4530.388555573832
89,-4530.388426962224
90,-4530.388307387132
91,-4530.38819618151
92,-4530.3880927342625
93,-4530.387996483766
94,-4530.38790690845
95,-4530.38782353084
96,-4530.387745904526
97,-4530.387673620941
98,-4530.3876063016805
99,-4530.387543595937
100,-4530.387485178839
101,-4530.387430750136
102,-4530.3873800304855
103,-4530.387332762387
104,-4530.387288704875
105,-4530.387247637462
106,-4530.387209351538
107,-4530.387173656458
108,-4530.3871403747335
109,-4530.387109339579
110,-4530.387080397205
111,-4530.387053405526
112,-4530.38702823098
113,-4530.387004749679
114,-4530.386982846874
115,-4530.3869624150275
116,-4530.3869433547425
117,-4530.386925572866
118,-4530.386908983209
119,-4530.386893504983
120,-4530.3868790632
121,-4530.386865588334
122,-4530.386853015023
123,-4530.386841282391
124,-4530.386830334263
125,-4530.386820117645
126,-4530.386810583556
127,-4530.386801686257
128,-4530.386793383019
129,-4530.386785633943
130,-4530.386778401972
131,-4530.386771652521
132,-4530.3867653533225
133,-4530.386759474146
134,-4530.386753986892
135,-4530.386748865456
136,-4530.386744085288
137,-4530.3867396237165
138,-4530.3867354593995
139,-4530.386731572506
140,-4530.386727944483
141,-4530.3867245581205
142,-4530.386721397272
143,-4530.386718446948
144,-4530.386715693013
145,-4530.386713122447
146,-4530.386710723003
147,-4530.386708483273
148,-4530.386706392659
149,-4530.386704441156
150,-4530.386702619563
151,-4530.386700919174
152,-4530.386699331951
153,-4530.386697850326
154,-4530.386696467296
155,-4530.386695176282
156,-4530.386693971159
157,-4530.3866928462285
158,-4530.386691796139
159,-4530.386690815907
