iteration,log_likelihood
1,-7657.295949476418
2,-7460.790133722699
3,-7398.800250441696
4,-7359.040928326686
5,-7338.879989838511
6,-7328.823641007218
7,-7321.844178651776
8,-7316.196522644029
9,-7311.196497211718
10,-7306.496022152705
11,-7301.885830443581
12,-7297.211000680824
13,-7292.326041290961
14,-7287.086924095551
15,-7281.413608097404
16,-7275.407242453533
17,-7269.308328994959
18,-7263.266219660972
19,-7257.351291894565
20,-7251.747661563014
21,-7246.664181450374
22,-7242.225775422944
23,-7238.484704454903
24,-7235.402323194599
25,-7232.947381268594
26,-7231.105165853262
27,-7229.735426850795
28,-7228.668755249201
29,-7227.772651688829
30,-7226.944689096369
31,-7226.1015994557765
32,-7225.172464966072
33,-7224.093884912335
34,-7222.816720801988
35,-7221.35245163693
36,-7219.832106199202
37,-7218.4419844645745
38,-7217.282897903378
39,-7216.353054240831
40,-7215.609294750691
41,-7215.007355673017
42,-7214.514286626776
43,-7214.108529888715
44,-7213.776250443385
45,-7213.507479706445
46,-7213.293536572683
47,-7213.125983542465
48,-7212.9966251957985
49,-7212.897889588598
50,-7212.823164432042
51,-7212.766944227091
52,-7212.724808499983
53,-7212.693300160092
54,-7212.669765016723
55,-7212.652190811459
56,-7212.6390645825895
57,-7212.62925470379
58,-7212.621917339277
59,-7212.616424206248
60,-7212.612307732591
61,-7212.609219868845
62,-7212.606901360366
63,-7212.605158911123
64,-7212.603848245237
65,-7212.602861550977
66,-7212.602118171319
67,-7212.601557696214
68,-7212.6011348312695
69,-7212.600815581066
70,-7212.600574406387
71,-7212.600392103858
72,-7212.6002542224
73,-7212.600149878907
74,-7212.600070871575
75,-7212.600011015219
76,-7212.599965642578
77,-7212.599931229746
78,-7212.599905114569
79,-7212.59988528486
80,-7212.599870218907
81,-7212.599858765336
82,-7212.599850052538
83,-7212.599843420363
84,-7212.599838368564
85,-7212.599834517875
86,-7212.599831580596
87,-7212.599829338382
88,-7212.599827625421
89,-7212.599826315722
90,-7212.59982531352
91,-7212.599824545944
