iteration,log_likelihood
1,-3970.3773761170028
2,-3724.4243736313706
3,-3661.6911236415785
4,-3642.2288413840265
5,-3632.486166750664
6,-3621.31912703195
7,-3612.2499740178287
8,-3606.2353803744727
9,-3601.9439864363767
10,-3598.6172487248623
11,-3595.9181636509074
12,-3593.6888001233237
13,-3591.8386161480153
14,-3590.300822782175
15,-3589.0197296583324
16,-3587.9478419949305
17,-3587.045045502121
18,-3586.2779702613147
19,-3585.6192692772183
20,-3585.0468637039116
21,-3584.5432130875815
22,-3584.094638299431
23,-3583.690707188047
24,-3583.323684685115
25,-3582.9880423811733
26,-3582.6800161623605
27,-3582.3971971886026
28,-3582.138144121201
29,-3581.902013434371
30,-3581.688217068873
31,-3581.4961273733184
32,-3581.324852719205
33,-3581.1731005142374
34,-3581.0391294067413
35,-3580.92077523002
36,-3580.81552264806
37,-3580.72059091912
38,-3580.6330078687834
39,-3580.549658090516
40,-3580.4673058952917
41,-3580.382608113797
42,-3580.292145392842
43,-3580.1925118618324
44,-3580.080507988912
45,-3579.9534711436754
46,-3579.809740154558
47,-3579.6491772485833
48,-3579.473581684137
49,-3579.286781497916
50,-3579.094253573169
51,-3578.902307216693
52,-3578.717071679127
53,-3578.5436104912988
54,-3578.385395894316
55,-3578.244198179965
56,-3578.1202968571192
57,-3578.012860634756
58,-3577.920357547777
59,-3577.8409043479355
60,-3577.772512741754
61,-3577.7132235273302
62,-3577.6611349272243
63,-3577.61433102223
64,-3577.570704667035
65,-3577.5276532293806
66,-3577.481620598832
67,-3577.4275092810285
68,-3577.358195134625
69,-3577.2648784074845
70,-3577.139604719542
71,-3576.980621884414
72,-3576.7975030507987
73,-3576.609615366042
74,-3576.436973647873
75,-3576.291731789084
76,-3576.1766296198725
77,-3576.088355591939
78,-3576.0213921412933
79,-3575.9703509626875
80,-3575.930877159668
81,-3575.8997596733407
82,-3575.874737635324
83,-3575.854250245797
84,-3575.8372222665757
85,-3575.822904835455
86,-3575.810765288033
87,-3575.8004137485095
88,-3575.791555308464
89,-3575.7839593045405
90,-3575.777439734126
91,-3575.7718427894556
92,-3575.7670388673564
93,-3575.76291735123
94,-3575.7593830884107
95,-3575.756353895743
96,-3575.753758689465
97,-3575.7515360009324
98,-3575.749632741065
99,-3575.7480031366845
100,-3575.746607796569
101,-3575.745412883883
102,-3575.7443893813397
103,-3575.7435124402664
104,-3575.7427608063767
105,-3575.742116316003
106,-3575.7415634564063
107,-3575.741088984055
108,-3575.740681594666
109,-3575.7403316391965
110,-3575.7400308801184
111,-3575.7397722829046
112,-3575.7395498379856
113,-3575.7393584089887
114,-3575.739193603534
115,-3575.7390516633122
116,-3575.7389293706624
117,-3575.7388239690845
118,-3575.7387330957226
119,-3575.738654723919
120,-3575.738587114352
121,-3575.738528773436
122,-3575.738478417914
123,-3575.7384349446306
124,-3575.7383974048166
125,-3575.7383649820677
126,-3575.7383369735944
127,-3575.73831277414
128,-3575.7382918622498
129,-3575.738273788515
130,-3575.7382581654756
131,-3575.7382446589845
132,-3575.7382329807915
133,-3575.738222882171
134,-3575.7382141484445
135,-3575.7382065942866
136,-3575.73820005967
137,-3575.7381944064005
138,-3575.7381895150875
139,-3575.7381852826074
140,-3575.7381816198395
141,-3575.7381784497775
142,-3575.738175705853
143,-3575.7381733305374
144,-3575.738171274089
145,-3575.738169493505
146,-3575.7381679515966
147,-3575.738166616211
148,-3575.738165459543
149,-3575.7381644575335
150,-3575.738163589377
