iteration,log_likelihood
1,-6634.831152373895
2,-6308.453486554936
3,-6201.6783089262135
4,-6138.182122029004
5,-6094.180118088091
6,-6065.190736126365
7,-6047.142560426903
8,-6035.119778818006
9,-6026.458742403028
10,-6019.896759721192
11,-6014.7849426067
12,-6010.741813476707
13,-6007.471866384876
14,-6004.5725422911955
15,-6000.598656441737
16,-5993.322139506658
17,-5987.573614880947
18,-5983.77779758252
19,-5981.460909282428
20,-5979.837465751711
21,-5978.075806367455
22,-5976.319679666289
23,-5975.224630336194
24,-5974.507054558225
25,-5974.013187772061
26,-5973.664936118893
27,-5973.414784797524
28,-5973.232356834205
29,-5973.097593298071
30,-5972.996922373921
31,-5972.92097963076
32,-5972.863194443521
33,-5972.818887464346
34,-5972.784681526621
35,-5972.758110010627
36,-5972.737352125416
37,-5972.721051150313
38,-5972.70818776241
39,-5972.697990510191
40,-5972.689871720603
41,-5972.683381079467
42,-5972.678171665616
43,-5972.673974873901
44,-5972.67058175591
45,-5972.6678290410955
46,-5972.665588601302
47,-5972.663759467821
48,-5972.662261752845
49,-5972.661032000058
50,-5972.6600196130075
51,-5972.659184100079
52,-5972.658492940835
53,-5972.657919927063
54,-5972.657443867831
55,-5972.657047574854
56,-5972.65671706439
57,-5972.656440927133
58,-5972.656209828876
59,-5972.656016113364
60,-5972.655853485297
61,-5972.655716756459
62,-5972.655601641656
63,-5972.655504594255
64,-5972.65542267314
65,-5972.6553534348395
66,-5972.655294845738
67,-5972.655245210531
68,-5972.65520311369
69,-5972.655167371505
70,-5972.655136992701
71,-5972.655111145981
72,-5972.655089133297
73,-5972.655070367724
74,-5972.655054355166
75,-5972.655040679183
76,-5972.655028988356
77,-5972.655018985814
78,-5972.655010420494
79,-5972.655003079825
80,-5972.654996783653
81,-5972.654991379143
82,-5972.654986736495
83,-5972.65498274537
84,-5972.654979311881
85,-5972.654976356064
86,-5972.654973809758
87,-5972.654971614793
88,-5972.654969721496
89,-5972.654968087417
90,-5972.65496667623
91,-5972.654965456838
92,-5972.654964402597
93,-5972.654963490653
