iteration,log_likelihood
0,-8050.280751643119
1,-7577.537135113327
2,-7476.51690807198
3,-7443.862480337203
4,-7428.794315895446
5,-7420.228005669583
6,-7414.70737876043
7,-7410.867557032373
8,-7408.080936229794
9,-7406.011156382596
10,-7404.449544655548
11,-7403.253934424695
12,-7402.321398055713
13,-7401.575047311651
14,-7400.957867464083
15,-7400.4333429950575
16,-7400.056584328195
17,-7399.815761168914
18,-7399.606412652022
19,-7399.422150357317
20,-7399.25825763561
21,-7399.111089287509
22,-7398.977765899898
23,-7398.8559793538725
24,-7398.743860928371
25,-7398.639887651738
26,-7398.542812671227
27,-7398.451611669014
28,-7398.36544136439
29,-7398.283606078395
30,-7398.205531217855
31,-7398.130741551369
32,-7398.058843595707
33,-7397.989511298614
34,-7397.92247408659
35,-7397.85750736028
36,-7397.794424283624
37,-7397.7330693244585
38,-7397.673312827118
39,-7397.6150464761695
40,-7397.5581796313245
41,-7397.502636247631
42,-7397.448352431105
43,-7397.395274274132
44,-7397.343356218983
45,-7397.292559638813
46,-7397.242851643516
47,-7397.194204123749
48,-7397.146592951429
49,-7397.099997313241
50,-7397.0543990983315
51,-7397.009782472416
52,-7396.9661333534405
53,-7396.923439147531
54,-7396.881688371879
55,-7396.840870368475
56,-7396.800975042233
57,-7396.761992671004
58,-7396.723913710627
59,-7396.686728597949
60,-7396.650427657978
61,-7396.615000993594
62,-7396.580438364136
63,-7396.546729157287
64,-7396.513862375249
65,-7396.481826589799
66,-7396.450609974176
67,-7396.420200310223
68,-7396.3905850291685
69,-7396.361751206239
70,-7396.333685701661
71,-7396.306375084024
72,-7396.279805790147
73,-7396.253964133336
74,-7396.228836344639
75,-7396.204408608975
76,-7396.180667094768
77,-7396.157598047636
78,-7396.135187739544
79,-7396.113422532125
80,-7396.092288883405
81,-7396.071773368868
82,-7396.051862728656
83,-7396.032543823348
84,-7396.013803613677
85,-7395.995629278021
86,-7395.978008120898
87,-7395.960927600542
88,-7395.944375339984
89,-7395.928339107973
90,-7395.912806835204
91,-7395.8977666267865
92,-7395.883206682556
93,-7395.8691154366215
94,-7395.855481409226
95,-7395.842293320482
96,-7395.829539997821
97,-7395.817210455408
98,-7395.805293835867
99,-7395.7937794488635
100,-7395.782656781977
101,-7395.771915441593
102,-7395.761545191296
103,-7395.7515359548115
104,-7395.741877796587
105,-7395.7325609745885
106,-7395.723575882096
107,-7395.714913075774
108,-7395.706563270471
109,-7395.698517343655
110,-7395.6907663278735
111,-7395.683301442179
112,-7395.676114053171
113,-7395.66919569107
114,-7395.662538080379
115,-7395.656133064889
116,-7395.649972679515
117,-7395.644049139989
118,-7395.63835479689
119,-7395.632882203151
120,-7395.627624054556
121,-7395.622573224365
122,-7395.617722745818
123,-7395.613065824365
124,-7395.608595841455
125,-7395.604306316891
126,-7395.600190944271
127,-7395.596243584442
128,-7395.592458263129
129,-7395.5888291655265
130,-7395.58535062575
131,-7395.582017140585
132,-7395.578823354525
133,-7395.575764080988
134,-7395.572834269385
135,-7395.5700290220875
136,-7395.567343594285
137,-7395.564773376209
138,-7395.5623139084155
139,-7395.559960860551
140,-7395.557710046163
141,-7395.555557419049
142,-7395.553499054845
143,-7395.551531174606
144,-7395.549650113482
145,-7395.547852327379
146,-7395.546134404846
147,-7395.544493040108
148,-7395.542925061932
149,-7395.54142740673
150,-7395.539997102174
151,-7395.538631299857
152,-7395.537327257428
153,-7395.5360823349865
154,-7395.534893983356
155,-7395.533759751462
156,-7395.53267729126
157,-7395.531644329218
158,-7395.530658691189
159,-7395.529718290542
160,-7395.528821120834
161,-7395.52796525204
162,-7395.527148831286
163,-7395.526370084251
164,-7395.525627314113
165,-7395.524918885614
166,-7395.524243233292
167,-7395.523598862673
168,-7395.522984334459
169,-7395.522398274289
170,-7395.521839369447
171,-7395.521306359307
172,-7395.520798037564
173,-7395.520313255765
174,-7395.519850904424
175,-7395.519409937626
176,-7395.518989345892
177,-7395.5185881698435
178,-7395.518205487138
179,-7395.517840418094
180,-7395.517492129588
181,-7395.517159820631
182,-7395.516842727363
183,-7395.516540122617
184,-7395.516251311731
185,-7395.515975632339
186,-7395.515712451388
187,-7395.515461169916
188,-7395.51522121158
189,-7395.514992027702
190,-7395.514773099777
191,-7395.514563932916
192,-7395.514364049889
193,-7395.514173002835
194,-7395.513990360892
195,-7395.513815715497
196,-7395.513648681782
197,-7395.513488886634
198,-7395.513335979563
199,-7395.513189625326
200,-7395.513049506496
201,-7395.512915318246
202,-7395.5127867730225
203,-7395.512663596595
204,-7395.5125455266725
205,-7395.512432318613
206,-7395.512323735614
207,-7395.512219552957
208,-7395.512119558564
209,-7395.512023549422
210,-7395.51193133366
211,-7395.511842728419
212,-7395.511757559994
213,-7395.511675662538
214,-7395.511596880206
215,-7395.51152106334
216,-7395.511448072054
217,-7395.5113777707775
218,-7395.511310031842
219,-7395.511244732572
220,-7395.511181760117
221,-7395.511121004899
222,-7395.511062361732
223,-7395.511005732253
224,-7395.510951023009
225,-7395.510898144192
226,-7395.510847011104
227,-7395.510797545895
228,-7395.51074966946
229,-7395.510703310439
230,-7395.510658399864
231,-7395.510614871934
232,-7395.510572665371
233,-7395.510531721399
234,-7395.510491983226
235,-7395.510453397302
236,-7395.5104159142265
237,-7395.510379484682
238,-7395.510344065069
239,-7395.510309609884
240,-7395.5102760781665
241,-7395.510243431698
242,-7395.510211632588
243,-7395.510180646237
244,-7395.510150438549
245,-7395.510120976955
246,-7395.510092232493
247,-7395.510064175015
248,-7395.510036777365
249,-7395.510010013894
250,-7395.509983859336
251,-7395.509958290107
252,-7395.509933283641
253,-7395.509908818109
254,-7395.50988487394
255,-7395.509861431396
256,-7395.509838471919
257,-7395.50981597776
258,-7395.509793932517
259,-7395.509772320025
260,-7395.50975112491
261,-7395.509730333059
262,-7395.509709930455
263,-7395.509689904262
264,-7395.509670240986
265,-7395.509650929116
266,-7395.50963195762
267,-7395.509613314954
268,-7395.509594991109
269,-7395.509576975836
270,-7395.509559260092
271,-7395.509541834535
272,-7395.509524690419
273,-7395.509507819565
274,-7395.509491213733
275,-7395.509474865355
276,-7395.509458767355
277,-7395.509442912696
278,-7395.509427295003
279,-7395.509411907283
280,-7395.5093967438825
281,-7395.509381798794
282,-7395.509367066162
283,-7395.509352541196
284,-7395.509338218008
285,-7395.509324092183
286,-7395.509310158588
287,-7395.509296412668
288,-7395.509282850339
289,-7395.509269467119
290,-7395.509256258528
291,-7395.509243221193
292,-7395.5092303513
293,-7395.509217644847
294,-7395.50920509862
295,-7395.509192708845
296,-7395.5091804729045
297,-7395.509168387176
298,-7395.509156448726
299,-7395.509144654655
300,-7395.509133002021
301,-7395.509121488015
302,-7395.509110110322
303,-7395.509098866041
304,-7395.509087752925
305,-7395.509076768354
306,-7395.509065910073
307,-7395.50905517563
308,-7395.509044563177
309,-7395.509034070567
310,-7395.509023695726
311,-7395.509013436618
312,-7395.509003291238
313,-7395.508993257584
314,-7395.508983334031
315,-7395.5089735185775
316,-7395.508963809644
317,-7395.508954205545
318,-7395.508944704505
319,-7395.5089353049625
320,-7395.508926005432
321,-7395.508916804447
322,-7395.508907700384
323,-7395.508898691859
324,-7395.508889777491
325,-7395.508880955975
326,-7395.508872226024
327,-7395.5088635859765
328,-7395.508855034638
329,-7395.508846570856
330,-7395.508838193464
331,-7395.508829901329
332,-7395.508821693185
333,-7395.508813568043
334,-7395.5088055244605
335,-7395.508797561461
336,-7395.5087896779305
337,-7395.508781872933
338,-7395.508774145416
339,-7395.5087664942885
340,-7395.5087589186505
341,-7395.508751417501
342,-7395.508743989769
343,-7395.508736634648
344,-7395.508729351185
345,-7395.50872213861
346,-7395.508714995747
347,-7395.508707921826
348,-7395.50870091633
349,-7395.508693978079
350,-7395.508687106204
351,-7395.508680300014
352,-7395.50867355877
353,-7395.508666881692
354,-7395.508660267934
355,-7395.508653716686
356,-7395.508647227393
357,-7395.508640799168
358,-7395.508634431277
359,-7395.508628123093
360,-7395.508621873893
361,-7395.508615682944
362,-7395.508609549802
363,-7395.508603473469
364,-7395.508597453528
365,-7395.508591489122
366,-7395.508585579766
367,-7395.508579724827
368,-7395.508573923807
369,-7395.508568176003
370,-7395.50856248085
371,-7395.508556837722
372,-7395.508551245968
373,-7395.508545704972
374,-7395.508540214353
375,-7395.508534773376
376,-7395.508529381613
377,-7395.508524038525
378,-7395.508518743544
379,-7395.508513496188
380,-7395.508508295932
381,-7395.508503142237
382,-7395.508498034671
383,-7395.50849297258
384,-7395.508487955569
385,-7395.508482983144
386,-7395.508478054794
387,-7395.508473170049
388,-7395.508468328568
389,-7395.508463529715
390,-7395.508458773203
391,-7395.508454058522
392,-7395.5084493852055
393,-7395.508444752868
394,-7395.508440161149
395,-7395.508435609504
396,-7395.508431097448
397,-7395.508426624711
398,-7395.508422190853
399,-7395.508417795388
400,-7395.508413438056
401,-7395.5084091182725
402,-7395.508404835929
403,-7395.508400590421
404,-7395.508396381443
405,-7395.508392208597
406,-7395.508388071559
407,-7395.50838397
408,-7395.508379903342
409,-7395.50837587144
410,-7395.508371873815
411,-7395.508367910307
412,-7395.508363980426
413,-7395.508360083961
414,-7395.508356220438
415,-7395.508352389566
416,-7395.508348590991
417,-7395.50834482445
418,-7395.508341089562
419,-7395.5083373860625
420,-7395.508333713749
421,-7395.50833007215
422,-7395.508326460976
423,-7395.5083228800295
424,-7395.508319328915
425,-7395.508315807381
426,-7395.50831231511
427,-7395.508308851848
428,-7395.50830541731
429,-7395.508302011185
430,-7395.508298633269
431,-7395.508295283192
432,-7395.508291960557
433,-7395.508288665449
434,-7395.50828539738
435,-7395.508282156089
436,-7395.508278941432
437,-7395.508275753141
438,-7395.508272590875
439,-7395.508269454509
440,-7395.5082663436015
441,-7395.508263257996
442,-7395.508260197443
443,-7395.508257161725
444,-7395.508254150618
445,-7395.508251163876
446,-7395.508248201287
447,-7395.508245262597
448,-7395.508242347629
449,-7395.508239456078
450,-7395.508236587767
451,-7395.508233742462
452,-7395.508230919979
453,-7395.50822812018
454,-7395.508225342702
455,-7395.508222587433
456,-7395.508219854095
457,-7395.5082171425
458,-7395.508214452513
459,-7395.5082117839
460,-7395.508209136522
461,-7395.508206510028
462,-7395.508203904317
463,-7395.508201319185
464,-7395.508198754489
465,-7395.508196209981
466,-7395.508193685374
467,-7395.50819118066
468,-7395.508188695701
469,-7395.508186230221
470,-7395.5081837841
471,-7395.508181357094
472,-7395.508178949029
473,-7395.50817655973
474,-7395.5081741890335
475,-7395.508171836922
476,-7395.508169502912
477,-7395.508167187154
478,-7395.508164889318
479,-7395.508162609298
480,-7395.508160346857
481,-7395.508158101871
482,-7395.508155874257
483,-7395.508153663772
484,-7395.508151470345
485,-7395.50814929377
486,-7395.508147133962
487,-7395.508144990745
488,-7395.508142863881
489,-7395.508140753265
490,-7395.508138658711
491,-7395.508136580257
492,-7395.508134517624
493,-7395.508132470738
494,-7395.5081304393625
495,-7395.508128423446
496,-7395.508126422809
497,-7395.508124437372
498,-7395.50812246693
499,-7395.508120511402
500,-7395.508118570601
501,-7395.508116644586
502,-7395.508114733039
503,-7395.508112835908
504,-7395.5081109529765
505,-7395.508109084226
506,-7395.508107229545
507,-7395.508105388707
508,-7395.508103561688
509,-7395.50810174827
510,-7395.50809994839
511,-7395.508098161957
512,-7395.508096388826
513,-7395.508094628906
514,-7395.508092882151
515,-7395.508091148324
516,-7395.508089427429
517,-7395.508087719194
518,-7395.508086023627
519,-7395.508084340641
520,-7395.508082670036
521,-7395.508081011765
522,-7395.508079365721
523,-7395.508077731846
524,-7395.508076109963
525,-7395.508074499998
526,-7395.508072901814
527,-7395.5080713153175
528,-7395.508069740596
529,-7395.508068177314
530,-7395.50806662548
531,-7395.508065085026
532,-7395.508063555797
533,-7395.508062037712
534,-7395.508060530587
535,-7395.508059034498
536,-7395.508057549263
537,-7395.508056074825
538,-7395.508054611078
539,-7395.508053157862
540,-7395.5080517152255
541,-7395.508050283014
542,-7395.50804886108
543,-7395.5080474494225
544,-7395.508046047969
545,-7395.508044656666
546,-7395.5080432752975
547,-7395.508041903873
548,-7395.508040542342
549,-7395.508039190546
550,-7395.508037848412
551,-7395.508036515907
552,-7395.508035192915
553,-7395.508033879419
554,-7395.508032575305
555,-7395.508031280453
556,-7395.508029994838
557,-7395.508028718334
558,-7395.508027450927
559,-7395.508026192537
560,-7395.508024943016
561,-7395.508023702418
562,-7395.508022470595
563,-7395.50802124751
564,-7395.50802003305
565,-7395.5080188272295
566,-7395.508017629872
567,-7395.508016440888
568,-7395.508015260361
569,-7395.508014088086
570,-7395.508012924142
571,-7395.508011768295
572,-7395.5080106205605
573,-7395.508009480872
574,-7395.50800834916
575,-7395.508007225395
576,-7395.5080061095
577,-7395.508005001419
578,-7395.50800390103
579,-7395.508002808362
580,-7395.508001723261
581,-7395.50800064576
582,-7395.507999575717
583,-7395.507998513118
584,-7395.507997457852
585,-7395.507996409978
586,-7395.507995369305
587,-7395.507994335895
588,-7395.507993309575
589,-7395.507992290345
590,-7395.507991278154
591,-7395.507990272997
592,-7395.50798927475
