subject_id,session_id,run_id,block_id,trial_index,x_rad,y_rad,coherence,prior_std,p_sensory,p_prior,p_lapse,most_likely_state,viterbi_state
5,1,1,1_1,1,-0.8726646259971647,0.2305000405462252,0.06,80,0.9631717653427322,0.036828161051252827,7.360601502696854e-08,sensory,sensory
5,1,1,1_1,2,-1.9198621771937625,-1.6894999594537747,0.24,80,0.9928466558176888,0.006493443304813694,0.0006599008774975022,sensory,sensory
5,1,1,1_1,3,0.3490658503988664,0.39050004054622356,0.06,80,0.9813945252872809,0.01669424909384938,0.0019112256188697475,sensory,sensory
5,1,1,1_1,4,0.5235987755982991,-0.009499959453776796,0.12,80,0.9839219476051652,0.013884911456827987,0.002193140938006796,sensory,sensory
5,1,1,1_1,5,0.5235987755982991,-0.08949995945377687,0.06,80,0.9766782493324463,0.020391596362638494,0.002930154304915195,sensory,sensory
5,1,1,1_1,6,0.6981317007977319,0.870500040546224,0.24,80,0.9918676944865781,0.005622058617863987,0.0025102468955580533,sensory,sensory
5,1,1,1_1,7,-1.9198621771937625,0.07050004054622416,0.06,80,0.9133382507889468,0.07580472167671903,0.010857027534334061,sensory,sensory
5,1,1,1_1,8,0.8726646259971647,-0.009499959453776796,0.06,80,0.9693357183729292,0.023686374211783788,0.006977907415287099,sensory,sensory
5,1,1,1_1,9,0.0,-0.4094999594537754,0.12,80,0.9850609198423034,0.011615410851199487,0.003323669306497148,sensory,sensory
5,1,1,1_1,10,0.5235987755982991,0.39050004054622356,0.24,80,0.991371082936675,0.005469118077423666,0.003159798985901341,sensory,sensory
5,1,1,1_1,11,1.0471975511965974,-0.3294999594537753,0.06,80,0.9484460491563831,0.03670962488296251,0.014844325960654397,sensory,sensory
5,1,1,1_1,12,-1.7453292519943293,1.1905000405462243,0.06,80,0.8446826245381643,0.1324937799755411,0.022823595486294673,sensory,sensory
5,1,1,1_1,13,2.0943951023931957,2.1505000405462242,0.24,80,0.9901759932411832,0.004726618347622802,0.0050973884111939795,sensory,sensory
5,1,1,1_1,14,-0.6981317007977319,-0.009499959453776796,0.06,80,0.9725565280033388,0.021415242307208465,0.006028229689452701,sensory,sensory
5,1,1,1_1,15,-0.34906585039886595,-0.08949995945377687,0.24,80,0.985857726529224,0.006717233925370962,0.007425039545404988,sensory,sensory
5,1,1,1_1,16,0.6981317007977319,1.8305000405462248,0.06,80,0.9407166343330982,0.029683267283384388,0.02960009838351754,sensory,sensory
5,1,1,1_1,17,0.6981317007977319,0.3105000405462235,0.06,80,0.9278182620858545,0.01562511217605176,0.05655662573809373,sensory,sensory
